,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
t1,6.353843,0.6361602,1.4025925,0.066516966,-0.27271852,1.8791177,0.8060247,0.18259527,0.5869994,1.0084307,0.45666295,4.446976,0.37563562,-0.006845049,-0.0120999925,0.84254575,0.67598265
t2,4.8571877,3.046168,0.0054490315,0.5067625,-0.74086386,-0.014790058,-0.102991305,2.963182,5.2192726,0.89768136,3.100427,5.135412,1.364359,-0.078849934,-0.63689446,1.7795833,2.1280487
t11,0.6547749,5.8806286,0.1303321,0.24786085,-2.8450875,-0.4151749,4.489028,3.7019339,18.518772,0.5818103,3.5646176,0.39880288,-0.038843773,-0.18444385,-0.6410203,10.8606825,8.62912
t62,0.6538272,0.531835,0.12595046,2.2748604,-2.249571,8.379114,15.243362,-0.8937723,6.2158146,-0.039761633,0.17351614,0.22628936,-0.16175291,-0.004481847,2.6550248,13.285184,15.057659
t63,0.7250073,0.6864358,0.1245394,2.1610582,-2.2696886,8.446785,15.165443,-0.8980991,6.1534357,-0.030535072,0.1775035,0.2249625,-0.16462566,-0.0032921804,2.656788,13.400462,15.213978
t73,-0.013151277,0.77311283,0.1587393,0.37891844,-2.98222,6.1537056,14.298889,-0.4955941,11.173152,-0.15248193,0.11564162,0.22370726,-0.122546144,-0.06432724,1.4501392,13.352249,14.745811
t159,0.00030506402,0.09402707,0.15077841,1.2938651,-2.6909404,8.98413,16.629332,-0.86035275,7.657754,-0.12707724,0.17851716,0.24590303,-0.15566327,-0.01128598,2.102901,13.791949,17.005335
t160,-0.0001322873,0.08724844,0.15088111,1.2763427,-2.6887496,8.983205,16.62279,-0.85794306,7.647745,-0.12688231,0.17851932,0.24542698,-0.15531658,-0.0112283025,2.107494,13.785545,16.996462
t102,0.045966662,0.08019811,0.14902306,1.3056774,-2.6792498,9.007064,16.569128,-0.8718318,7.534573,-0.12201576,0.17990144,0.24378644,-0.15610264,-0.0096671395,2.1201243,13.7314625,16.939848
t72,0.08486454,0.00825243,0.14892964,1.4373695,-2.61463,8.853434,16.459108,-0.8694789,7.5346518,-0.13059148,0.17353263,0.24461614,-0.15341802,-0.0108315125,2.134102,13.635833,16.693594
t139,0.080994286,-0.0060547316,0.15341839,1.315187,-2.6572967,8.997002,16.670261,-0.87380993,7.6632667,-0.152692,0.17701358,0.25027797,-0.15326835,-0.010371445,2.1396224,13.758952,16.880142
t140,0.09121681,-0.004501406,0.1529927,1.3341674,-2.654484,8.973763,16.659683,-0.8724207,7.6767797,-0.15086302,0.17612036,0.25019768,-0.1533551,-0.010551563,2.1339862,13.77928,16.8645
t97,0.13515326,-0.0036305757,0.15135992,1.3330685,-2.6208415,8.99415,16.594248,-0.87229615,7.4768467,-0.13445523,0.17823407,0.24583599,-0.15489827,-0.009467117,2.2135293,13.758509,16.794764
t89,-0.0019212689,-0.004814848,0.15418285,1.2207962,-2.6870036,8.533007,16.284357,-0.80979514,8.075477,-0.15171662,0.16879201,0.24664462,-0.1462701,-0.016295817,2.0212655,13.521328,16.433407
t75,-0.006273216,0.63194454,0.15297104,0.583919,-2.825103,6.3502154,14.052244,-0.5377054,10.347181,-0.15192793,0.12444731,0.21938895,-0.12690273,-0.055340715,1.6400967,12.97188,14.420832
t76,0.33290744,0.2674735,0.14062698,1.2966844,-2.494675,8.880117,15.856269,-0.8485661,6.843497,-0.10062706,0.1816577,0.22698264,-0.15886673,-0.007967722,2.3627129,13.4285965,16.342768
t30,0.5904934,0.9042611,0.1341097,1.6796266,-2.3595095,6.3059993,13.486989,-0.6408644,8.508199,-0.065136254,0.13214979,0.22113815,-0.13952745,-0.034504965,2.2926311,12.774154,13.369471
t107,1.0164746,0.67360824,0.12177859,2.4075468,-2.0986514,8.156707,14.954399,-0.87028325,5.9472327,-0.005058014,0.16762811,0.21780379,-0.15938677,-0.002771819,2.860993,13.4427395,14.695788
t108,1.0906154,0.6589608,0.122062355,2.4790218,-2.1011457,8.08097,14.950962,-0.8699515,6.023432,-0.0032356372,0.1657046,0.21891427,-0.15971377,-0.0035520878,2.8780391,13.458823,14.671568
t57,0.2846477,1.9583198,0.13683437,1.0503631,-2.647738,3.835163,11.753024,-0.25301927,11.5883045,-0.04320277,0.090928435,0.17516391,-0.10775659,-0.08336739,1.7799127,12.29105,11.730593
t125,1.0325279,0.7659625,0.12320852,2.4706,-2.0463982,8.273909,14.827636,-0.89075726,5.6823983,-0.033266257,0.17748255,0.22833851,-0.16442883,-0.00073603686,2.9323914,13.308921,14.522466
t126,1.0118802,0.74870867,0.12446021,2.4260814,-2.0447836,8.251359,14.799434,-0.88932425,5.7557883,-0.043394886,0.17749782,0.23018923,-0.16405188,-0.0014066967,2.9047847,13.248578,14.528622
t33,-0.00020439489,3.1143813,0.14050634,0.0534518,-2.9697816,1.3959944,9.266075,1.4262394,15.379598,-0.023676895,0.010835405,0.104538456,-0.07122966,-0.13371374,0.40728605,12.20965,10.216289
t35,1.0901172,0.850531,0.12197758,2.3410416,-2.0005527,8.094648,14.545267,-0.86573285,5.74865,-0.028619375,0.17272274,0.2211049,-0.1623759,-0.0035515458,2.981875,13.259925,14.408079
t66,0.91655314,1.0260433,0.11914456,2.544207,-2.023868,7.8756175,14.586119,-0.8240469,5.7491865,0.031997763,0.16514766,0.21868387,-0.15955928,-0.0059981123,2.8868663,13.461969,14.435249
t67,0.9805822,0.9334608,0.12043756,2.6878932,-1.9939332,7.9818983,14.728411,-0.8390759,5.735366,-0.0016002181,0.16528992,0.22098257,-0.16090596,-0.0062529575,3.0720668,13.57411,14.402955
t14,0.29430303,5.873844,0.14099145,0.28274435,-3.0565119,-0.35041058,5.2261314,3.9617887,19.325405,0.4949033,3.4740589,0.19834787,-0.03695364,-0.18780711,-0.6315412,11.573047,9.335691
t17,1.3068918,6.467615,0.1310382,0.13921578,-2.4185104,-0.53368145,3.6144948,3.0694525,17.879658,0.070073225,3.4687126,0.020626536,-0.06834766,-0.1874677,-0.44543692,10.819152,8.02334
t38,3.0083847,6.1957088,0.048687536,4.2515826,-0.48433998,6.223842,9.7380905,-0.6757868,2.750732,1.5735198,0.15997876,0.19005784,-0.2048598,-0.010475854,5.6044617,16.187695,10.275703
t60,2.5098732,6.4582405,0.067547336,3.4247515,-0.8847067,3.2384536,7.604232,-0.30269712,7.2870436,0.9296428,0.0949096,0.17812698,-0.17960314,-0.064981796,4.890819,15.096941,8.814393
t92,2.865302,6.844404,0.04751408,4.192116,-0.488985,5.705718,9.260399,-0.5849898,3.7067564,1.492665,0.14854343,0.18431273,-0.21038175,-0.023270065,5.8147535,16.780996,10.003727
t93,2.9678056,7.060821,0.043599054,4.271578,-0.40546012,6.1020064,9.539069,-0.6227584,3.0625093,1.6577867,0.15747124,0.18524973,-0.21415049,-0.016484922,6.040448,17.315207,10.118752
t77,3.189753,13.2314005,0.0034309088,4.3239675,-0.14882809,6.0379124,7.7855415,-0.4419613,4.036394,2.4342663,0.1645452,0.19277424,-0.25679886,-0.0411285,8.44156,23.107798,10.207709
t99,3.2658005,13.475501,0.0026609162,4.4389424,-0.1640755,6.044869,7.857913,-0.4388132,4.215994,2.4834278,0.16301619,0.1952653,-0.2595413,-0.043059845,8.530326,23.386265,10.457833
t111,3.2590864,13.4851885,0.0036542444,4.337429,-0.15753983,6.0627017,7.7904835,-0.42923322,4.2156153,2.420036,0.16416816,0.19241747,-0.26019007,-0.044093058,8.553426,23.356852,10.494938
t153,3.26099,13.614275,0.002405665,4.3777018,-0.14398196,6.0790057,7.778868,-0.43169847,4.1741567,2.4888053,0.16507356,0.19126593,-0.26342264,-0.044443063,8.615646,23.541933,10.487007
t154,3.2574284,13.608068,0.002411242,4.366215,-0.14943075,6.0808086,7.7926254,-0.4314859,4.2028913,2.4853852,0.16426614,0.19055496,-0.26319596,-0.04476136,8.612561,23.553335,10.502006
t169,3.2899423,13.537619,0.0038172943,4.3648186,-0.15912476,6.0690484,7.8149996,-0.43710783,4.1353326,2.524946,0.16714053,0.19517991,-0.26089472,-0.044160347,8.59064,23.537302,10.349007
t170,3.2926946,13.536413,0.0038836827,4.367633,-0.15909727,6.069374,7.816638,-0.43727443,4.136122,2.5227988,0.16719769,0.19533087,-0.26093918,-0.04416325,8.593449,23.536259,10.349201
t120,3.3174415,13.498733,0.003465304,4.423655,-0.17076027,6.042212,7.8542347,-0.44768783,4.1882563,2.5533,0.16626555,0.19677,-0.26069787,-0.04359484,8.535866,23.43754,10.376252
t81,3.2748556,13.335022,0.0025603338,4.372157,-0.15834293,5.998827,7.82738,-0.43910962,4.1739144,2.5294354,0.16088079,0.1906053,-0.2583485,-0.043704856,8.45171,23.315468,10.315813
