"accepted_species","trait_ARD"
"t4","0"
"t5","0"
"t3","0"
"t11","0"
"t12","1"
"t16","1"
"t24","1"
"t39","1"
"t40","1"
"t41","0"
"t34","0"
"t35","0"
"t23","0"
"t21","1"
"t22","1"
"t18","1"
"t36","0"
"t37","0"
"t28","0"
"t29","0"
"t48","1"
"t62","1"
"t71",NA
"t72","1"
"t91","0"
"t118","1"
"t124","1"
"t125","1"
"t103","1"
"t96","0"
"t68","1"
"t85","1"
"t86","1"
"t89","0"
"t90","0"
"t93","0"
"t98",NA
"t121","0"
"t132","1"
"t133","0"
"t123","0"
"t115","1"
"t116","1"
"t108","0"
"t109","0"
"t110","0"
"t122","0"
"t131","0"
"t134","0"
"t135","0"
"t145",NA
"t146","0"
"t138","0"
"t198","0"
"t199","0"
"t185","0"
"t319",NA
"t320","0"
"t186","0"
"t187",NA
"t136","1"
"t147","1"
"t155","1"
"t162","0"
"t224",NA
"t225","0"
"t202","0"
"t231","1"
"t232","1"
"t157","1"
"t156","0"
"t178","1"
"t189","0"
"t285","0"
"t286","0"
"t201","0"
"t150","1"
"t168","0"
"t169","1"
"t149",NA
"t148","1"
"t140","1"
"t141","1"
"t137","1"
"t204","0"
"t205","0"
"t190","0"
"t335","0"
"t338","0"
"t350","0"
"t351","0"
"t292","0"
"t287","1"
"t245","1"
"t384","1"
"t385","1"
"t278","1"
"t184","0"
"t424","1"
"t425",NA
"t407","1"
"t393","0"
"t394","0"
"t403","0"
"t404","0"
"t382",NA
"t465","1"
"t466",NA
"t416",NA
"t265","1"
"t360",NA
"t368","1"
"t373","1"
"t374","1"
"t327",NA
"t315","1"
"t367","0"
"t386","0"
"t387","0"
"t375","0"
"t376","0"
"t398","1"
"t399","0"
"t366","0"
"t346","0"
"t347","0"
"t259","0"
"t208","0"
"t209","0"
"t193","0"
"t200","0"
"t341","0"
"t361","0"
"t362","0"
"t221","1"
"t222",NA
"t203","0"
"t194",NA
"t182","1"
"t238",NA
"t239","1"
"t217","1"
"t421","0"
"t422","0"
"t298","1"
"t299",NA
"t293","1"
"t251","1"
"t252","1"
"t242","1"
"t233","0"
"t234","0"
"t173","0"
"t174","0"
"t161","1"
"t166","0"
"t167","1"
"t226","0"
"t227","0"
"t304","1"
"t317","1"
"t318","1"
"t246","0"
"t451",NA
