"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116","V_117","V_118","V_119","V_120"
"t2",-0.0494548736980504,-0.0055281398132045,0.0253347172267975,-0.0429874565881318,0.000270634262635269,-0.0340122340332687,0.00634389708865041,-0.000200413680499803,0.0017371411197172,-0.00251535345686623,0.00167100718635314,-0.0503863489430073,0.0108230830122299,-0.0571424892762606,3.146828964379e-05,-0.00503257951462413,0.014342168467715,-0.0993203099430615,0.0163867688227029,-0.00830754000449395,-0.000287231194303758,-0.000209425285198518,-0.0432763905817772,0.0529955247390143,0.00132163896247351,-0.0252793983084747,0.0797517927801355,-0.351945157750917,0.0541263519534054,-0.000175214941701866,0.0337815869266409,-0.0795466905491713,0.0487879647979995,-0.452438146240146,0.148611082057988,-0.0722994757129278,0.460392226150574,-1.78300378890243e-05,-0.290238372379121,3.25546534445197e-05,0.232347733494911,-0.0162351135285729,-0.00816717705177161,0.104463530857864,9.12600976744923e-06,-0.0792417126518917,-0.000889147430916227,0.0342214182859302,0.226624306360778,-0.0177887478956248,0.00654582912532263,0.00123794301195387,-0.235119695479536,-0.000638284411332235,-1.03469639483775e-15,-6.81720980215806e-06,-0.0260287221467706,0.00309782010202744,0.00257455501147257,0.0116301244979129,-0.0290938104526342,-3.03108952963946e-06,0.274431498553261,-0.186938119589586,-0.000452218793630284,-1.72776479662684e-07,-2.52454028573016e-05,-7.03774825159877e-16,0.0281902814484,5.66679361782629e-05,0.00127730610711169,-0.015122703844659,-2.18516352408928e-16,-0.00241006163113502,0.00156692806289202,4.86749956950103e-15,3.35900288728801e-06,0.00139551839784476,0.000235912003298326,1.10487132051813e-05,-2.06962099575116e-16,2.60402742765481e-06,1.18018557700102e-16,2.72591528992838e-05,-0.000443476955493415,-9.6699690233023e-17,-0.00403585943671167,6.20298019392593e-16,1.17582176963773e-05,1.61518620393416e-07,0.000182733600066781,0.000574142512559886,-3.08035067322178e-16,-6.75627441645781e-05,2.13075656817472e-05,6.64182052188492e-17,-9.73448241803039e-17,-1.42639222485447e-17,-7.97337627956698e-07,-1.49104770041972e-17,-1.65267759980538e-16,-2.67876076906041e-15,3.10566129423817e-17,-8.93954190071595e-17,1.310936165432e-17,5.0260441079105e-05,-6.11904365677991e-05,-6.65434128534484e-14,-8.76540039846205e-17,-3.15312360052741e-16,-1.02848683202227e-05,-4.6702394657738e-18,-2.98040029022595e-17,4.76675469863007e-17,5.65362094267913e-18,1.31454306434888e-17,-3.69653167575607e-17,-1.43669034115228e-17,-3.74729722295632e-17,3.76532772761204e-17
"t84",-0.100612862381206,0.118412593195159,-0.0256769922519177,0.0290260461347233,-0.00020259912885058,0.0548816375120306,-0.000228188049493983,0.199895211235645,-0.000237043947473405,0.00041870089337429,-0.325150682676147,0.0160947825717886,-0.0012362253931663,0.00763377808023807,-1.78001541444214e-06,0.000437056747304708,-0.0151945373677135,0.014533380665185,-0.000742227307420511,0.0694965504996958,-5.96358906164505e-07,0.000501359263057259,0.000893652469700169,-0.00492031837944192,-5.32867837929052e-05,0.000724434933481691,-0.00292276096983073,0.0145281520399136,-0.0028348468959447,1.16758793458465e-05,-0.365871714377268,-0.00804626391930181,0.00644440629626242,-0.0187229050496918,0.00376546041250711,-0.000591027990799506,0.000501414404187162,1.19543845466545e-08,-0.00139599229309678,-1.49958634696812e-08,-0.000189025441813984,-0.00515866578582767,9.069529375739e-06,-0.000508429084070595,-4.59709110871191e-08,0.000473642370593386,-2.28238530954974e-05,0.000338734248353723,-0.00167763797828052,-3.91788093055661e-05,0.420886321491137,2.26068576847858e-05,-0.00203242221833795,-4.78254906425445e-06,3.30249989618722e-16,-1.04534008766225e-07,0.00268159749654099,-7.35377607688752e-06,8.38484330175542e-07,-2.54812270283908e-05,0.000100525215988509,2.31135748493777e-11,0.000257277443174289,-0.000681252272480129,2.05311054900362e-06,3.22134490812412e-10,4.59045839879683e-08,5.27257174610694e-16,-0.00298640004120946,2.21308837547353e-07,3.53197152498956e-06,0.00399937479014529,-8.11826999953923e-16,-2.45248293274003e-06,7.76519597546163e-07,-3.04080940054803e-17,1.20546378221873e-09,-0.00167290492786244,1.53433541667091e-05,4.85306612027142e-10,1.74438346636023e-16,2.4642702237668e-11,6.59294563422565e-16,2.86243735568397e-09,-9.27800912836796e-05,-5.15316623659964e-16,-7.59803415003413e-05,-4.064893005691e-15,1.26296184166028e-05,4.00264204235071e-11,6.15695486682594e-05,0.00059339671349742,-4.51436109923999e-16,-2.46644581419198e-07,8.8518651349834e-08,-2.97237062947149e-15,0.707106781186547,1.47297322474289e-15,-4.62345794882481e-10,9.81869399486472e-16,-1.68006867552445e-15,-1.95891561061108e-15,-1.78942410180398e-15,7.34567172899765e-16,1.09840696150831e-15,1.5335550569423e-06,-6.77879188677641e-08,-2.35890252195159e-15,3.8661441357167e-16,1.26723045586025e-15,-1.50382426643183e-08,-2.4705654354565e-16,-7.18908636198238e-18,6.11494716165948e-16,-1.92019380042298e-16,-1.97152101953458e-16,-3.37255800259647e-17,-2.23589333427773e-16,-3.4951070534862e-17,-2.30885712348838e-16
"t85",-0.100612862381206,0.118412593195158,-0.0256769922519176,0.029026046134723,-0.000202599128850713,0.05488163751203,-0.000228188049494026,0.199895211235645,-0.000237043947473424,0.000418700893374317,-0.325150682676147,0.0160947825717886,-0.00123622539316628,0.00763377808023805,-1.7800154145022e-06,0.000437056747304793,-0.0151945373677131,0.0145333806651845,-0.000742227307420511,0.069496550499696,-5.96358906491338e-07,0.00050135926305704,0.000893652469699809,-0.0049203183794418,-5.32867837930327e-05,0.000724434933482003,-0.00292276096983031,0.0145281520399143,-0.00283484689594421,1.16758793456167e-05,-0.365871714377268,-0.00804626391930175,0.00644440629626292,-0.0187229050496912,0.00376546041250655,-0.000591027990800068,0.000501414404187051,1.19543848778037e-08,-0.00139599229309684,-1.49958643681833e-08,-0.000189025441813706,-0.00515866578582769,9.06952937570257e-06,-0.000508429084070422,-4.59709105716183e-08,0.000473642370592983,-2.28238530950423e-05,0.000338734248352892,-0.00167763797828012,-3.91788093050613e-05,0.420886321491136,2.26068576845238e-05,-0.0020324222183383,-4.782549064164e-06,4.06622918732859e-17,-1.04534008320109e-07,0.00268159749654012,-7.35377607734354e-06,8.38484329033769e-07,-2.54812270269475e-05,0.000100525215988738,2.31130436998981e-11,0.000257277443174317,-0.000681252272481295,2.0531105495619e-06,3.22136523446997e-10,4.59045832373353e-08,-7.03505161012359e-16,-0.00298640004120702,2.21308836900242e-07,3.53197152384637e-06,0.00399937479014652,8.56950719403292e-16,-2.45248293346406e-06,7.76519596302799e-07,5.45162747314897e-16,1.20546498532961e-09,-0.00167290492786207,1.53433541656031e-05,4.85310221643224e-10,1.62201406263544e-16,2.46439063081315e-11,-4.53798899172683e-16,2.86244143681915e-09,-9.27800912826494e-05,5.16403982998897e-16,-7.59803414946761e-05,3.8495024571668e-15,1.26296184024753e-05,4.00148425022245e-11,6.15695486618174e-05,0.000593396713496419,1.36181512375649e-16,-2.46644616465035e-07,8.85186663649762e-08,2.5574925071755e-15,-0.707106781186548,-1.90352112058712e-15,-4.62339142337805e-10,-1.03633383288027e-15,1.25547601065005e-15,1.8634908032138e-15,1.50631609764015e-15,-6.10283425281211e-16,-9.4851212200326e-16,1.53355505810672e-06,-6.77879174277276e-08,2.20250914908229e-15,-3.58137695696868e-16,-1.08255038974335e-15,-1.5038241411918e-08,2.88838833442593e-17,-9.45258562187913e-17,-4.02927189597646e-16,1.47776225479162e-16,7.27392083731435e-17,-1.3393648580348e-16,1.47357589358594e-16,-7.50843596626155e-17,1.21805330023109e-16
"t49",-0.100184485273605,0.116658098142459,-0.0252468510362168,0.0282401473395286,-0.000196018786420288,0.0529011097576275,-0.000218253310615826,0.190550951038393,-0.000224321946380827,0.00038988965295067,-0.299010626713829,0.0146210817548221,-0.00111098931886708,0.00683629540322002,-1.55073622414173e-06,0.000366854221313523,-0.0126132089317817,0.0119342199725242,-0.000595519412709072,0.0552080175891681,-4.61039366653303e-07,0.000374719349334765,0.000659279595069081,-0.00350799469877632,-3.52622668004203e-05,0.000426524407084268,-0.00156486114080439,0.00752405329749939,-0.00139632337281316,5.54885967343963e-06,-0.156061399825957,-0.00323700022039272,0.00248962321273795,-0.00704204943504091,0.00133081884609199,-0.000158060494273235,0.000109926804888999,2.29584938267217e-09,1.71064264900961e-05,7.40304289748302e-10,1.4384731499506e-05,0.000528727801181054,-1.20237456763478e-06,0.000179017664733605,1.68499920554638e-08,-0.000208544412905194,1.10707104781411e-05,-0.000178414032978339,0.0010508492854638,2.90929919094197e-05,-0.555647142089101,-3.64203887325772e-05,0.00390362442987995,9.60562212226772e-06,-2.23218408627473e-16,5.61846494828657e-07,-0.0144897448316786,5.87881839793459e-05,-7.03840196764288e-06,0.000249250868345123,-0.00118790256969602,-4.60260966127573e-09,0.00864811979399066,-0.00805222859886759,2.1687303871552e-05,2.78762424741176e-09,3.74805006349011e-07,7.31108147291277e-15,-0.0189815530764716,1.37567601922672e-06,2.18356789900522e-05,0.0221203142076049,-4.34683453025044e-15,-1.26747011253953e-05,3.87409018696939e-06,0.707106781186545,5.95085934479468e-09,-0.00809270022399355,7.31308687616724e-05,2.03821283410835e-09,2.51177432567961e-15,9.91692096300242e-11,1.20306793799448e-17,9.16239300645027e-09,-0.000296000517284982,-1.26120913008546e-16,-0.000230286793244263,2.22494832602026e-15,3.70812038338332e-05,1.16746677650702e-10,0.000178730870434528,0.00171596859114689,-4.91494191155941e-16,-6.87383202660306e-07,2.40199690798797e-07,-8.03224087122491e-16,5.7962220308541e-16,6.91015393189245e-16,-1.15686489190289e-09,-4.19319836706899e-16,-1.05353819516329e-16,1.00791657769527e-16,1.60313816306364e-16,-3.81258769812615e-16,-1.9478408265767e-16,3.47740583054659e-06,-1.49590036859028e-07,-1.90963460839867e-16,1.01443193913498e-16,3.21216280867758e-16,-3.12661933311972e-08,4.98735956659042e-16,2.73458947911195e-17,2.93787132647352e-17,-3.75802632404287e-18,1.24262325390732e-16,-1.6306032081073e-16,-7.93229502175344e-17,-1.71644225286621e-16,2.08376871290725e-17
"t50",-0.100184485273605,0.116658098142459,-0.0252468510362168,0.0282401473395285,-0.000196018786420306,0.0529011097576271,-0.000218253310616007,0.190550951038393,-0.000224321946380723,0.000389889652950608,-0.299010626713828,0.0146210817548222,-0.00111098931886701,0.00683629540322028,-1.55073622394323e-06,0.000366854221313741,-0.0126132089317817,0.0119342199725241,-0.000595519412709244,0.0552080175891682,-4.61039366738813e-07,0.000374719349334622,0.000659279595069041,-0.0035079946987768,-3.52622668003055e-05,0.000426524407084468,-0.00156486114080462,0.00752405329750007,-0.00139632337281338,5.54885967350478e-06,-0.156061399825956,-0.00323700022039232,0.00248962321273829,-0.00704204943504072,0.00133081884609217,-0.000158060494274224,0.000109926804888555,2.29584948163865e-09,1.71064264909288e-05,7.40305073778939e-10,1.43847315003665e-05,0.000528727801179217,-1.20237456641917e-06,0.000179017664732758,1.68499923623455e-08,-0.000208544412905673,1.1070710477838e-05,-0.000178414032978975,0.00105084928546524,2.90929919107702e-05,-0.555647142089098,-3.64203887313273e-05,0.00390362442987877,9.60562212182653e-06,-3.31511495605421e-16,5.61846496056513e-07,-0.0144897448316766,5.87881839808643e-05,-7.0384019662396e-06,0.000249250868346639,-0.00118790256969942,-4.60260898125131e-09,0.00864811979400699,-0.00805222859887327,2.16873038715453e-05,2.78761642140962e-09,3.74805004804233e-07,-6.95848608979528e-15,-0.0189815530764461,1.37567601747207e-06,2.1835678985819e-05,0.0221203142075967,4.13407754742894e-15,-1.26747011571288e-05,3.87409020167942e-06,-0.707106781186549,5.95151980958078e-09,-0.00809270022383091,7.31308687838688e-05,2.03821326037429e-09,-2.46227656118101e-15,9.91733852986369e-11,-4.21981212357737e-17,9.16239242412444e-09,-0.000296000517281607,-4.53148166004793e-19,-0.000230286793245755,-1.29468689384655e-15,3.70812038296562e-05,1.16749108197702e-10,0.000178730870437487,0.00171596859114059,1.0362910226828e-15,-6.87383204767945e-07,2.40199691941943e-07,1.31195452476982e-15,2.11205119386804e-16,-3.65916120405453e-16,-1.1568661291396e-09,1.48686290634093e-16,-9.02491316821333e-17,-1.7602997827644e-16,1.40651204422934e-16,7.3550493731511e-17,7.69202384910308e-17,3.47740582851895e-06,-1.49590036692778e-07,6.41345985925164e-19,-4.69841117650288e-17,-1.81213614162755e-16,-3.12661928226915e-08,-2.02760225434076e-16,-1.30907301144568e-16,-4.44488575761967e-18,1.20760303377461e-18,4.46666921536102e-18,1.56008979875236e-16,1.10369535803711e-16,4.07599132265254e-17,7.83840640241386e-17
"t71",-0.0998062562740345,0.115084531392626,-0.0248599504082884,0.0275221943414883,-0.000189957892870274,0.0510668678007641,-0.000208946671394011,0.181754038783899,-0.000212215835750664,0.000361813355480372,-0.273062345794013,0.0131315327663095,-0.000982371326599452,0.00601299175117265,-1.30416036584646e-06,0.00028705524076943,-0.0096299912415038,0.00888124029236964,-0.000417096009236777,0.0375685077097775,-2.86983538001968e-07,0.000203249565366862,0.000335567103299905,-0.00145229072126771,-5.79724073685611e-06,-0.000161000599999163,0.00157542400563268,-0.00963207536848357,0.00245420223857428,-1.19520680974794e-05,0.58047715511716,0.0157850963984919,-0.0145656197961305,0.0464001799842741,-0.0115405688435665,0.00525994498358424,-0.0192744938775491,7.44279981137922e-07,-0.00558036829687442,-5.27644897993365e-08,-0.000613857327128139,-0.0155920043074406,2.54395661216478e-05,-0.000939389775498879,-8.30008885693634e-08,0.000763134310897196,-3.43974257900608e-05,0.000480137217704386,-0.0020552508152496,-4.03357265995564e-05,0.116421592257166,-8.88964140828531e-07,0.000721435406284637,2.1128576426241e-06,-7.41079575301796e-17,3.63845661538695e-07,-0.00940052533708025,4.22404103752655e-05,-5.10434151228928e-06,0.000185432817354159,-0.000906513071411635,-3.88865646527627e-09,0.00759329160665272,-0.00746470907743289,2.02902708252718e-05,2.65625095445184e-09,3.59237105556713e-07,-2.18433298801061e-16,-0.01870829970573,1.35953145096812e-06,2.15937864743609e-05,0.0221843602169402,1.72852693768374e-15,-1.2825689616646e-05,3.93896506231087e-06,1.35393622255485e-16,6.05954057327488e-09,-0.0082630834993967,7.48239986496625e-05,2.12322170295837e-09,-1.19813150485449e-15,1.03952320681112e-10,-2.88628636828601e-16,9.93751292053108e-09,-0.000321200204716871,-3.64890665100931e-16,-0.000251807177325602,-0.707106781186548,4.07370894211572e-05,1.28357642102846e-10,0.000196679313624146,0.00188935091783131,-1.37529920382311e-15,-7.60903401859728e-07,2.66907438474698e-07,-2.53133322752084e-16,-4.01687483946448e-15,-3.29526260051799e-15,-1.29998957740323e-09,-1.1755410434048e-15,1.82442473052078e-16,-1.13839930017744e-15,3.50386637273249e-16,-6.8842498337146e-16,-1.97747970102186e-17,3.95668647392509e-06,-1.70744300560433e-07,-2.77495921238672e-16,4.32274542302502e-17,1.75839588553599e-16,-3.59140459421623e-08,3.21234717936596e-16,-3.14749684044323e-16,-8.92421027677826e-17,-5.71168097125069e-17,-2.9841883177374e-16,1.93466841324565e-16,3.25795432254472e-17,2.90509986455492e-16,1.10921070453136e-16
"t72",-0.0998062562740345,0.115084531392627,-0.0248599504082883,0.0275221943414882,-0.000189957892870259,0.0510668678007636,-0.000208946671394095,0.1817540387839,-0.000212215835750706,0.000361813355480387,-0.273062345794013,0.0131315327663096,-0.00098237132659974,0.00601299175117298,-1.30416036607239e-06,0.000287055240769442,-0.00962999124150329,0.00888124029236903,-0.000417096009236659,0.0375685077097769,-2.86983537748373e-07,0.000203249565367273,0.000335567103299628,-0.00145229072126792,-5.79724073698014e-06,-0.000161000599999194,0.00157542400563257,-0.00963207536848393,0.00245420223857425,-1.19520680977941e-05,0.580477155117162,0.0157850963984912,-0.0145656197961302,0.0464001799842741,-0.0115405688435668,0.00525994498358405,-0.0192744938775497,7.44279981585872e-07,-0.00558036829687444,-5.27644893612155e-08,-0.000613857327128972,-0.0155920043074398,2.54395661210506e-05,-0.000939389775498553,-8.3000888987414e-08,0.000763134310896751,-3.43974257906862e-05,0.000480137217704749,-0.00205525081525006,-4.03357265991288e-05,0.116421592257168,-8.88964140134804e-07,0.000721435406286441,2.11285764397111e-06,-5.77690257181255e-17,3.6384566217492e-07,-0.00940052533707897,4.2240410375161e-05,-5.10434151188314e-06,0.00018543281735537,-0.000906513071410972,-3.88865700786609e-09,0.00759329160665187,-0.00746470907743091,2.02902708258055e-05,2.65624971438475e-09,3.59237103466895e-07,4.06373651278962e-16,-0.0187082997057315,1.35953145181031e-06,2.15937864734664e-05,0.022184360216941,-1.54501618110936e-15,-1.28256896188706e-05,3.93896506303848e-06,-2.66490648793672e-15,6.05954036623589e-09,-0.00826308349938908,7.48239986523371e-05,2.12322281792901e-09,8.46165085405342e-16,1.03953502258192e-10,2.16580389946385e-16,9.93751412893369e-09,-0.000321200204711792,2.90850386748131e-16,-0.000251807177365537,0.707106781186547,4.07370892496232e-05,1.28401386032538e-10,0.00019667931360295,0.0018893509177846,1.15165063513714e-15,-7.60903390050049e-07,2.66907431317298e-07,-1.41511392387374e-16,4.05395065239831e-15,3.7150391385667e-15,-1.29998649511405e-09,1.34897754457743e-15,2.40302729882627e-16,9.78146383269286e-16,-4.21788249528189e-16,7.43898626921459e-16,2.8763880308193e-16,3.95668647184154e-06,-1.70744300819288e-07,-9.89134158260936e-17,-1.27226333620904e-17,-3.3728929305331e-16,-3.59140468611058e-08,-4.52842736244281e-16,2.06230287059602e-16,4.09540764388934e-17,6.8255319253543e-17,4.04749743864846e-16,-1.94734454479555e-16,-1.17755386076621e-16,-1.42169119194978e-16,9.14994786510824e-17
"t9",-0.0962104246076103,0.100416241120545,-0.0212658586536157,0.0209684116835693,-0.000135088555887611,0.0345459417957805,-0.000125876894509255,0.103474674357977,-0.000104925871980459,0.000107383342759289,0.0634259576755309,0.00314079878187284,-4.55573671256371e-05,-3.59640125016658e-05,5.52078464186975e-07,-0.00034819048259295,0.0150406961425177,-0.0177809393260132,0.00152240547752566,-0.191477949171704,2.32330175993529e-05,-0.00445341606539461,0.00113564109272531,-0.00217496120637506,9.51109869116009e-06,-0.000358448239214729,0.0015537773674402,-0.00741609103008473,0.00126715020150189,-4.41635458248759e-06,0.0153341866051813,-0.00187963800306534,0.00303714423393963,-0.0122216926719325,0.00438618958438812,-0.0040651227142347,0.0186906156931575,-8.00725436952476e-07,0.0105259951508907,1.12432899364296e-07,0.00151565739803496,0.0591135405001815,-4.42672455312331e-06,0.00211792738375072,1.89723104663524e-07,-0.00185133477616928,8.59140656751805e-05,-0.00122741447399744,0.00547896941153903,0.000110261167099335,-0.0208938916822859,3.71088918009279e-05,-0.00738722291033872,-2.02467802535351e-05,1.05395197977537e-15,-5.090449124602e-06,0.134837005971077,-0.000352919741583624,4.40522179803778e-05,-0.00171718510472744,0.00889129424096208,4.78468955206065e-08,-0.104394007690421,0.12708424738938,-0.000361883412093454,-5.26935182734758e-08,-7.40712210013572e-06,-3.02505619483285e-15,0.485047722815869,-3.62234512027889e-05,-0.000579340381185152,-0.702456751604692,1.67734611399682e-15,0.000463163090651182,-0.000154291920869355,5.19674343046574e-14,-2.43701747771705e-07,0.350827134106328,-0.00331471504652462,-1.59022482247011e-07,-6.35208543994542e-16,-1.05543357365146e-08,3.56339335114273e-16,7.26112410261769e-07,-0.0227532809327845,1.25709309434678e-16,-0.0114947680779702,-8.06120018200979e-15,-0.01818890936104,2.81281776018061e-09,0.00110269587536569,-0.123510124582704,1.0423051722005e-15,-2.7749464664335e-05,8.17844916110998e-06,-4.90074525733271e-16,3.9268712593586e-16,-6.95689021134826e-16,-2.77159323855319e-08,5.70364215001023e-16,-6.1475698110676e-17,-1.64299082990028e-16,-2.9895447500635e-16,-2.5046246432028e-16,6.475704109636e-17,5.98490499901071e-05,-2.37115680033192e-06,-2.40206785754102e-15,6.86700441147685e-17,-1.33362921171302e-15,-4.17400766646668e-07,-3.88500934788417e-17,2.72249712417004e-16,-1.11650855110615e-16,1.93352148356984e-16,-1.58451661466347e-16,-3.15387985257054e-16,-4.16669826883596e-17,-1.37898728724864e-16,-1.36182665609486e-16
"t54",-0.097929096822435,0.106877206621429,-0.0228228402926872,0.0235381823701009,-0.000155326238969272,0.0403700618203664,-0.000152178010626169,0.126964021634353,-0.000132992036381369,0.000146458486242756,0.0917108410415626,0.00481508917457535,-7.36397488744437e-05,-5.91649026095153e-05,1.04795302608245e-06,-0.000817391624316877,0.0378229175235714,-0.0479661206347007,0.00482757252009774,-0.65457807642432,9.98335808435544e-05,-0.0272617455146527,0.00823056273317757,-0.0291085849112927,-0.000195952879485094,0.00171945740523412,-0.00493071276364079,0.0212857177016531,-0.00320662603689487,1.03620899197445e-05,-0.0300836077275704,0.00342155716254246,-0.00528390874597877,0.0206877626383156,-0.00701152425825818,0.00542816611271568,-0.0230004301464294,9.45363859608202e-07,-0.00979598695901281,-1.0122034750903e-07,-0.00133415229032329,-0.0509451727149653,3.72854722688744e-06,-0.00155516828874001,-1.38266544292695e-07,0.00130124788672054,-5.91741359508035e-05,0.000830433237590404,-0.00356453292275392,-6.89050861056029e-05,0.0113234925495993,-1.91542315977244e-05,0.0036575903188544,9.92198461876757e-06,-3.9968148601656e-16,2.07454773726419e-06,-0.0549099511522214,0.000136954270029043,-1.70081365362656e-05,0.000653282597509719,-0.00332930958878246,-1.65582874267504e-08,0.0347695372704519,-0.0396510502385267,0.000111499663614294,1.58102726598936e-08,2.20278873217873e-06,1.7212699756191e-15,-0.137915575054583,1.02532716210265e-05,0.000163803132793541,0.193981395103064,3.06261291048494e-17,-0.00012602289474876,4.16637653921472e-05,-1.11424107375247e-14,6.5660676673598e-08,-0.0941237258786795,0.000886629575342484,4.1700546783381e-08,-8.53443262153186e-16,2.7628239874974e-09,4.19442167654188e-16,-2.45723102211059e-07,0.00781707414397611,-4.63532986736994e-16,0.00615932388383252,-1.85119083386546e-14,0.0275997831751288,-8.60557146907244e-09,-0.0229872826930321,-0.656923276098201,6.9200427712531e-16,-7.74244720714115e-06,9.79409774992796e-07,3.80787736948187e-16,1.30819103809292e-16,-1.97856443518772e-16,-1.9301359374466e-10,-2.71020419115044e-16,-6.58686843325862e-17,1.94044913293017e-16,3.13448135359964e-17,-6.72319395717454e-17,4.85845018238274e-16,-2.2830285879004e-07,-1.25041577095299e-10,1.79728882729614e-16,-1.64036915786407e-17,4.1911400039965e-16,-5.99685334145247e-09,-3.99283200526593e-18,-1.99873050298006e-16,1.95235627530239e-16,9.11022314254349e-18,2.44607031056724e-16,8.14784583958095e-17,-4.7695317317289e-18,-1.03762248291933e-16,-2.05173570854769e-17
"t55",-0.0977875376606327,0.10634343423503,-0.0226941395900059,0.0233251454120295,-0.000153645982273104,0.0398860239764116,-0.000149987662214079,0.125006121484053,-0.000130648247676446,0.000143182104778018,0.0893319738636258,0.00467386701979292,-7.12651681706519e-05,-5.72015166509093e-05,1.00573426842417e-06,-0.000777137020261415,0.0358640937790251,-0.0453653932266151,0.00454157794649572,-0.614434774381789,9.31622772065774e-05,-0.0252643470814868,0.00760797387612555,-0.0267330295462998,-0.000177646759086607,0.00153181520764356,-0.00433972833545114,0.0186622653939901,-0.00279601808712391,9.00196583352166e-06,-0.0258721435220657,0.00292821753365722,-0.0045077297773838,0.0176134910746779,-0.00594336478807826,0.00452811098550738,-0.0190234837198704,7.78246610923223e-07,-0.00780624893043086,-8.0223085361118e-08,-0.00105334444382049,-0.040072895272497,2.92063492068938e-06,-0.001184363427403,-1.05117751466665e-07,0.000980824392721314,-4.43790519883259e-05,0.00061996361562469,-0.00263329239138854,-5.03189161489212e-05,0.00787936177625019,-1.30672784170823e-05,0.00244947722036463,6.61264716667097e-06,1.71946227725984e-16,1.23894367744591e-06,-0.0327744883881004,7.86391178046746e-05,-9.72295100532873e-06,0.000368551848755469,-0.00185036228681752,-8.42822998535894e-09,0.0167724435418969,-0.0170006861771865,4.64816455887679e-05,6.1597597477133e-09,8.36388354242546e-07,-5.3468960262381e-16,-0.044329698671955,3.22553576746373e-06,5.1246874739577e-05,0.0527842514207307,-6.12140259017408e-16,-3.03633754098588e-05,9.26032750178424e-06,-6.07035876186257e-15,1.42033142824018e-08,-0.0192268839021812,0.000172894611156278,3.93515959759809e-09,1.22048503901962e-15,1.33903912384992e-10,-3.98204262038617e-16,1.11621149608541e-07,-0.00365829966934529,3.17887407701823e-16,-0.00453543279447807,2.11499538313392e-14,-0.0270429740233846,8.95071285735582e-09,0.0250352728998939,0.742003267756027,-1.22033280828703e-15,1.27123407422941e-05,-2.19918546320369e-06,-5.01634694815809e-16,-4.25444076970843e-16,3.64149319136433e-16,2.68882789941337e-09,1.76023530868474e-16,-1.01141424338329e-17,-1.58772099334798e-16,1.95671708350599e-17,6.14589573986391e-17,-4.54862132272259e-16,-1.00241201803003e-06,-4.28783557569539e-10,-3.31631031181867e-16,8.73629433433756e-17,6.39209486569934e-17,-1.4569889247565e-08,1.66575657542619e-17,4.7313717541687e-17,-5.68623043855247e-17,-9.55216055906554e-17,-2.24174711552214e-16,2.36450138538342e-17,1.03054337842644e-17,3.83269118648835e-19,1.08786930740292e-16
