"accepted_species","traits"
"t10",0
"t12",NA
"t13",0
"t15",1
"t17",0
"t19",1
"t21",1
"t23",0
"t24",1
"t26",NA
"t28",NA
"t30",1
"t34",0
"t36",1
"t37",1
"t38",1
"t39",1
"t40",0
"t42",1
"t43",1
"t44",1
"t45",0
"t46",0
"t48",0
"t49",NA
"t51",1
"t52",1
"t54",1
"t55",0
"t57",NA
"t58",1
"t60",1
"t61",1
"t62",1
"t63",0
"t64",1
"t65",1
"t67",0
"t68",1
"t69",1
"t70",1
"t71",1
"t72",0
"t74",0
"t75",1
"t76",0
"t77",NA
"t78",1
"t79",1
"t81",1
"t82",NA
"t83",1
"t84",1
"t85",1
"t86",1
"t87",1
"t88",1
"t90",0
"t91",0
"t92",1
"t93",0
"t94",NA
"t95",1
"t97",1
"t98",1
"t100",1
"t101",1
"t102",1
"t103",1
"t104",1
"t105",0
"t106",1
"t107",0
"t108",1
"t109",1
"t110",0
"t111",0
"t112",1
"t113",0
"t114",0
"t115",0
"t116",0
"t117",0
"t118",1
"t119",0
"t120",0
"t121",1
"t122",1
"t123",1
"t124",1
"t125",1
"t126",1
"t127",0
"t128",0
"t129",1
"t130",1
"t131",NA
"t132",NA
"t133",1
"t134",1
