accepted_species,estimate
t307,0.5366422
t258,0.5619959
t269,0.58514476
t126,0.5454268
t264,0.70032537
t153,0.8056213
t154,0.60812235
t143,0.81209314
t150,0.8683667
t151,0.62947166
t175,0.6127443
t176,0.72329974
t147,0.836808
t180,0.8028624
t297,0.52013713
t275,0.7117605
t155,0.6317682
t196,0.5774544
t288,0.31189987
t148,0.54965246
t222,0.5949135
t250,0.5264782
t313,0.45942065
t323,0.45942065
t231,0.4257549
t232,0.3485716
t109,0.4245127
t123,0.7329428
t318,0.69252473
t319,0.69252473
t83,0.42765683
t186,-0.05298503
