accepted_species,estimate
t192,0.18465023
t417,-0.11186224
t465,-0.08544301
t422,-0.07553353
t222,0.1386262
t102,0.30153602
t219,0.119053006
t300,-0.43105516
t405,-0.4581429
t351,-0.32697573
t426,-0.43105516
t312,0.5313265
t313,0.5734273
t106,-0.21492124
t129,-0.44045886
t130,-0.19395329
t163,-0.019143134
t233,-0.8913208
t290,-0.44339058
t175,-0.32648477
t166,0.11040892
t328,0.117322296
t329,-0.21793862
t271,0.1577262
t197,0.12092271
t429,-0.15677643
t302,-2.038831
t249,-1.8323061
t330,-2.2854996
t168,-1.189809
t169,-1.2220012
t66,-0.20464762
t463,0.13280736
t75,0.18084444
t41,0.13374928
t359,-0.14801644
t453,-0.38296503
t257,0.007970987
t331,0.03582042
t449,0.15094334
t450,0.18149857
t471,-0.12715304
t362,0.22949451
t243,0.28151578
t255,0.26945415
t357,-0.034345277
t171,-0.2153321
