accepted_species,estimate
t198,-0.48825395
t298,-0.48874918
t235,-0.48864973
t163,-0.48856762
t128,-0.46773043
t91,-0.45012915
t31,0.44127363
t259,0.42166406
t274,0.4225078
t244,0.42234653
t319,0.42216134
t280,0.42045236
t88,0.41466203
t270,0.42036825
t166,0.4220622
t186,0.41626933
t100,0.4166267
t29,0.44127363
t24,0.44127363
t17,1.7809176
t22,1.553804
t263,1.3904608
t213,1.3904608
t236,1.3897814
t106,1.3898958
t132,1.3946872
t252,1.3969581
t73,1.4041559
t104,1.4041559
t49,1.4247317
t85,1.4117426
t96,1.4117426
