"accepted_species","traits"
"t1",0
"t2",1
"t3",0
"t4",NA
"t5",1
"t6",1
"t7",0
"t8",0
"t9",0
"t10",0
"t11",1
"t12",0
"t13",0
"t14",0
"t15",0
"t16",NA
"t17",0
"t18",0
"t19",1
"t20",0
"t21",1
"t22",1
"t23",1
"t24",0
"t25",0
"t26",0
"t27",NA
"t28",0
"t29",0
"t30",NA
"t31",0
"t32",0
"t33",1
"t34",0
"t35",0
"t36",1
"t37",0
"t38",0
"t39",0
"t40",0
"t41",0
"t42",1
"t43",1
"t44",1
"t45",0
"t46",1
"t47",1
"t48",NA
"t49",1
"t50",1
"t51",0
"t52",0
"t53",1
"t54",1
"t55",0
"t56",1
"t57",1
"t58",1
"t59",0
"t60",0
"t61",1
"t62",NA
"t63",NA
"t64",1
"t65",0
"t66",1
"t67",1
"t68",NA
"t69",0
"t70",NA
"t71",0
"t72",NA
"t73",1
"t74",1
"t75",1
"t76",0
"t77",1
"t78",1
"t79",0
"t80",0
"t81",1
"t82",1
"t83",1
"t84",1
"t85",0
"t86",0
"t87",NA
"t88",0
"t89",1
"t90",1
"t91",0
"t92",1
"t93",1
"t94",1
"t95",NA
"t96",NA
"t97",NA
"t98",1
"t99",0
"t100",0
"t101",0
"t102",1
"t103",1
"t104",0
"t105",0
"t106",1
"t107",0
"t108",NA
"t109",0
"t110",1
"t111",1
"t112",NA
"t113",0
"t114",0
"t115",0
"t116",1
"t117",0
"t118",0
"t119",1
"t120",0
"t121",0
"t122",0
"t123",1
"t124",0
"t125",0
"t126",1
"t127",NA
"t128",0
"t129",0
"t130",1
"t131",1
"t132",0
"t133",0
"t134",1
"t135",1
"t136",1
"t137",1
"t138",1
"t139",1
"t140",0
"t141",0
"t142",1
"t143",1
"t144",1
"t145",0
"t146",1
"t147",1
"t148",1
"t149",1
"t150",1
"t151",0
"t152",0
"t153",1
"t154",1
"t155",1
"t156",1
"t157",1
"t158",1
"t159",1
"t160",1
"t161",1
"t162",NA
"t163",1
"t164",1
"t165",1
"t166",1
"t167",1
"t168",1
"t169",1
"t170",1
"t171",1
"t172",1
"t173",1
"t174",1
"t175",1
"t176",1
"t177",1
"t178",0
"t179",1
"t180",NA
"t181",0
"t182",0
"t183",1
"t184",1
"t185",1
"t186",1
"t187",1
"t188",1
"t189",0
"t190",0
