accepted_species,estimate
t30,0.10036531577249584
t28,-0.027740264451204096
t169,-0.03242946065600297
t77,-0.031729076807321274
t131,-0.03237327858561723
t191,-0.03236862578683267
t80,-0.032347843190095066
t161,0.233017011458085
t101,0.23304402494701898
t61,0.23629209103333315
t178,0.23285914482391118
t195,0.2358124746561328
t141,0.2332257649181415
t5,1.328576165335252
t139,-1.0192631690666722
t192,-1.0206259894816807
t48,-1.0082147986971575
t127,-1.0188920270937405
t13,-0.7899953148951444
t2,5.428831151964826
