"accepted_species","trait_ARD"
"t2","0"
"t3","0"
"t4","0"
"t5","0"
"t7","1"
"t12","1"
"t18","1"
"t19","1"
"t16","0"
"t10","1"
"t8","1"
"t9","1"
"t11","1"
"t13","1"
"t17","0"
"t20","0"
"t34","0"
"t35","0"
"t25","0"
"t26","0"
"t42","0"
"t57","0"
"t60","0"
"t61","0"
"t63","0"
"t74","0"
"t75","1"
"t76","0"
"t81","0"
"t100","1"
"t107","1"
"t149","1"
"t176","0"
"t177","0"
"t190","1"
"t206","1"
"t207","1"
"t240","0"
"t354","0"
"t355","0"
"t346","0"
"t238","0"
"t267","0"
"t275","1"
"t276","0"
"t386","0"
"t387","0"
"t390","0"
"t391","0"
"t373","0"
"t357","0"
"t295","0"
"t367","0"
"t368","0"
"t286","0"
"t287","0"
"t349","0"
"t350","0"
"t364","0"
"t407","0"
"t408","0"
"t409","0"
"t399","0"
"t400","0"
"t356","0"
"t412","0"
"t413","0"
"t397","0"
"t398","0"
"t358","0"
"t359","0"
"t251","0"
"t255","0"
"t403","0"
"t404","0"
"t296","0"
"t179","1"
"t165","1"
"t181","0"
"t182","0"
"t183","0"
"t171","0"
"t196","0"
"t231","1"
"t303","0"
"t308","0"
"t309","0"
"t264","0"
"t232","0"
"t256","1"
"t257","1"
"t333","1"
"t334","1"
"t211","0"
"t203","0"
"t222","1"
"t223","1"
"t233","0"
"t234","0"
"t174","0"
"t193","1"
"t198","1"
"t199","1"
"t202","0"
"t324","1"
"t327","1"
"t328","1"
"t326","1"
"t322","1"
"t319","1"
"t341","1"
"t342","1"
"t294","0"
"t263","0"
"t262","1"
"t214","0"
"t218","0"
"t219","0"
"t235","1"
"t325","0"
"t374","0"
"t375","0"
"t266","0"
"t376","0"
"t377","0"
"t344","0"
"t345","0"
"t339","0"
"t340","0"
"t395","0"
"t396","0"
"t261","0"
"t230","0"
"t170","1"
"t153","1"
"t123","1"
"t89","1"
"t82","0"
"t79","0"
"t80","0"
"t36","0"
"t27","0"
"t40","0"
"t46","0"
"t47","0"
"t43","1"
"t32","0"
"t33","0"
"t48","0"
"t49","0"
"t50","0"
"t84","0"
"t158","0"
"t159","0"
"t217","0"
"t220","0"
"t265","0"
"t312","0"
"t313","0"
"t270","0"
"t323","0"
"t352","0"
"t383","0"
"t414","0"
"t415","0"
"t392","0"
"t393","0"
"t394","0"
"t371","0"
"t372","0"
"t302","0"
"t305","0"
"t306","0"
"t249","0"
"t314","0"
"t315","0"
"t252","0"
"t253","0"
"t247","1"
"t248","1"
"t215","0"
"t208","0"
"t180","0"
"t167","0"
"t168","0"
"t162","1"
"t157","0"
"t175","0"
"t184","0"
"t185","0"
"t191","0"
"t192","0"
"t172","0"
"t209","0"
"t210","0"
"t204","0"
"t205","0"
"t189",NA
"t213","0"
"t236","1"
"t329",NA
"t331",NA
"t335",NA
"t336",NA
"t301",NA
"t337",NA
"t338","1"
"t332",NA
"t292",NA
"t293","1"
"t245","1"
"t246",NA
"t401",NA
"t402",NA
"t380","1"
"t381",NA
"t273",NA
"t274",NA
"t241",NA
"t280",NA
"t281",NA
"t297",NA
"t298","1"
"t239",NA
"t320",NA
"t321",NA
"t304","0"
"t278","0"
"t254",NA
"t250","1"
"t405",NA
"t406",NA
"t353",NA
"t365",NA
"t366",NA
"t330","1"
"t277","0"
"t288",NA
"t289",NA
"t316","1"
"t317","1"
"t269",NA
"t369","1"
"t370","1"
"t243",NA
"t244","1"
"t229",NA
"t227",NA
"t228",NA
"t212",NA
"t362",NA
"t363",NA
