"accepted_species","traits"
"t1",0
"t2",0
"t3",0
"t4",1
"t5",1
"t6",NA
"t7",0
"t8",0
"t9",0
"t10",0
"t11",1
"t12",0
"t13",0
"t14",1
"t15",NA
"t16",1
"t17",1
"t18",1
"t19",0
"t20",0
"t21",0
"t22",0
"t23",0
"t24",0
"t25",1
"t26",0
"t27",1
"t28",1
"t29",0
"t30",1
"t31",0
"t32",1
"t33",0
"t34",1
"t35",1
"t36",1
"t37",0
"t38",1
"t39",NA
"t40",0
"t41",0
"t42",0
"t43",NA
"t44",1
"t45",0
"t46",0
"t47",1
"t48",0
"t49",1
"t50",1
"t51",0
"t52",NA
"t53",0
"t54",0
"t55",0
"t56",1
"t57",1
"t58",0
"t59",0
"t60",1
"t61",1
"t62",1
"t63",1
"t64",0
"t65",0
"t66",1
"t67",0
"t68",1
"t69",1
"t70",0
"t71",1
"t72",NA
"t73",1
"t74",NA
"t75",NA
"t76",1
"t77",0
"t78",0
"t79",1
"t80",0
"t81",0
"t82",NA
"t83",NA
"t84",1
"t85",0
"t86",1
"t87",0
"t88",NA
"t89",0
"t90",0
"t91",0
"t92",0
"t93",1
"t94",0
"t95",0
"t96",0
"t97",0
"t98",0
"t99",1
"t100",0
"t101",1
"t102",0
"t103",0
"t104",0
"t105",0
"t106",NA
"t107",0
"t108",1
"t109",1
"t110",NA
"t111",0
"t112",0
"t113",0
"t114",0
"t115",0
"t116",0
"t117",1
"t118",1
"t119",0
"t120",0
"t121",0
"t122",1
"t123",1
"t124",0
"t125",0
"t126",0
"t127",0
"t128",1
"t129",NA
"t130",0
"t131",0
"t132",1
"t133",1
"t134",0
"t135",0
"t136",1
"t137",1
"t138",0
"t139",0
"t140",1
"t141",1
"t142",1
"t143",1
"t144",0
"t145",NA
"t146",1
"t147",NA
"t148",0
"t149",1
"t150",1
"t151",1
"t152",0
"t153",0
"t154",0
"t155",0
"t156",NA
"t157",1
"t158",0
"t159",0
"t160",0
"t161",0
"t162",0
"t163",1
"t164",0
"t165",1
"t166",1
"t167",1
"t168",1
"t169",1
"t170",0
"t171",0
"t172",0
"t173",0
"t174",1
"t175",1
"t176",0
"t177",0
"t178",NA
"t179",0
