,Ev Model,Missing Type,Tree Type,Variable Type,corHMM,phylnn_fill_means,logit_eigenvecs,logit_umap,logit_umap_supervised,logit_autoencoded,logit_autoenc_supervised,xgb_eigenvecs,xgb_umap,xgb_umap_supervised,xgb_autoencoded,xgb_autoenc_supervised
0,large_BiSSE,mcar,ultrametric,binary,0.2216203947327591,0.2312055802469137,0.24449343956627534,0.24431620381173905,0.2709905083873435,0.2445117735971257,0.24576147523717468,0.25477939088351204,0.25332803570460355,0.38851778528367814,0.2432449056985618,0.24487653136294366
1,large_BiSSE,mcar,ultrametric,binary,0.1965649476754735,0.2373626543209876,0.24634252468933315,0.24507373946352942,0.2776698609096412,0.2507603639745468,0.2511679600334913,0.23229105978781184,0.24119749874484,0.3720331829633505,0.24560164869225623,0.23239016504077392
2,large_BiSSE,mcar,ultrametric,binary,0.14672350629972297,0.20419232098765433,0.20421080025959382,0.20351593765203094,0.19113154903455432,0.19676351582510956,0.19195763603970686,0.16722697832270939,0.18774555792186526,0.20538666800091512,0.17129623617502496,0.16936384354553508
3,large_BiSSE,mcar,ultrametric,binary,0.20386669008494515,0.24367777777777774,0.22783783555808607,0.22661298768164986,0.24776466917776724,0.22518837430428107,0.22820562650636952,0.24298683919646652,0.23588292612366332,0.3054413988786621,0.21369076475104365,0.22266410103650675
4,large_BiSSE,mcar,ultrametric,binary,0.18821245947909224,0.22340029629629632,0.2395775362760746,0.23846415053244016,0.2708875729647659,0.23968566878647649,0.2517686738153629,0.22923982722596153,0.24078565059764426,0.31442385322415806,0.22151363101541763,0.2207209612820889
5,large_BiSSE,mcar,ultrametric,binary,0.1704125116018678,0.17680982432606418,0.19019238529294913,0.19340909648951635,0.23064368181072104,0.2046024029184443,0.19293892350206412,0.20184642008687007,0.1955608847812157,0.31402504638003104,0.18792549266757597,0.19609039601668665
6,large_BiSSE,mcar,ultrametric,binary,0.16643921257740424,0.21594333333333324,0.23336566201281084,0.22860443536620778,0.23777400576184932,0.22423901158741763,0.22905063402467793,0.2237421974030548,0.22678655879502357,0.3092753208301204,0.20522516361245496,0.21201223668763156
7,large_BiSSE,mcar,ultrametric,binary,0.10641112300933198,0.1912012098765432,0.17265258035638564,0.15574353023627277,0.15658076218436615,0.17491762800774577,0.17567522609388786,0.13390319518205748,0.1477930578066969,0.2000047415951299,0.11688662867954688,0.13739170321684882
8,large_BiSSE,mcar,ultrametric,binary,0.2219867958711214,0.2491863827160494,0.25402158918911577,0.25522784028980644,0.2911486200451626,0.25388487173954805,0.2558291079144748,0.2659479199431184,0.2629166948649674,0.41039697922418433,0.25501728849492045,0.2561079701326017
9,large_BiSSE,mcar,ultrametric,binary,0.17974291894229832,0.25347222222222227,0.25031506935660364,0.25489812246457005,0.24298221990601576,0.25684469131800663,0.2488056548099832,0.2378481808608493,0.24223011364472882,0.3420385869518227,0.22723320922254228,0.21664554550789558
