,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
t1,4.4495416,0.547241,9.049746,4.0509143,9.35723,5.589577,8.087806,4.0769343,4.01855,7.6690407,2.802979,2.2745178,4.8389325,7.618035,6.6949205
t2,4.475187,0.5762428,9.0918665,4.002475,9.301974,5.545159,8.091381,4.04388,4.118918,7.7637377,2.799125,2.2441397,4.8645287,7.6000404,6.729188
t3,4.54261,0.6210851,9.090836,4.112715,9.425763,5.5857544,8.021849,4.016807,4.032209,7.651764,2.8884754,2.206013,4.9201493,7.5224924,6.751054
t4,4.5592594,0.5775801,9.141046,4.1973505,9.517033,5.5745363,8.0125265,3.9503171,4.0313067,7.638447,2.9032924,2.1605446,4.9889474,7.4790874,6.6976767
t5,4.493217,0.45319358,9.281869,4.214528,9.4659,5.572664,8.075309,3.8894835,4.2579155,7.80572,2.8758655,2.0957534,5.0467343,7.466837,6.6974635
t6,4.467141,0.5871988,9.014771,4.093436,9.41817,5.5510125,8.03424,4.033371,3.9286299,7.5646663,2.8980987,2.2867062,4.8833027,7.586142,6.6860914
t7,4.534444,0.64826894,9.112787,4.1288037,9.406877,5.473785,8.087678,3.8821099,4.3046093,7.732543,2.9569173,2.1990576,5.036962,7.4104815,6.681799
t8,4.6644025,0.701031,9.222809,4.074387,9.466956,5.487557,8.025891,3.9202406,4.36328,7.8156295,2.917363,2.094426,4.977231,7.44595,6.791546
t9,4.5631886,0.7208029,9.024986,4.0782413,9.403092,5.472799,8.0425825,3.948871,4.2216024,7.667313,2.9794536,2.2468657,4.9631057,7.437596,6.750347
t10,4.626521,0.7538213,9.103012,4.006125,9.367261,5.4772143,8.04767,3.990427,4.259392,7.7758,2.9191575,2.201339,4.9114194,7.47394,6.80505
t11,4.598947,0.6013314,9.138251,4.255247,9.576307,5.628463,7.940571,3.955711,3.9334745,7.5628614,2.9595385,2.1448467,5.000311,7.4414587,6.7515326
t12,4.485319,0.61627406,8.993146,3.9391217,9.18483,5.4768834,8.202937,3.970473,4.34245,7.918689,2.7948322,2.252726,4.907933,7.4391146,6.6715093
t13,4.4321566,0.524581,9.090787,3.986935,9.261045,5.554589,8.131005,4.0484333,4.106488,7.797363,2.7591379,2.2540922,4.8570685,7.612737,6.701725
t14,0.13188459,11.474429,3.9117808,3.567208,8.657739,1.1419066,3.0664833,3.4046118,4.8790784,11.5995455,0.31730792,5.232539,4.125471,3.2976553,5.906068
t15,4.6586,0.57014334,9.229194,4.332962,9.618278,5.6159835,7.948934,3.8885584,4.091094,7.653707,2.999303,2.0657067,5.0799336,7.339889,6.7800264
t16,4.546844,0.41583064,9.286533,4.380151,9.601626,5.7024546,7.939251,3.9392765,4.061599,7.6786876,2.9862974,2.0562325,5.054714,7.4118867,6.839787
t17,8.372439,4.0582976,9.450897,0.61096376,8.441081,1.7926311,8.113219,3.5093808,5.88581,9.828962,2.7083158,3.2431867,4.467405,9.249788,3.9041247
t18,8.319378,4.1219025,9.487141,0.6469302,8.49331,1.7175931,8.16162,3.5745912,5.8471546,9.888573,2.739776,3.261286,4.503112,9.254377,3.8121376
t19,4.4222507,-0.2283829,9.779885,4.968777,9.801847,6.2601824,7.665351,4.1389413,4.2947083,7.84259,3.0985596,1.8831702,5.004635,7.474723,7.383892
t20,4.4046593,-0.3614957,9.85036,5.05543,9.831664,6.3263946,7.679979,4.1953816,4.3749304,7.8873553,3.12377,1.7888188,4.9358625,7.507367,7.53566
t21,4.3838787,-0.11481173,9.694468,4.840445,9.730543,6.1295605,7.777634,4.1749487,4.315835,7.803617,3.1394637,1.8416543,5.0444584,7.4173436,7.289478
t22,1.4681518,-1.8903134,2.4576166,3.0399132,9.512332,4.8080754,7.8354583,3.410932,3.428442,6.0588593,5.9136553,5.1465793,4.6416683,7.305137,5.3404927
t23,8.5490675,4.1786437,9.417624,0.49475333,8.444079,1.6839851,8.128558,3.4191616,5.8733892,9.865656,2.671653,3.252969,4.451033,9.379327,3.6422713
t24,4.307557,-0.31771478,9.86111,5.0439773,9.828691,6.3375244,7.5941176,4.21261,4.2789884,7.7750397,3.1843436,1.8264853,5.114717,7.4064317,7.360047
t25,8.302474,4.1522746,9.436308,0.593387,8.510109,1.6868405,8.13591,3.6059499,5.897266,9.908501,2.6853387,3.2822702,4.453003,9.2218685,3.7507377
t26,4.292023,-0.42504728,9.933873,5.1325793,9.873804,6.4332867,7.5430303,4.2228837,4.300298,7.7919645,3.193566,1.8025411,5.093399,7.413623,7.4343085
t27,4.270715,-0.502974,9.990811,5.1873293,9.935676,6.5036736,7.500257,4.1984878,4.3029275,7.7962956,3.1643834,1.7992425,5.053688,7.444178,7.478672
t28,1.5263044,-1.9418143,2.3536417,2.9397244,9.502296,4.8169637,7.7971325,3.3246343,3.3793612,6.0492716,5.9403253,5.0950274,4.684644,7.3461003,5.322685
t29,0.41479167,11.416551,3.826279,3.4901867,8.717482,1.1021764,3.0052354,3.3296373,4.8550053,11.811634,0.57991636,5.8030977,4.216152,3.2005944,5.704505
t30,0.22351064,11.525879,3.7657,3.4896853,8.632345,1.0160197,3.0296285,3.387815,4.821883,11.698998,0.4036854,5.641959,4.2212253,3.227757,5.8240685
t31,1.3189005,-1.7551762,2.6286447,3.2353399,9.45632,4.822318,7.869222,3.5312197,3.507474,6.112585,5.9491673,5.224968,4.532633,7.28903,5.40302
t32,0.41073793,11.357688,3.8136048,3.4298046,8.627943,1.0764955,3.064594,3.4187138,4.765129,11.737677,0.5189973,5.8948035,4.304559,3.1389906,5.6468797
t33,0.17266591,11.475961,3.8696833,3.647453,8.742784,1.1239537,3.020407,3.3237264,4.9540877,11.616082,0.30371127,5.2424107,4.024878,3.3545659,5.9881177
t34,0.1131107,11.501818,3.8676322,3.5529726,8.649544,1.0965044,3.0566127,3.398966,4.8612394,11.612954,0.33356375,5.325865,4.1640563,3.2570496,5.866891
t35,11.7691145,5.7635555,2.3540947,5.5609727,5.4621987,5.313848,4.8526587,1.9360863,0.9424629,9.123357,3.2999263,7.7291603,3.683338,4.9607086,5.0866485
t36,4.375246,-0.6745302,9.994436,5.3600397,9.972942,6.59013,7.4895434,4.2429695,4.4288697,7.880242,3.192047,1.6653244,4.908125,7.6108103,7.7125
t37,0.115121305,11.500236,3.8777652,3.5741873,8.668692,1.1102184,3.0456717,3.3813734,4.882575,11.600639,0.3170029,5.237546,4.1062365,3.2824857,5.900475
t38,8.302927,3.496082,8.690565,0.38647956,8.355663,2.0531862,7.8310037,3.5462937,6.2608023,9.571383,2.0828872,3.1149702,3.8293204,9.095292,3.8543584
t39,8.579395,4.3490486,9.619414,0.5734917,8.512646,1.5692576,8.229847,3.3611825,5.7118998,9.93262,2.8608103,3.2751887,4.6132946,9.479747,3.5172217
t40,8.684391,4.707914,9.924167,0.54565626,8.594858,1.3402857,8.323135,3.2589169,5.4782114,10.111525,3.1172426,3.498737,4.8941855,9.651679,3.2145236
t41,4.368641,-0.5768226,10.016694,5.2757263,9.932374,6.534577,7.4781804,4.241856,4.357743,7.8291736,3.1592731,1.7055185,4.9718294,7.5406384,7.6276164
t42,4.3903737,-0.52139467,9.963043,5.219938,9.900843,6.4776196,7.5361047,4.2235417,4.362123,7.86331,3.1683018,1.7400626,4.965987,7.5176005,7.5999913
t43,0.2162526,11.624756,3.6898363,3.486776,8.644482,0.9516275,2.9806554,3.3466396,4.8635983,11.781721,0.40277153,5.6155515,4.1303906,3.2915905,5.9304028
