"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112","t113","t114","t115","t116","t117","t118","t119","t120","t121","t122","t123","t124","t125","t126","t127","t128","t129","t130","t131","t132","t133","t134","t135","t136","t137","t138","t139","t140","t141","t142","t143","t144","t145","t146","t147","t148","t149","t150","t151","t152","t153","t154"
"t1",0,2.85309797404251,3.08149182554873,3.98557065971523,5.57423026617841,2.945475054947,5.57653759726648,5.85084868788963,4.47433253519797,4.00671994185942,4.19886557427997,5.42635019536239,3.60421457235449,6.77894224689452,4.87583944680343,4.9471971429089,5.79692529770789,6.58762168343435,6.81337450757761,7.92344600759209,6.7683326303016,7.05511841984073,9.53857156800052,7.4636954741571,7.36409352832256,8.41282148373237,8.69574339852706,8.56118856746212,10.0089939029548,9.42824304413968,9.17029895091897,10.0089939029548,8.31376979362012,8.55848753832304,10.7819416983867,9.07131735261448,7.83364318705787,10.7819416983867,9.47819058430441,10.7819416983867,8.76713021534331,8.817777389322,9.4592255216335,10.0089939029548,10.0089939029548,9.16114682202296,8.86683638038756,9.38174182237267,10.7819416983867,10.7819416983867,10.7819416983867,9.01391529954186,10.0089939029548,10.0089939029548,10.0089939029548,10.0089939029548,10.7819416983867,10.7819416983867,10.7819416983867,9.52910172344595,10.7819416983867,10.5463556097792,10.0089939029548,10.7819416983867,10.7819416983867,10.7819416983867,9.82413181418695,10.7819416983867,9.70233497587562,9.88137433020912,9.76230809562209,10.7819416983867,10.7819416983867,10.7819416983867,10.7819416983867,10.7819416983867,10.0089939029548,10.7819416983867,10.7819416983867,10.7819416983867,10.7819416983867,10.7819416983867,10.7819416983867,10.7819416983867,10.7819416983867,10.0089939029548,10.0089939029548,10.7819416983867,10.7819416983867,10.7819416983867,10.7819416983867,10.7819416983867,10.7819416983867,10.7819416983867,10.1395841659009,10.7819416983867,10.7819416983867,10.7819416983867,10.7819416983867,10.7819416983867,10.5695959067215,10.0089939029548,10.0089939029548,10.7819416983867,10.0089939029548,10.0089939029548,10.0089939029548,10.5952849224671,10.7819416983867,10.7819416983867,10.7383602192615,10.0089939029548,10.7819416983867,10.7819416983867,10.7819416983867,10.0089939029548,10.0089939029548,10.7819416983867,10.7819416983867,10.7819416983867,10.7819416983867,10.7819416983867,10.7819416983867,10.7819416983867,10.7819416983867,10.7819416983867,10.7819416983867,10.7819416983867,10.75242244524,10.7819416983867,10.7819416983867,10.0089939029548,10.7819416983867,10.7819416983867,10.0089939029548,10.0089939029548,10.0089939029548,10.0089939029548,10.7819416983867,10.7819416983867,10.0089939029548,9.93966748124695,10.7819416983867,10.7819416983867,10.7819416983867,10.7819416983867,10.7819416983867,10.7819416983867,10.0089939029548,10.0089939029548,10.0089939029548,10.0089939029548,10.0089939029548,10.0089939029548
"t2",2.85309797404251,0,4.26950197174437,5.17358080591088,6.76224041237405,4.13348520114264,6.76454774346212,7.03885883408527,5.66234268139361,5.19473008805506,5.38687572047561,5.92038849915828,4.09825287615039,7.27298055069042,6.06384959299907,6.13520728910455,6.98493544390353,7.77563182963,8.00138465377325,9.11145615378773,7.95634277649724,7.54915672363662,10.7265817141962,8.65170562035274,8.5521036745182,9.60083162992801,9.88375354472271,9.05522687125802,10.5030322067507,9.92228134793558,9.66433725471486,10.5030322067507,8.80780809741601,9.05252584211893,11.9699518445824,10.2593274988101,8.32768149085376,11.9699518445824,10.6662007305001,11.9699518445824,9.95514036153895,10.0057875355176,9.95326382542939,10.5030322067507,10.5030322067507,9.65518512581885,10.0548465265832,9.87578012616856,11.9699518445824,11.9699518445824,11.9699518445824,9.50795360333775,10.5030322067507,10.5030322067507,10.5030322067507,10.5030322067507,11.9699518445824,11.9699518445824,11.9699518445824,10.7171118696416,11.9699518445824,11.7343657559748,10.5030322067507,11.9699518445824,11.9699518445824,11.9699518445824,11.0121419603826,11.9699518445824,10.1963732796715,11.0693844764048,10.9503182418177,11.9699518445824,11.9699518445824,11.9699518445824,11.9699518445824,11.9699518445824,10.5030322067507,11.9699518445824,11.9699518445824,11.9699518445824,11.9699518445824,11.9699518445824,11.9699518445824,11.9699518445824,11.9699518445824,10.5030322067507,10.5030322067507,11.9699518445824,11.9699518445824,11.9699518445824,11.9699518445824,11.9699518445824,11.9699518445824,11.9699518445824,11.3275943120966,11.9699518445824,11.9699518445824,11.9699518445824,11.9699518445824,11.9699518445824,11.7576060529172,10.5030322067507,10.5030322067507,11.9699518445824,10.5030322067507,10.5030322067507,10.5030322067507,11.7832950686627,11.9699518445824,11.9699518445824,11.9263703654571,10.5030322067507,11.9699518445824,11.9699518445824,11.9699518445824,10.5030322067507,10.5030322067507,11.9699518445824,11.9699518445824,11.9699518445824,11.9699518445824,11.9699518445824,11.9699518445824,11.9699518445824,11.9699518445824,11.9699518445824,11.9699518445824,11.9699518445824,11.9404325914356,11.9699518445824,11.9699518445824,10.5030322067507,11.9699518445824,11.9699518445824,10.5030322067507,10.5030322067507,10.5030322067507,10.5030322067507,11.9699518445824,11.9699518445824,10.5030322067507,10.4337057850428,11.9699518445824,11.9699518445824,11.9699518445824,11.9699518445824,11.9699518445824,11.9699518445824,10.5030322067507,10.5030322067507,10.5030322067507,10.5030322067507,10.5030322067507,10.5030322067507
"t3",3.08149182554873,4.26950197174437,0,2.03438714384855,4.26756229677766,1.63880708554625,5.31149767647843,5.58580876710158,4.20929261440992,3.74168002107137,2.24768205841328,6.84275419306425,5.02061857005636,8.19534624459639,2.92465593093675,2.99601362704222,5.53188537691984,6.3225817626463,4.86219099171093,5.97226249172541,4.81714911443492,8.4715224175426,9.27353164721247,5.51251195829042,7.09905360753451,6.46163796786569,6.74455988266038,9.97759256516399,11.4253979006566,10.8446470418416,10.5867029486208,11.4253979006566,9.73017379132198,9.97489153602491,10.5169017775987,7.1201338367478,9.25004718475974,10.5169017775987,9.21315066351636,10.5169017775987,6.81594669947662,6.86659387345532,10.8756295193354,11.4253979006566,11.4253979006566,10.5775508197248,8.60179645959951,10.7981458200745,10.5169017775987,10.5169017775987,10.5169017775987,10.4303192972437,11.4253979006566,11.4253979006566,11.4253979006566,11.4253979006566,10.5169017775987,10.5169017775987,10.5169017775987,9.2640618026579,8.83075818252004,10.2813156889911,11.4253979006566,8.83075818252004,8.83075818252004,10.5169017775987,7.87294829832027,10.5169017775987,11.1187389735775,7.93019081434243,7.81112457975541,8.83075818252004,8.83075818252004,10.5169017775987,10.5169017775987,10.5169017775987,11.4253979006566,10.5169017775987,10.5169017775987,10.5169017775987,10.5169017775987,10.5169017775987,10.5169017775987,10.5169017775987,10.5169017775987,11.4253979006566,11.4253979006566,8.83075818252004,8.83075818252004,10.5169017775987,10.5169017775987,10.5169017775987,10.5169017775987,10.5169017775987,9.87454424511287,10.5169017775987,10.5169017775987,8.83075818252004,8.83075818252004,10.5169017775987,10.3045559859335,11.4253979006566,11.4253979006566,10.5169017775987,11.4253979006566,11.4253979006566,11.4253979006566,10.330245001679,10.5169017775987,10.5169017775987,10.4733202984734,11.4253979006566,10.5169017775987,10.5169017775987,10.5169017775987,11.4253979006566,11.4253979006566,10.5169017775987,10.5169017775987,10.5169017775987,10.5169017775987,10.5169017775987,10.5169017775987,10.5169017775987,10.5169017775987,10.5169017775987,10.5169017775987,8.83075818252004,8.80123892937328,10.5169017775987,10.5169017775987,11.4253979006566,10.5169017775987,10.5169017775987,11.4253979006566,11.4253979006566,11.4253979006566,11.4253979006566,10.5169017775987,10.5169017775987,11.4253979006566,11.3560714789488,10.5169017775987,10.5169017775987,10.5169017775987,10.5169017775987,10.5169017775987,10.5169017775987,11.4253979006566,11.4253979006566,11.4253979006566,11.4253979006566,11.4253979006566,11.4253979006566
"t4",3.98557065971523,5.17358080591088,2.03438714384855,0,5.17164113094416,2.54288591971275,6.21557651064493,6.48988760126809,5.11337144857642,4.64575885523788,2.58990912833114,7.74683302723076,5.92469740422286,9.09942507876289,3.26688300085461,3.33824069696008,6.43596421108634,7.22666059681281,5.20441806162879,6.31448956164327,5.15937618435277,9.3756012517091,10.177610481379,5.85473902820828,8.00313244170101,6.80386503778355,7.08678695257824,10.8816713993305,12.3294767348231,11.7487258760081,11.4907817827873,12.3294767348231,10.6342526254885,10.8789703701914,11.4209806117652,7.46236090666566,10.1541260189262,11.4209806117652,10.1172294976829,11.4209806117652,7.15817376939448,7.20882094337318,11.7797083535019,12.3294767348231,12.3294767348231,11.4816296538913,9.50587529376602,11.702224654241,11.4209806117652,11.4209806117652,11.4209806117652,11.3343981314102,12.3294767348231,12.3294767348231,12.3294767348231,12.3294767348231,11.4209806117652,11.4209806117652,11.4209806117652,10.1681406368244,9.1729852524379,11.1853945231576,12.3294767348231,9.1729852524379,9.1729852524379,11.4209806117652,8.21517536823813,11.4209806117652,12.022817807744,8.27241788426029,8.15335164967327,9.1729852524379,9.1729852524379,11.4209806117652,11.4209806117652,11.4209806117652,12.3294767348231,11.4209806117652,11.4209806117652,11.4209806117652,11.4209806117652,11.4209806117652,11.4209806117652,11.4209806117652,11.4209806117652,12.3294767348231,12.3294767348231,9.1729852524379,9.1729852524379,11.4209806117652,11.4209806117652,11.4209806117652,11.4209806117652,11.4209806117652,10.7786230792794,11.4209806117652,11.4209806117652,9.1729852524379,9.1729852524379,11.4209806117652,11.2086348201,12.3294767348231,12.3294767348231,11.4209806117652,12.3294767348231,12.3294767348231,12.3294767348231,11.2343238358455,11.4209806117652,11.4209806117652,11.3773991326399,12.3294767348231,11.4209806117652,11.4209806117652,11.4209806117652,12.3294767348231,12.3294767348231,11.4209806117652,11.4209806117652,11.4209806117652,11.4209806117652,11.4209806117652,11.4209806117652,11.4209806117652,11.4209806117652,11.4209806117652,11.4209806117652,9.1729852524379,9.14346599929114,11.4209806117652,11.4209806117652,12.3294767348231,11.4209806117652,11.4209806117652,12.3294767348231,12.3294767348231,12.3294767348231,12.3294767348231,11.4209806117652,11.4209806117652,12.3294767348231,12.2601503131153,11.4209806117652,11.4209806117652,11.4209806117652,11.4209806117652,11.4209806117652,11.4209806117652,12.3294767348231,12.3294767348231,12.3294767348231,12.3294767348231,12.3294767348231,12.3294767348231
"t5",5.57423026617841,6.76224041237405,4.26756229677766,5.17164113094416,0,2.69758879921982,7.80423611710811,8.07854720773126,6.7020310550396,6.23441846170105,5.3849360455089,9.33549263369394,7.51335701068604,10.6880846852261,6.06190991803236,6.13326761413783,8.02462381754952,8.81532020327599,7.99944497880654,9.10951647882102,7.95440310153053,10.9642608581723,11.7662700878422,8.64976594538603,9.59179204816419,9.5988919549613,9.88181386975599,12.4703310057937,13.9181363412863,13.3373854824712,13.0794413892505,13.9181363412863,12.2229122319517,12.4676299766546,13.0096402182284,10.2573878238434,11.7427856253894,13.0096402182284,11.705889104146,13.0096402182284,9.95320068657224,10.0038478605509,13.368367959965,13.9181363412863,13.9181363412863,13.0702892603545,11.0945349002292,13.2908842607042,13.0096402182284,13.0096402182284,13.0096402182284,12.9230577378734,13.9181363412863,13.9181363412863,13.9181363412863,13.9181363412863,13.0096402182284,13.0096402182284,13.0096402182284,11.7568002432876,11.9680121696157,12.7740541296208,13.9181363412863,11.9680121696157,11.9680121696157,13.0096402182284,11.0102022854159,13.0096402182284,13.6114774142072,11.067444801438,10.948378566851,11.9680121696157,11.9680121696157,13.0096402182284,13.0096402182284,13.0096402182284,13.9181363412863,13.0096402182284,13.0096402182284,13.0096402182284,13.0096402182284,13.0096402182284,13.0096402182284,13.0096402182284,13.0096402182284,13.9181363412863,13.9181363412863,11.9680121696157,11.9680121696157,13.0096402182284,13.0096402182284,13.0096402182284,13.0096402182284,13.0096402182284,12.3672826857425,13.0096402182284,13.0096402182284,11.9680121696157,11.9680121696157,13.0096402182284,12.7972944265631,13.9181363412863,13.9181363412863,13.0096402182284,13.9181363412863,13.9181363412863,13.9181363412863,12.8229834423087,13.0096402182284,13.0096402182284,12.9660587391031,13.9181363412863,13.0096402182284,13.0096402182284,13.0096402182284,13.9181363412863,13.9181363412863,13.0096402182284,13.0096402182284,13.0096402182284,13.0096402182284,13.0096402182284,13.0096402182284,13.0096402182284,13.0096402182284,13.0096402182284,13.0096402182284,11.9680121696157,11.9384929164689,13.0096402182284,13.0096402182284,13.9181363412863,13.0096402182284,13.0096402182284,13.9181363412863,13.9181363412863,13.9181363412863,13.9181363412863,13.0096402182284,13.0096402182284,13.9181363412863,13.8488099195785,13.0096402182284,13.0096402182284,13.0096402182284,13.0096402182284,13.0096402182284,13.0096402182284,13.9181363412863,13.9181363412863,13.9181363412863,13.9181363412863,13.9181363412863,13.9181363412863
"t6",2.945475054947,4.13348520114264,1.63880708554625,2.54288591971275,2.69758879921982,0,5.1754809058767,5.44979199649985,4.07327584380819,3.60566325046964,2.75618083427748,6.70673742246252,4.88460179945463,8.05932947399466,3.43315470680095,3.50451240290642,5.39586860631811,6.18656499204457,5.37068976757512,6.48076126758961,5.32564789029911,8.33550564694086,9.13751487661074,6.02101073415462,6.96303683693277,6.97013674372989,7.25305865852458,9.84157579456226,11.2893811300549,10.7086302712398,10.4506861780191,11.2893811300549,9.59415702072025,9.83887476542317,10.3808850069969,7.628632612612,9.11403041415801,10.3808850069969,9.07713389291463,10.3808850069969,7.32444547534082,7.37509264931952,10.7396127487336,11.2893811300549,11.2893811300549,10.4415340491231,8.46577968899778,10.6621290494728,10.3808850069969,10.3808850069969,10.3808850069969,10.294302526642,11.2893811300549,11.2893811300549,11.2893811300549,11.2893811300549,10.3808850069969,10.3808850069969,10.3808850069969,9.12804503205616,9.33925695838424,10.1452989183894,11.2893811300549,9.33925695838424,9.33925695838424,10.3808850069969,8.38144707418447,10.3808850069969,10.9827222029758,8.43868959020663,8.3196233556196,9.33925695838424,9.33925695838424,10.3808850069969,10.3808850069969,10.3808850069969,11.2893811300549,10.3808850069969,10.3808850069969,10.3808850069969,10.3808850069969,10.3808850069969,10.3808850069969,10.3808850069969,10.3808850069969,11.2893811300549,11.2893811300549,9.33925695838424,9.33925695838424,10.3808850069969,10.3808850069969,10.3808850069969,10.3808850069969,10.3808850069969,9.73852747451113,10.3808850069969,10.3808850069969,9.33925695838424,9.33925695838424,10.3808850069969,10.1685392153317,11.2893811300549,11.2893811300549,10.3808850069969,11.2893811300549,11.2893811300549,11.2893811300549,10.1942282310773,10.3808850069969,10.3808850069969,10.3373035278717,11.2893811300549,10.3808850069969,10.3808850069969,10.3808850069969,11.2893811300549,11.2893811300549,10.3808850069969,10.3808850069969,10.3808850069969,10.3808850069969,10.3808850069969,10.3808850069969,10.3808850069969,10.3808850069969,10.3808850069969,10.3808850069969,9.33925695838424,9.30973770523748,10.3808850069969,10.3808850069969,11.2893811300549,10.3808850069969,10.3808850069969,11.2893811300549,11.2893811300549,11.2893811300549,11.2893811300549,10.3808850069969,10.3808850069969,11.2893811300549,11.2200547083471,10.3808850069969,10.3808850069969,10.3808850069969,10.3808850069969,10.3808850069969,10.3808850069969,11.2893811300549,11.2893811300549,11.2893811300549,11.2893811300549,11.2893811300549,11.2893811300549
"t7",5.57653759726648,6.76454774346212,5.31149767647843,6.21557651064493,7.80423611710811,5.1754809058767,0,5.40659571400356,4.03007956131191,3.56246696797336,6.42887142520967,9.337799964782,7.51566434177411,10.6903920163141,7.10584529773313,7.1772029938386,6.56812653143627,7.35882291716273,9.04338035850731,10.1534518585218,8.9983384812313,10.9665681892603,10.3097728017289,9.6937013250868,8.13529476205093,10.6428273346621,10.9257492494568,12.4726383368817,13.9204436723744,13.3396928135593,13.0817487203386,13.9204436723744,12.2252195630397,12.4699373077427,11.5531429321151,11.3013232035442,11.7450929564775,11.5531429321151,10.2493918180328,11.5531429321151,10.997136066273,11.0477832402517,13.3706752910531,13.9204436723744,13.9204436723744,13.0725965914426,9.63803761411594,13.2931915917923,11.5531429321151,11.5531429321151,11.5531429321151,12.9253650689615,13.9204436723744,13.9204436723744,13.9204436723744,13.9204436723744,11.5531429321151,11.5531429321151,11.5531429321151,10.3003029571743,13.0119475493164,11.3175568435076,13.9204436723744,13.0119475493164,13.0119475493164,11.5531429321151,12.0541376651167,11.5531429321151,13.6137847452952,12.1113801811388,11.9923139465518,13.0119475493164,13.0119475493164,11.5531429321151,11.5531429321151,11.5531429321151,13.9204436723744,11.5531429321151,11.5531429321151,11.5531429321151,11.5531429321151,11.5531429321151,11.5531429321151,11.5531429321151,11.5531429321151,13.9204436723744,13.9204436723744,13.0119475493164,13.0119475493164,11.5531429321151,11.5531429321151,11.5531429321151,11.5531429321151,11.5531429321151,10.9107853996293,11.5531429321151,11.5531429321151,13.0119475493164,13.0119475493164,11.5531429321151,11.3407971404499,13.9204436723744,13.9204436723744,11.5531429321151,13.9204436723744,13.9204436723744,13.9204436723744,11.3664861561954,11.5531429321151,11.5531429321151,11.5095614529898,13.9204436723744,11.5531429321151,11.5531429321151,11.5531429321151,13.9204436723744,13.9204436723744,11.5531429321151,11.5531429321151,11.5531429321151,11.5531429321151,11.5531429321151,11.5531429321151,11.5531429321151,11.5531429321151,11.5531429321151,11.5531429321151,13.0119475493164,12.9824282961697,11.5531429321151,11.5531429321151,13.9204436723744,11.5531429321151,11.5531429321151,13.9204436723744,13.9204436723744,13.9204436723744,13.9204436723744,11.5531429321151,11.5531429321151,13.9204436723744,13.8511172506666,11.5531429321151,11.5531429321151,11.5531429321151,11.5531429321151,11.5531429321151,11.5531429321151,13.9204436723744,13.9204436723744,13.9204436723744,13.9204436723744,13.9204436723744,13.9204436723744
"t8",5.85084868788963,7.03885883408527,5.58580876710158,6.48988760126809,8.07854720773126,5.44979199649985,5.40659571400356,0,3.29334427231472,2.82573167897617,6.70318251583282,9.61211105540515,7.78997543239726,10.9647031069373,7.38015638835628,7.45151408446175,6.84243762205941,7.63313400778588,9.31769144913046,10.4277629491449,9.27264957185445,11.2408792798835,10.584083892352,9.96801241570995,8.40960585267408,10.9171384252852,11.2000603400799,12.7469494275049,14.1947547629975,13.6140039041825,13.3560598109617,14.1947547629975,12.4995306536629,12.7442483983658,11.8274540227383,11.5756342941673,12.0194040471006,11.8274540227383,10.5237029086559,11.8274540227383,11.2714471568962,11.3220943308749,13.6449863816763,14.1947547629975,14.1947547629975,13.3469076820657,9.91234870473909,13.5675026824154,11.8274540227383,11.8274540227383,11.8274540227383,13.1996761595846,14.1947547629975,14.1947547629975,14.1947547629975,14.1947547629975,11.8274540227383,11.8274540227383,11.8274540227383,10.5746140477975,13.2862586399396,11.5918679341307,14.1947547629975,13.2862586399396,13.2862586399396,11.8274540227383,12.3284487557398,11.8274540227383,13.8880958359184,12.385691271762,12.2666250371749,13.2862586399396,13.2862586399396,11.8274540227383,11.8274540227383,11.8274540227383,14.1947547629975,11.8274540227383,11.8274540227383,11.8274540227383,11.8274540227383,11.8274540227383,11.8274540227383,11.8274540227383,11.8274540227383,14.1947547629975,14.1947547629975,13.2862586399396,13.2862586399396,11.8274540227383,11.8274540227383,11.8274540227383,11.8274540227383,11.8274540227383,11.1850964902524,11.8274540227383,11.8274540227383,13.2862586399396,13.2862586399396,11.8274540227383,11.615108231073,14.1947547629975,14.1947547629975,11.8274540227383,14.1947547629975,14.1947547629975,14.1947547629975,11.6407972468186,11.8274540227383,11.8274540227383,11.783872543613,14.1947547629975,11.8274540227383,11.8274540227383,11.8274540227383,14.1947547629975,14.1947547629975,11.8274540227383,11.8274540227383,11.8274540227383,11.8274540227383,11.8274540227383,11.8274540227383,11.8274540227383,11.8274540227383,11.8274540227383,11.8274540227383,13.2862586399396,13.2567393867928,11.8274540227383,11.8274540227383,14.1947547629975,11.8274540227383,11.8274540227383,14.1947547629975,14.1947547629975,14.1947547629975,14.1947547629975,11.8274540227383,11.8274540227383,14.1947547629975,14.1254283412897,11.8274540227383,11.8274540227383,11.8274540227383,11.8274540227383,11.8274540227383,11.8274540227383,14.1947547629975,14.1947547629975,14.1947547629975,14.1947547629975,14.1947547629975,14.1947547629975
"t9",4.47433253519797,5.66234268139361,4.20929261440992,5.11337144857642,6.7020310550396,4.07327584380819,4.03007956131191,3.29334427231472,0,0.774231931121939,5.32666636314116,8.23559490271349,6.4134592797056,9.58818695424563,6.00364023566462,6.07499793177009,5.46592146936775,6.25661785509422,7.9411752964388,9.05124679645328,7.89613341916279,9.86436312719184,9.20756773966039,8.59149626301829,7.03308969998242,9.54062227259356,9.82354418738825,11.3704332748132,12.8182386103059,12.2374877514908,11.9795436582701,12.8182386103059,11.1230145009712,11.3677322456741,10.4509378700466,10.1991181414757,10.642887894409,10.4509378700466,9.14718675596428,10.4509378700466,9.8949310042045,9.94557817818319,12.2684702289846,12.8182386103059,12.8182386103059,11.9703915293741,8.53583255204743,12.1909865297238,10.4509378700466,10.4509378700466,10.4509378700466,11.823160006893,12.8182386103059,12.8182386103059,12.8182386103059,12.8182386103059,10.4509378700466,10.4509378700466,10.4509378700466,9.19809789510581,11.9097424872479,10.215351781439,12.8182386103059,11.9097424872479,11.9097424872479,10.4509378700466,10.9519326030481,10.4509378700466,12.5115796832267,11.0091751190703,10.8901088844833,11.9097424872479,11.9097424872479,10.4509378700466,10.4509378700466,10.4509378700466,12.8182386103059,10.4509378700466,10.4509378700466,10.4509378700466,10.4509378700466,10.4509378700466,10.4509378700466,10.4509378700466,10.4509378700466,12.8182386103059,12.8182386103059,11.9097424872479,11.9097424872479,10.4509378700466,10.4509378700466,10.4509378700466,10.4509378700466,10.4509378700466,9.80858033756078,10.4509378700466,10.4509378700466,11.9097424872479,11.9097424872479,10.4509378700466,10.2385920783814,12.8182386103059,12.8182386103059,10.4509378700466,12.8182386103059,12.8182386103059,12.8182386103059,10.2642810941269,10.4509378700466,10.4509378700466,10.4073563909213,12.8182386103059,10.4509378700466,10.4509378700466,10.4509378700466,12.8182386103059,12.8182386103059,10.4509378700466,10.4509378700466,10.4509378700466,10.4509378700466,10.4509378700466,10.4509378700466,10.4509378700466,10.4509378700466,10.4509378700466,10.4509378700466,11.9097424872479,11.8802232341012,10.4509378700466,10.4509378700466,12.8182386103059,10.4509378700466,10.4509378700466,12.8182386103059,12.8182386103059,12.8182386103059,12.8182386103059,10.4509378700466,10.4509378700466,12.8182386103059,12.7489121885981,10.4509378700466,10.4509378700466,10.4509378700466,10.4509378700466,10.4509378700466,10.4509378700466,12.8182386103059,12.8182386103059,12.8182386103059,12.8182386103059,12.8182386103059,12.8182386103059
"t10",4.00671994185942,5.19473008805506,3.74168002107137,4.64575885523788,6.23441846170105,3.60566325046964,3.56246696797336,2.82573167897617,0.774231931121939,0,4.85905376980261,7.76798230937495,5.94584668636705,9.12057436090708,5.53602764232607,5.60738533843154,4.99830887602921,5.78900526175567,7.47356270310025,8.58363420311473,7.42852082582424,9.39675053385329,8.73995514632184,8.12388366967974,6.56547710664387,9.07300967925501,9.3559315940497,10.9028206814747,12.3506260169673,11.7698751581522,11.5119310649315,12.3506260169673,10.6554019076327,10.9001196523356,9.98332527670804,9.73150554813712,10.1752753010704,9.98332527670804,8.67957416262573,9.98332527670804,9.42731841086595,9.47796558484464,11.8008576356461,12.3506260169673,12.3506260169673,11.5027789360355,8.06821995870888,11.7233739363852,9.98332527670804,9.98332527670804,9.98332527670804,11.3555474135544,12.3506260169673,12.3506260169673,12.3506260169673,12.3506260169673,9.98332527670804,9.98332527670804,9.98332527670804,8.73048530176726,11.4421298939094,9.74773918810049,12.3506260169673,11.4421298939094,11.4421298939094,9.98332527670804,10.4843200097096,9.98332527670804,12.0439670898882,10.5415625257318,10.4224962911447,11.4421298939094,11.4421298939094,9.98332527670804,9.98332527670804,9.98332527670804,12.3506260169673,9.98332527670804,9.98332527670804,9.98332527670804,9.98332527670804,9.98332527670804,9.98332527670804,9.98332527670804,9.98332527670804,12.3506260169673,12.3506260169673,11.4421298939094,11.4421298939094,9.98332527670804,9.98332527670804,9.98332527670804,9.98332527670804,9.98332527670804,9.34096774422223,9.98332527670804,9.98332527670804,11.4421298939094,11.4421298939094,9.98332527670804,9.77097948504283,12.3506260169673,12.3506260169673,9.98332527670804,12.3506260169673,12.3506260169673,12.3506260169673,9.79666850078837,9.98332527670804,9.98332527670804,9.93974379758277,12.3506260169673,9.98332527670804,9.98332527670804,9.98332527670804,12.3506260169673,12.3506260169673,9.98332527670804,9.98332527670804,9.98332527670804,9.98332527670804,9.98332527670804,9.98332527670804,9.98332527670804,9.98332527670804,9.98332527670804,9.98332527670804,11.4421298939094,11.4126106407626,9.98332527670804,9.98332527670804,12.3506260169673,9.98332527670804,9.98332527670804,12.3506260169673,12.3506260169673,12.3506260169673,12.3506260169673,9.98332527670804,9.98332527670804,12.3506260169673,12.2812995952595,9.98332527670804,9.98332527670804,9.98332527670804,9.98332527670804,9.98332527670804,9.98332527670804,12.3506260169673,12.3506260169673,12.3506260169673,12.3506260169673,12.3506260169673,12.3506260169673
