,0,1,2,3,4,5,6,7,8,9,10
t1,9.804111,-0.4863636,0.45675436,-0.045416176,0.028795812,1.0946761,-0.2735758,0.847793,3.6402526,-0.0018745146,-0.117690556
t2,10.156281,-0.58765846,-0.0068062004,-0.11079346,0.009365455,-0.064159594,1.9050351,-0.1738553,-0.002591581,-0.0012179194,3.7816913
t3,16.18945,-0.9033102,-0.008828244,-0.20950356,0.012262473,-0.082452536,0.8894573,-0.12620153,0.23917145,-0.0020774412,4.4606347
t4,18.766928,-1.006139,-0.009918811,-0.2386474,0.015487012,-0.0941778,0.29758766,-0.1221631,0.6410168,-0.0026734686,4.863681
t5,-1.2968328,4.8367653,5.364808,16.871607,0.009750061,5.990644,0.68183094,0.3671811,6.4816937,-0.00033339916,-0.33782735
t6,6.52274,-0.3453026,-0.010741318,-0.041749902,0.006311416,-0.075643994,1.1749363,-0.3395891,-0.12404368,-0.001364629,7.3071074
t7,13.078159,-0.7179197,-0.009329697,-0.15438709,0.007929066,-0.053210963,1.6644821,-0.14531632,-0.04104422,-0.0015030076,4.034842
t8,10.9910145,-0.72948855,-0.006631584,-0.096590616,0.007955161,-0.025587484,4.3671227,-0.086051926,-0.10403106,-0.000324148,2.568325
t9,6.3182583,-0.2948188,-0.012404052,-0.024336867,0.008298108,-0.11270403,0.854277,-0.39970225,-0.14276128,-0.0014517239,8.06934
t10,10.318316,-0.6121306,-0.00855625,-0.09714443,0.008443204,-0.07223344,2.3230217,-0.18302,-0.07684612,-0.0011465041,3.9990246
t11,18.125341,-1.0675775,-0.009215889,-0.21489257,0.012330149,-0.045764104,3.2670493,-0.03998709,-0.0067519187,-0.001404099,3.1414094
t12,2.5111368,0.52708876,-0.0047862115,-0.07543519,0.0033691572,-0.05595704,4.6163754,-0.13195808,-0.1950007,-0.00040309824,2.0402358
t13,-0.69688034,2.134371,7.923501,9.837843,0.026366217,11.966644,7.161057,8.003096,10.1941395,6.6317053,-0.5929435
t14,-0.71013194,2.295435,7.724908,9.926236,0.02346851,11.860966,7.3421154,8.26105,10.096847,6.2927895,-0.6300629
t15,7.0084267,-0.46741435,-0.007172308,-0.060582258,0.0060421396,-0.051828954,2.8671498,-0.16200715,-0.12504555,-0.0003622452,3.3368618
t16,13.783744,-0.75880814,-0.009385631,-0.16322967,0.010582343,-0.052578945,1.530949,-0.15585947,-0.030755892,-0.0016781667,4.027804
t17,8.034358,-0.46049458,-0.0083673475,-0.07286928,0.0064371945,-0.03578342,2.6091392,-0.21395881,-0.09797052,-0.0007584281,3.7059953
t18,17.881035,-1.0451702,-0.009810874,-0.20204704,0.01170001,-0.037372023,4.7153788,-0.020272525,-0.015481796,-0.00090221234,2.5054116
t19,-1.9819895,13.1616,0.27243933,17.15029,0.048151143,0.2964796,10.038635,9.899954,1.3733354,-0.0031614557,-0.572607
t20,-1.976482,13.097144,0.8980839,17.188633,0.0451226,0.47402847,9.793737,9.5695505,1.5665153,-0.003155259,-0.5936716
t21,-0.5307916,0.16141625,8.285464,9.443747,0.037874356,11.850256,5.304538,5.9592423,11.107943,8.26205,-0.48540902
t22,-1.9756819,13.217032,0.39690173,17.089779,0.04462003,0.43510804,10.191146,10.061266,1.0723389,-0.003274657,-0.62959313
t23,-1.9590106,13.501234,-0.00021180649,17.126957,0.044057354,-0.0013236685,10.154228,9.948452,1.0903634,-0.0032831074,-0.60847443
t24,2.4489865,0.411633,-0.0035312162,-0.05854595,0.004127517,-0.051643874,4.663857,-0.1569467,-0.16905423,-0.00048334867,2.1652002
t25,7.7222023,-0.48711884,-0.007830855,-0.043379065,0.0060297977,-0.095894404,2.794372,-0.22125323,-0.06713627,-0.00069527514,4.0153494
t26,7.8121614,-0.46071592,-0.0077536856,-0.04011816,0.006497154,-0.100696586,2.8649843,-0.24844705,-0.055937827,-0.00083959196,4.2450905
t27,6.9278045,-0.42820483,-0.0074566603,-0.053233564,0.0041859387,-0.064616464,2.7831235,-0.1838237,-0.10953054,-0.000539886,3.6331074
t28,6.9477677,-0.22862081,-0.014040851,-0.027221246,0.0057701194,-0.15319939,0.11165635,-0.51525646,-0.13745967,-0.0019539853,10.327215
t29,18.809923,-1.1118611,-0.009714761,-0.21292481,0.012094477,-0.032994326,5.1414533,-0.0046091005,0.015367055,-0.00089743466,2.345067
t30,11.448875,-0.7500838,-0.0071518878,-0.114088394,0.0066910973,-0.014412159,4.545725,-0.05105672,-0.065483145,-0.00021178923,2.186792
t31,14.623093,-0.8804463,-0.008015679,-0.16016588,0.0095294025,-0.03696248,3.9672952,-0.05293573,-0.031265263,-0.00081475294,2.6640773
t32,-0.71492505,1.7204138,9.291227,11.369412,0.0361657,14.266074,8.063699,8.770842,12.378602,8.330705,-0.70142037
