accepted_species,estimate
t272,-0.5196856386420701
t281,-0.5588136229645325
t279,-0.6083457973943877
t273,-0.6087501617889328
t274,-0.6087501617889328
t237,-0.6415769633192671
t261,-0.6674109213298174
t241,-0.6708261991302636
t65,-0.647308429494879
t91,-0.6132601268285094
t266,-0.7609536072605736
t143,-0.8099908156531738
t171,-0.811497178047202
t167,-0.8111604145843447
t264,-0.7452533089182629
t63,-0.7991838278669853
t141,-0.733831783898145
t219,-0.6584406194777703
t149,-0.6978628639576735
t235,-0.5637190254941434
t164,-0.6038382883800523
t113,-0.6032284315798213
t116,-0.6027038790437474
t120,-0.6040891316256712
t108,-0.6032969399770364
t156,-0.6601889452956413
t191,-0.6659797320682246
t192,-0.6659797320682246
