"accepted_species","Medicinal"
"Guettardella_tayabensis",0
"Atractocarpus_benthamianus",0
"Geniostoma_kaalae",0
"Ophiorrhiza_robbrechtii",0
"Malouetia_guianensis",NA
"Coptophyllum_sylvestre",0
"Kuepferia_decorata",0
"Psychotria_abouabouensis",0
"Chassalia_cristata",0
"Richtersveldia_columnaris",0
"Gentianella_scarlatinostriata",0
"Tripterospermum_nienkui",1
"Oreosparte_parviflora",0
"Rytigynia_subbiflora",0
"Uncaria_sinensis",1
"Orbea_valida",0
"Gentianella_macrorrhiza",0
"Coussarea_hydrangeifolia",0
"Gomphocarpus_fruticosus",1
"Spigelia_loganioides",0
"Spirolobium_cambodianum",1
"Guettarda_adulterina",0
"Rytigynia_caudatissima",0
"Tocoyena_costanensis",0
"Genianthus_crassifolius",0
"Metastelma_paraquense",NA
"Guettardella_atropurpurea",0
"Hexasepalum_nordestinum",0
"Mycetia_rivicola",0
"Rubia_gedrosiaca",0
"Tarenna_flava",0
"Rubia_chinensis",1
"Coptosapelta_valetonii",0
"Anthospermum_perrieri",0
"Oxypetalum_martii",0
"Ditassa_nigrescens",NA
"Asclepias_viridiflora",NA
"Deppea_densiflora",0
"Deppea_splendens",0
"Riocreuxia_polyantha",NA
"Notopleura_biloba",0
"Gardenia_tessellaris",0
"Mitrasacme_ambigua",0
"Cynanchum_puberulum",0
"Ceropegia_nana",0
"Psychotria_kilimandscharica",0
"Galium_schlumbergeri",0
"Psychotria_scabrida",0
"Psychotria_subobliqua",0
"Psychotria_ealaensis",0
"Psychotria_iringensis",0
"Galium_transcarpaticum",0
"Psychotria_brevipaniculata",0
"Manettia_jorgensenii",0
"Coprosma_×_kirkii",0
"Coprosma_cheesemanii",0
"Ixora_minahassae",0
"Alyxia_nathoi",0
"Alyxia_defoliata",0
"Ixora_tanzaniensis",0
"Belonophora_ongensis",0
"Henriquezia_verticillata",0
"Hoya_devogelii",0
"Hedyotis_caudatifolia",0
"Hoya_yvesrocheri",NA
"Tabernaemontana_remota",0
"Phyllopentas_schumanniana",0
"Stenaria_umbratilis",0
"Parsonsia_wongabelensis",0
"Mandevilla_muelleri",NA
"Galium_meliodorum",0
"Mitracarpus_brasiliensis",0
"Palicourea_valenzuelana",0
"Logania_micrantha",0
"Palicourea_longipedunculata",0
"Coussarea_longilaciniata",0
"Bonyunia_venusta",0
"Matelea_forerana",NA
"Tripterospermum_cordifolioides",0
"Matelea_inops",NA
"Lasianthus_phymatodeus",0
"Pavetta_talbotii",0
"Lasianthus_sarmentosus",0
"Streblosa_anambasica",0
"Pavetta_geoffrayi",0
"Randia_malacocarpa",0
"Woodia_verruculosa",0
"Rudgea_costanensis",0
"Rudgea_bracteata",0
"Gentianella_bawbawensis",0
"Coffea_kimbozensis",0
"Vincetoxicum_raddeanum",NA
"Sabicea_loxothyrsus",0
"Ophiorrhiza_debruynii",0
"Zonanthus_cubensis",0
"Pyrostria_betsomangensis",0
"Sabicea_exellii",0
"Gentiana_zollingeri",0
"Argostemma_bifolium",0
"Adenium_oleifolium",1
