accepted_species,estimate
t36,-1.058681523881893
t30,-1.5175054512812767
t18,-1.5940640188225257
t16,-1.4014713721020184
t121,0.12330116118222934
t44,-1.1835605103008606
t230,0.646684473950056
t220,0.6330358643781188
t218,0.691934070679917
t176,0.3641434381883375
t177,0.5507192602410805
t50,-1.1944486142117077
t126,1.2555791008472263
t122,1.3111172885553222
t139,0.708609492340441
t198,0.6757878623622454
t115,0.46421019286160636
t81,-0.919838293079019
t116,0.10563580628908265
t98,0.170118191712196
t2,-1.914842033610602
t69,-0.20673830777823848
t256,1.027848915706705
t245,1.1210630343163033
t68,-0.6216002394227736
t54,-0.6373709964859474
t191,0.890015111151793
