accepted_species,estimate
t9,0.26401549106439043
t148,-0.1794354738288366
t166,-0.24600232631091815
t124,0.11396736097133393
t249,-0.2044678662998233
t94,0.2563621993359176
t325,-0.8612895833192119
t401,-0.21386407887929573
t171,-0.11874328785423253
t96,1.0639384741405988
t250,0.19294508056752666
t313,0.3343258615743359
t202,-0.13306242049663566
t178,0.4011021755570263
t253,-1.0202565944237787
t254,-0.7627728029107806
t442,-0.7763887479915713
t321,-0.511354414404103
t433,0.016516482428650406
t434,0.017149038977618172
t429,-0.46235573131059765
t428,-0.5152335465593866
t288,0.41901307844956875
t189,0.45574981583461655
t384,0.7041324674427692
t263,0.11547026531900324
t299,0.17586377239185044
t366,0.48040419131427187
t320,-0.0661823533429146
t5,0.1366062893750993
t398,0.5009631319759581
t175,-0.018588600564540744
t216,0.3838324851026694
t79,-0.10777112823300443
t89,-0.24426427599491354
t119,0.010241671327844442
t83,-0.07434114709161947
t339,-0.508489836329158
t126,-0.24758603508529134
t158,0.22694384962832523
t50,0.024936949129024402
t431,-0.8156687677298954
t159,0.3847276571609191
t27,0.02828405501432736
