accepted_species,estimate
t9,0.03440622
t148,0.03873611
t166,0.03873611
t124,0.03873611
t249,0.03873611
t94,0.03440622
t325,-1.3383058
t401,-0.015049796
t171,0.0019176888
t96,0.03440622
t250,0.050770644
t313,0.1466307
t202,0.03440622
t178,0.03440622
t253,0.03440622
t254,0.03440622
t442,-0.9241687
t321,-0.5107562
t433,0.81995416
t434,0.81995416
t429,-1.5946214
t428,0.09919089
t288,-0.581235
t189,0.03440622
t384,0.4432762
t263,0.03873611
t299,0.03873611
t366,1.3670253
t320,0.029583454
t5,0.03440622
t398,0.6034624
t175,0.03440622
t216,0.03873611
t79,0.03440622
t89,0.034841914
t119,0.034841914
t83,0.030807832
t339,-0.49725038
t126,-0.0064425617
t158,0.03873611
t50,0.03440622
t431,-0.6036435
t159,0.03873611
t27,0.03440622
