"accepted_species","estimate"
"t87",-0.788711100214662
"t164",2.01845196252902
"t245",0.594168872284055
"t273",-0.0741442151128489
"t175",-0.910517861731647
"t86",0.0122480112609974
"t221",-0.908874629550827
"t272",-0.180971559598045
"t399",0.607410659576207
"t287",0.18120287082858
"t388",-0.943212336987938
"t348",-0.38209269557974
"t349",-0.38209269557974
"t307",-0.296131042477025
"t430",1.25331636499225
"t431",1.25331636499225
"t339",1.01777873409608
"t266",1.17802757665255
"t254",1.23929077965842
"t260",0.159106332494511
"t253",0.00398084062670179
"t126",0.250990291698619
"t125",0.65421235860359
"t239",0.318489187245517
"t367",0.394575901607123
"t284",0.579581030667524
"t375",-0.0906740001500346
"t427",2.79244039042558
"t316",1.5129326080949
"t308",0.914223501102381
"t412",0.0561575701186053
"t397",-0.0662432819676965
"t149",1.00541800247556
"t178",-0.671842703460902
"t137",0.259611617556853
"t133",-0.660045975885302
"t135",-0.751834422202307
"t142",-1.14233367383628
"t91",-1.04249255287605
"t106",-0.233383175296077
"t179",0.529577095498704
"t192",0.596613490262513
"t31",-0.405121191538234
