"","t1","t2","t4","t5","t14","t41","t42","t25","t11","t65","t73","t121","t122","t107","t108","t83","t71","t72","t63","t64","t89","t90","t139","t140","t113","t116","t117","t27","t93","t129","t130","t3","t6","t39","t40","t37","t38","t36","t43","t44","t34","t47","t48","t24","t70","t105","t106","t119","t120","t85","t86","t31","t8","t12","t13","t7","t87","t88","t67","t68","t50","t49","t60","t99","t114","t115","t29","t30","t74","t77","t78","t16","t15","t69","t75","t147","t148","t141","t142","t66","t51","t32","t57","t58","t26","t94","t95","t59","t80","t81","t19","t96","t127","t128","t109","t110","t97","t56","t45","t102","t103","t52","t53","t17","t18","t22","t23","t20","t21","t125","t126","t62","t137","t138","t104","t133","t134","t55","t123","t124","t118","t79","t111","t112","t76","t98","t100","t101","t61","t33","t35","t135","t136","t54","t28","t46","t131","t132","t145","t146","t91","t92","t143","t144","t84","t82","t9","t10"
"t1",0,6.418905118,7.5040514027,8.377449879,10.1668594987,12.7073275428,13.0941321818,12.5673623967,12.2317012853,12.1679083065,13.0941321818,13.0941321818,13.0941321818,13.0941321819,13.0941321819,13.0941321818,12.7393915119,12.21355653669,13.094132182,11.96198635642,13.0941321822,12.6747176249,13.09413218164,13.09413218164,13.09413218167,13.09413218169,13.09413218169,11.8530819909,13.0941321822,13.09413218226,13.09413218226,8.3459511604,11.4159770232,13.0941321817,13.0941321817,11.37197302365,11.83156124015,13.0941321817,11.7874103674,13.0941321816,12.8863575837,13.0941321816,13.0941321816,13.0941321822,13.09413218209,13.09413218199,13.09413218199,13.09413218209,13.09413218209,13.09413218209,13.09413218209,13.0941321822,10.9755978586,9.72241862597,10.87957462447,8.38014067777,13.09413218126,13.09413218126,12.31634863701,13.09413218171,13.09413218191,13.09413218126,13.09413218196,13.09413218176,13.09413218176,13.09413218176,11.02075106796,11.89362982186,13.09413218128,13.09413218126,13.09413218126,9.89539888091,11.34375520996,13.09413218179,13.09413218139,13.094132181406,13.094132181406,13.09413218139,13.09413218139,12.00545925488,13.09413218159,12.50714560629,13.09413218146,13.09413218146,11.14410980416,13.094132181303,13.094132181303,12.103066379603,13.09413218126,13.09413218126,13.5523840582,13.5523840574,13.5523840574,13.5523840574,13.5523840576,13.4247459451,13.5523840576,12.501476654,12.0982601935,13.5523840575,13.5523840575,13.5523840585,13.5523840585,12.4632554976,11.0440942046,11.4592240321,11.03036212617,11.3732540002,12.411885528,13.5523840579,13.5523840579,13.1646703917,13.55238405728,13.55238405728,13.55238405729,13.55238405722,13.55238405722,13.552384058,13.55238405763,13.55238405763,13.5523840577,13.5523840576,13.5523840576,13.5523840576,13.5523840577,13.5523840577,13.55238405769,13.55238405769,12.37555157046,13.5523840577,13.55238405772,13.55238405819,13.55238405819,13.55238405732,12.2670910284,13.5523840581,13.55238405789,13.55238405789,13.55238405787,13.55238405787,13.5523840577,13.5523840577,13.55238405744,13.55238405744,13.55238405741,12.9131466128,10.9902077539,12.1915505709
"t2",6.418905118,0,7.0146818787,7.888080355,9.6774899747,12.2179580188,12.6047626578,12.0779928727,11.7423317613,11.6785387825,12.6047626578,12.6047626578,12.6047626578,12.6047626579,12.6047626579,12.6047626578,12.2500219879,11.72418701269,12.604762658,11.47261683242,12.6047626582,12.1853481009,12.60476265764,12.60476265764,12.60476265767,12.60476265769,12.60476265769,11.3637124669,12.6047626582,12.60476265826,12.60476265826,7.8565816364,10.9266074992,12.6047626577,12.6047626577,10.88260349965,11.34219171615,12.6047626577,11.2980408434,12.6047626576,12.3969880597,12.6047626576,12.6047626576,12.6047626582,12.60476265809,12.60476265799,12.60476265799,12.60476265809,12.60476265809,12.60476265809,12.60476265809,12.6047626582,10.4862283346,9.23304910197,10.39020510047,7.89077115377,12.60476265726,12.60476265726,11.82697911301,12.60476265771,12.60476265791,12.60476265726,12.60476265796,12.60476265776,12.60476265776,12.60476265776,10.53138154396,11.40426029786,12.60476265728,12.60476265726,12.60476265726,9.40602935691,10.85438568596,12.60476265779,12.60476265739,12.604762657406,12.604762657406,12.60476265739,12.60476265739,11.51608973088,12.60476265759,12.01777608229,12.60476265746,12.60476265746,10.65474028016,12.604762657303,12.604762657303,11.613696855603,12.60476265726,12.60476265726,13.0630145342,13.0630145334,13.0630145334,13.0630145334,13.0630145336,12.9353764211,13.0630145336,12.01210713,11.6088906695,13.0630145335,13.0630145335,13.0630145345,13.0630145345,11.9738859736,10.5547246806,10.9698545081,10.54099260217,10.8838844762,11.922516004,13.0630145339,13.0630145339,12.6753008677,13.06301453328,13.06301453328,13.06301453329,13.06301453322,13.06301453322,13.063014534,13.06301453363,13.06301453363,13.0630145337,13.0630145336,13.0630145336,13.0630145336,13.0630145337,13.0630145337,13.06301453369,13.06301453369,11.88618204646,13.0630145337,13.06301453372,13.06301453419,13.06301453419,13.06301453332,11.7777215044,13.0630145341,13.06301453389,13.06301453389,13.06301453387,13.06301453387,13.0630145337,13.0630145337,13.06301453344,13.06301453344,13.06301453341,12.4237770888,10.5008382299,11.7021810469
"t4",7.5040514027,7.0146818787,0,1.3606120337,6.1998016194,8.7402696635,9.1270743025,8.6003045174,8.264643406,8.2008504272,9.1270743025,9.1270743025,9.1270743025,9.1270743026,9.1270743026,9.1270743025,8.7723336326,8.24649865739,9.1270743027,7.99492847712,9.1270743029,8.7076597456,9.12707430234,9.12707430234,9.12707430237,9.12707430239,9.12707430239,7.8860241116,9.1270743029,9.12707430296,9.12707430296,4.3788932811,7.4489191439,9.1270743024,9.1270743024,7.40491514435,7.86450336085,9.1270743024,7.8203524881,9.1270743023,8.9192997044,9.1270743023,9.1270743023,9.1270743029,9.12707430279,9.12707430269,9.12707430269,9.12707430279,9.12707430279,9.12707430279,9.12707430279,9.1270743029,7.0085399793,5.75536074667,6.91251674517,4.41308279847,9.12707430196,9.12707430196,8.34929075771,9.12707430241,9.12707430261,9.12707430196,9.12707430266,9.12707430246,9.12707430246,9.12707430246,7.05369318866,7.92657194256,9.12707430198,9.12707430196,9.12707430196,5.92834100161,7.37669733066,9.12707430249,9.12707430209,9.127074302106,9.127074302106,9.12707430209,9.12707430209,8.03840137558,9.12707430229,8.54008772699,9.12707430216,9.12707430216,7.17705192486,9.127074302003,9.127074302003,8.136008500303,9.12707430196,9.12707430196,12.1212609909,12.1212609901,12.1212609901,12.1212609901,12.1212609903,11.9936228778,12.1212609903,11.0703535867,10.6671371262,12.1212609902,12.1212609902,12.1212609912,12.1212609912,11.0321324303,9.6129711373,10.0281009648,9.59923905887,9.9421309329,10.9807624607,12.1212609906,12.1212609906,11.7335473244,12.12126098998,12.12126098998,12.12126098999,12.12126098992,12.12126098992,12.1212609907,12.12126099033,12.12126099033,12.1212609904,12.1212609903,12.1212609903,12.1212609903,12.1212609904,12.1212609904,12.12126099039,12.12126099039,10.94442850316,12.1212609904,12.12126099042,12.12126099089,12.12126099089,12.12126099002,10.8359679611,12.1212609908,12.12126099059,12.12126099059,12.12126099057,12.12126099057,12.1212609904,12.1212609904,12.12126099014,12.12126099014,12.12126099011,11.4820235455,9.5590846866,10.7604275036
"t5",8.377449879,7.888080355,1.3606120337,0,7.0732000957,9.6136681398,10.0004727788,9.4737029937,9.1380418823,9.0742489035,10.0004727788,10.0004727788,10.0004727788,10.0004727789,10.0004727789,10.0004727788,9.6457321089,9.11989713369,10.000472779,8.86832695342,10.0004727792,9.5810582219,10.00047277864,10.00047277864,10.00047277867,10.00047277869,10.00047277869,8.7594225879,10.0004727792,10.00047277926,10.00047277926,5.2522917574,8.3223176202,10.0004727787,10.0004727787,8.27831362065,8.73790183715,10.0004727787,8.6937509644,10.0004727786,9.7926981807,10.0004727786,10.0004727786,10.0004727792,10.00047277909,10.00047277899,10.00047277899,10.00047277909,10.00047277909,10.00047277909,10.00047277909,10.0004727792,7.8819384556,6.62875922297,7.78591522147,5.28648127477,10.00047277826,10.00047277826,9.22268923401,10.00047277871,10.00047277891,10.00047277826,10.00047277896,10.00047277876,10.00047277876,10.00047277876,7.92709166496,8.79997041886,10.00047277828,10.00047277826,10.00047277826,6.80173947791,8.25009580696,10.00047277879,10.00047277839,10.000472778406,10.000472778406,10.00047277839,10.00047277839,8.91179985188,10.00047277859,9.41348620329,10.00047277846,10.00047277846,8.05045040116,10.000472778303,10.000472778303,9.009406976603,10.00047277826,10.00047277826,12.9946594672,12.9946594664,12.9946594664,12.9946594664,12.9946594666,12.8670213541,12.9946594666,11.943752063,11.5405356025,12.9946594665,12.9946594665,12.9946594675,12.9946594675,11.9055309066,10.4863696136,10.9014994411,10.47263753517,10.8155294092,11.854160937,12.9946594669,12.9946594669,12.6069458007,12.99465946628,12.99465946628,12.99465946629,12.99465946622,12.99465946622,12.994659467,12.99465946663,12.99465946663,12.9946594667,12.9946594666,12.9946594666,12.9946594666,12.9946594667,12.9946594667,12.99465946669,12.99465946669,11.81782697946,12.9946594667,12.99465946672,12.99465946719,12.99465946719,12.99465946632,11.7093664374,12.9946594671,12.99465946689,12.99465946689,12.99465946687,12.99465946687,12.9946594667,12.9946594667,12.99465946644,12.99465946644,12.99465946641,12.3554220218,10.4324831629,11.6338259799
"t14",10.1668594987,9.6774899747,6.1998016194,7.0732000957,0,3.3533689137,3.7401735527,3.2134037676,4.3548847022,4.2910917234,5.2173155987,5.2173155987,5.2173155987,5.2173155988,5.2173155988,5.2173155987,4.8625749288,4.33673995359,5.9072905099,4.77514468432,5.9072905101,5.4878759528,5.90729050954,5.90729050954,5.90729050957,5.90729050959,5.90729050959,4.6662403188,5.9072905101,5.90729051016,5.90729051016,4.4245337003,8.9391483265,10.617303485,10.617303485,8.89514432695,9.35473254345,10.617303485,9.3105816707,10.6173034849,10.409528887,10.6173034849,10.6173034849,10.6173034855,10.61730348539,10.61730348529,10.61730348529,10.61730348539,10.61730348539,10.61730348539,10.61730348539,10.6173034855,8.4987691619,7.24558992927,8.40274592777,5.90331198107,10.61730348456,10.61730348456,9.83951994031,10.61730348501,10.61730348521,10.61730348456,10.61730348526,10.61730348506,10.61730348506,10.61730348506,8.54392237126,9.41680112516,10.61730348458,10.61730348456,10.61730348456,7.41857018421,8.86692651326,10.61730348509,10.61730348469,10.617303484706,10.617303484706,10.61730348469,10.61730348469,9.52863055818,10.61730348489,10.03031690959,10.61730348476,10.61730348476,8.66728110746,10.617303484603,10.617303484603,9.626237682903,10.61730348456,10.61730348456,14.7840690869,14.7840690861,14.7840690861,14.7840690861,14.7840690863,14.6564309738,14.7840690863,13.7331616827,13.3299452222,14.7840690862,14.7840690862,14.7840690872,14.7840690872,13.6949405263,12.2757792333,12.6909090608,12.26204715487,12.6049390289,13.6435705567,14.7840690866,14.7840690866,14.3963554204,14.78406908598,14.78406908598,14.78406908599,14.78406908592,14.78406908592,14.7840690867,14.78406908633,14.78406908633,14.7840690864,14.7840690863,14.7840690863,14.7840690863,14.7840690864,14.7840690864,14.78406908639,14.78406908639,13.60723659916,14.7840690864,14.78406908642,14.78406908689,14.78406908689,14.78406908602,13.4987760571,14.7840690868,14.78406908659,14.78406908659,14.78406908657,14.78406908657,14.7840690864,14.7840690864,14.78406908614,14.78406908614,14.78406908611,14.1448316415,12.2218927826,13.4232355996
"t41",12.7073275428,12.2179580188,8.7402696635,9.6136681398,3.3533689137,0,3.127613625,3.9397145641,6.8953527463,6.8315597675,7.7577836428,7.7577836428,7.7577836428,7.7577836429,7.7577836429,7.7577836428,7.4030429729,6.87720799769,8.447758554,7.31561272842,8.4477585542,8.0283439969,8.44775855364,8.44775855364,8.44775855367,8.44775855369,8.44775855369,7.2067083629,8.4477585542,8.44775855426,8.44775855426,6.9650017444,11.4796163706,13.1577715291,13.1577715291,11.43561237105,11.89520058755,13.1577715291,11.8510497148,13.157771529,12.9499969311,13.157771529,13.157771529,13.1577715296,13.15777152949,13.15777152939,13.15777152939,13.15777152949,13.15777152949,13.15777152949,13.15777152949,13.1577715296,11.039237206,9.78605797337,10.94321397187,8.44378002517,13.15777152866,13.15777152866,12.37998798441,13.15777152911,13.15777152931,13.15777152866,13.15777152936,13.15777152916,13.15777152916,13.15777152916,11.08439041536,11.95726916926,13.15777152868,13.15777152866,13.15777152866,9.95903822831,11.40739455736,13.15777152919,13.15777152879,13.157771528806,13.157771528806,13.15777152879,13.15777152879,12.06909860228,13.15777152899,12.57078495369,13.15777152886,13.15777152886,11.20774915156,13.157771528703,13.157771528703,12.166705727003,13.15777152866,13.15777152866,17.324537131,17.3245371302,17.3245371302,17.3245371302,17.3245371304,17.1968990179,17.3245371304,16.2736297268,15.8704132663,17.3245371303,17.3245371303,17.3245371313,17.3245371313,16.2354085704,14.8162472774,15.2313771049,14.80251519897,15.145407073,16.1840386008,17.3245371307,17.3245371307,16.9368234645,17.32453713008,17.32453713008,17.32453713009,17.32453713002,17.32453713002,17.3245371308,17.32453713043,17.32453713043,17.3245371305,17.3245371304,17.3245371304,17.3245371304,17.3245371305,17.3245371305,17.32453713049,17.32453713049,16.14770464326,17.3245371305,17.32453713052,17.32453713099,17.32453713099,17.32453713012,16.0392441012,17.3245371309,17.32453713069,17.32453713069,17.32453713067,17.32453713067,17.3245371305,17.3245371305,17.32453713024,17.32453713024,17.32453713021,16.6852996856,14.7623608267,15.9637036437
"t42",13.0941321818,12.6047626578,9.1270743025,10.0004727788,3.7401735527,3.127613625,0,4.3265192031,7.2821573853,7.2183644065,8.1445882818,8.1445882818,8.1445882818,8.1445882819,8.1445882819,8.1445882818,7.7898476119,7.26401263669,8.834563193,7.70241736742,8.8345631932,8.4151486359,8.83456319264,8.83456319264,8.83456319267,8.83456319269,8.83456319269,7.5935130019,8.8345631932,8.83456319326,8.83456319326,7.3518063834,11.8664210096,13.5445761681,13.5445761681,11.82241701005,12.28200522655,13.5445761681,12.2378543538,13.544576168,13.3368015701,13.544576168,13.544576168,13.5445761686,13.54457616849,13.54457616839,13.54457616839,13.54457616849,13.54457616849,13.54457616849,13.54457616849,13.5445761686,11.426041845,10.17286261237,11.33001861087,8.83058466417,13.54457616766,13.54457616766,12.76679262341,13.54457616811,13.54457616831,13.54457616766,13.54457616836,13.54457616816,13.54457616816,13.54457616816,11.47119505436,12.34407380826,13.54457616768,13.54457616766,13.54457616766,10.34584286731,11.79419919636,13.54457616819,13.54457616779,13.544576167806,13.544576167806,13.54457616779,13.54457616779,12.45590324128,13.54457616799,12.95758959269,13.54457616786,13.54457616786,11.59455379056,13.544576167703,13.544576167703,12.553510366003,13.54457616766,13.54457616766,17.71134177,17.7113417692,17.7113417692,17.7113417692,17.7113417694,17.5837036569,17.7113417694,16.6604343658,16.2572179053,17.7113417693,17.7113417693,17.7113417703,17.7113417703,16.6222132094,15.2030519164,15.6181817439,15.18931983797,15.532211712,16.5708432398,17.7113417697,17.7113417697,17.3236281035,17.71134176908,17.71134176908,17.71134176909,17.71134176902,17.71134176902,17.7113417698,17.71134176943,17.71134176943,17.7113417695,17.7113417694,17.7113417694,17.7113417694,17.7113417695,17.7113417695,17.71134176949,17.71134176949,16.53450928226,17.7113417695,17.71134176952,17.71134176999,17.71134176999,17.71134176912,16.4260487402,17.7113417699,17.71134176969,17.71134176969,17.71134176967,17.71134176967,17.7113417695,17.7113417695,17.71134176924,17.71134176924,17.71134176921,17.0721043246,15.1491654657,16.3505082827
"t25",12.5673623967,12.0779928727,8.6003045174,9.4737029937,3.2134037676,3.9397145641,4.3265192031,0,6.7553876002,6.6915946214,7.6178184967,7.6178184967,7.6178184967,7.6178184968,7.6178184968,7.6178184967,7.2630778268,6.73724285159,8.3077934079,7.17564758232,8.3077934081,7.8883788508,8.30779340754,8.30779340754,8.30779340757,8.30779340759,8.30779340759,7.0667432168,8.3077934081,8.30779340816,8.30779340816,6.8250365983,11.3396512245,13.017806383,13.017806383,11.29564722495,11.75523544145,13.017806383,11.7110845687,13.0178063829,12.810031785,13.0178063829,13.0178063829,13.0178063835,13.01780638339,13.01780638329,13.01780638329,13.01780638339,13.01780638339,13.01780638339,13.01780638339,13.0178063835,10.8992720599,9.64609282727,10.80324882577,8.30381487907,13.01780638256,13.01780638256,12.24002283831,13.01780638301,13.01780638321,13.01780638256,13.01780638326,13.01780638306,13.01780638306,13.01780638306,10.94442526926,11.81730402316,13.01780638258,13.01780638256,13.01780638256,9.81907308221,11.26742941126,13.01780638309,13.01780638269,13.017806382706,13.017806382706,13.01780638269,13.01780638269,11.92913345618,13.01780638289,12.43081980759,13.01780638276,13.01780638276,11.06778400546,13.017806382603,13.017806382603,12.026740580903,13.01780638256,13.01780638256,17.1845719849,17.1845719841,17.1845719841,17.1845719841,17.1845719843,17.0569338718,17.1845719843,16.1336645807,15.7304481202,17.1845719842,17.1845719842,17.1845719852,17.1845719852,16.0954434243,14.6762821313,15.0914119588,14.66255005287,15.0054419269,16.0440734547,17.1845719846,17.1845719846,16.7968583184,17.18457198398,17.18457198398,17.18457198399,17.18457198392,17.18457198392,17.1845719847,17.18457198433,17.18457198433,17.1845719844,17.1845719843,17.1845719843,17.1845719843,17.1845719844,17.1845719844,17.18457198439,17.18457198439,16.00773949716,17.1845719844,17.18457198442,17.18457198489,17.18457198489,17.18457198402,15.8992789551,17.1845719848,17.18457198459,17.18457198459,17.18457198457,17.18457198457,17.1845719844,17.1845719844,17.18457198414,17.18457198414,17.18457198411,16.5453345395,14.6223956806,15.8237384976
"t11",12.2317012853,11.7423317613,8.264643406,9.1380418823,4.3548847022,6.8953527463,7.2821573853,6.7553876002,0,5.4423647172,6.3685885925,6.3685885925,6.3685885925,6.3685885926,6.3685885926,6.3685885925,6.0138479226,5.48801294739,7.9721322965,6.83998647092,7.9721322967,7.5527177394,7.97213229614,7.97213229614,7.97213229617,7.97213229619,7.97213229619,6.7310821054,7.9721322967,7.97213229676,7.97213229676,6.4893754869,11.0039901131,12.6821452716,12.6821452716,10.95998611355,11.41957433005,12.6821452716,11.3754234573,12.6821452715,12.4743706736,12.6821452715,12.6821452715,12.6821452721,12.68214527199,12.68214527189,12.68214527189,12.68214527199,12.68214527199,12.68214527199,12.68214527199,12.6821452721,10.5636109485,9.31043171587,10.46758771437,7.96815376767,12.68214527116,12.68214527116,11.90436172691,12.68214527161,12.68214527181,12.68214527116,12.68214527186,12.68214527166,12.68214527166,12.68214527166,10.60876415786,11.48164291176,12.68214527118,12.68214527116,12.68214527116,9.48341197081,10.93176829986,12.68214527169,12.68214527129,12.682145271306,12.682145271306,12.68214527129,12.68214527129,11.59347234478,12.68214527149,12.09515869619,12.68214527136,12.68214527136,10.73212289406,12.682145271203,12.682145271203,11.691079469503,12.68214527116,12.68214527116,16.8489108735,16.8489108727,16.8489108727,16.8489108727,16.8489108729,16.7212727604,16.8489108729,15.7980034693,15.3947870088,16.8489108728,16.8489108728,16.8489108738,16.8489108738,15.7597823129,14.3406210199,14.7557508474,14.32688894147,14.6697808155,15.7084123433,16.8489108732,16.8489108732,16.461197207,16.84891087258,16.84891087258,16.84891087259,16.84891087252,16.84891087252,16.8489108733,16.84891087293,16.84891087293,16.848910873,16.8489108729,16.8489108729,16.8489108729,16.848910873,16.848910873,16.84891087299,16.84891087299,15.67207838576,16.848910873,16.84891087302,16.84891087349,16.84891087349,16.84891087262,15.5636178437,16.8489108734,16.84891087319,16.84891087319,16.84891087317,16.84891087317,16.848910873,16.848910873,16.84891087274,16.84891087274,16.84891087271,16.2096734281,14.2867345692,15.4880773862
"t65",12.1679083065,11.6785387825,8.2008504272,9.0742489035,4.2910917234,6.8315597675,7.2183644065,6.6915946214,5.4423647172,0,1.3749045377,1.3749045377,1.3749045377,2.243347657,2.243347657,2.2433476569,3.1645915678,2.63875659259,7.9083393177,6.77619349212,7.9083393179,7.4889247606,7.90833931734,7.90833931734,7.90833931737,7.90833931739,7.90833931739,6.6672891266,7.9083393179,7.90833931796,7.90833931796,6.4255825081,10.9401971343,12.6183522928,12.6183522928,10.89619313475,11.35578135125,12.6183522928,11.3116304785,12.6183522927,12.4105776948,12.6183522927,12.6183522927,12.6183522933,12.61835229319,12.61835229309,12.61835229309,12.61835229319,12.61835229319,12.61835229319,12.61835229319,12.6183522933,10.4998179697,9.24663873707,10.40379473557,7.90436078887,12.61835229236,12.61835229236,11.84056874811,12.61835229281,12.61835229301,12.61835229236,12.61835229306,12.61835229286,12.61835229286,12.61835229286,10.54497117906,11.41784993296,12.61835229238,12.61835229236,12.61835229236,9.41961899201,10.86797532106,12.61835229289,12.61835229249,12.618352292506,12.618352292506,12.61835229249,12.61835229249,11.52967936598,12.61835229269,12.03136571739,12.61835229256,12.61835229256,10.66832991526,12.618352292403,12.618352292403,11.627286490703,12.61835229236,12.61835229236,16.7851178947,16.7851178939,16.7851178939,16.7851178939,16.7851178941,16.6574797816,16.7851178941,15.7342104905,15.33099403,16.785117894,16.785117894,16.785117895,16.785117895,15.6959893341,14.2768280411,14.6919578686,14.26309596267,14.6059878367,15.6446193645,16.7851178944,16.7851178944,16.3974042282,16.78511789378,16.78511789378,16.78511789379,16.78511789372,16.78511789372,16.7851178945,16.78511789413,16.78511789413,16.7851178942,16.7851178941,16.7851178941,16.7851178941,16.7851178942,16.7851178942,16.78511789419,16.78511789419,15.60828540696,16.7851178942,16.78511789422,16.78511789469,16.78511789469,16.78511789382,15.4998248649,16.7851178946,16.78511789439,16.78511789439,16.78511789437,16.78511789437,16.7851178942,16.7851178942,16.78511789394,16.78511789394,16.78511789391,16.1458804493,14.2229415904,15.4242844074
