"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116","V_117","V_118","V_119","V_120","V_121","V_122","V_123","V_124","V_125","V_126"
"t1",-0.0557476639327412,0.00364601993609585,-0.00615148562790643,0.0100213578102913,-0.0353912207704485,0.0178097937032955,-0.00329341381931177,0.0293069667726103,-0.0120430365509541,0.016357101763736,-0.0669623402866549,0.0555966778457217,-4.38717040405768e-06,-0.0564943472621704,0.0197405251800258,-0.00249820905118967,-0.00253156288323142,0.0539711181663031,-0.0287201934210958,0.00624782672276518,0.0280251584838333,-0.0110809010511492,0.120826231443552,-0.00190556378086313,0.0189043498038866,-0.0367661905653873,0.163722927841809,-0.187797876646451,0.025432227568768,-0.0303123812107358,0.000239674220354031,-0.00612236941487364,0.0116786626988041,-0.0151733451483195,0.564897267584684,-7.32798630847133e-15,3.56919355182228e-16,-6.2233204700668e-17,1.75207071073658e-16,6.05086456200582e-17,2.60425361831018e-16,-4.83947192216061e-16,-0.0552990660885744,0.382720845634898,-0.557334121670294,0.0891793854952559,-0.00534486132866,0.0465576075297219,-0.259039145201939,-0.0858699413473164,0.0602373505102902,0.00259721255054468,-0.0910611828127571,0.0360739659110415,-0.0473790543924324,0.064239045339587,0.00510175892594069,0.00452239656211202,-0.00638196301813996,-0.000169851260885864,-0.00963673377682513,0.0400093705785802,0.00571774478803121,-0.0207462753129052,-0.00049560930571298,-0.0345421324611267,0.0168255281149525,0.000408696032517124,3.2655099303694e-05,0.00223768067359497,0.00242014194710849,8.45099619352597e-05,-0.00214892537381127,-0.00177276837930276,-0.0401714015098096,0.000384230221153908,0.0147422014062215,0.00147440369976792,-0.0268258081147966,2.4729540280608e-06,4.87048795061973e-06,7.44943754635988e-05,0.00375730040203259,-0.000286463726861521,0.00342234405369695,6.19878964236338e-16,-4.2934406030426e-17,-6.00648003556969e-17,-4.84096270014778e-17,-5.42101086242752e-19,7.69783542464708e-17,2.83247817561838e-17,-3.86704421739478e-17,-1.82145964977565e-17,-7.37257477290143e-18,1.57751416096641e-17,6.17724187773616e-17,2.59124319224036e-17,-9.92044987824237e-17,1.46358822956071e-17,-3.22008045228195e-17,-1.17093834628434e-17,2.5804011705155e-17,7.84962372879505e-17,1.65882932390282e-17,-8.37004077158809e-17,-8.3917248150378e-17,-4.91685685222176e-17,1.44605464755254e-17,1.22785896033983e-17,5.74627151417317e-18,6.96491475604688e-16,2.63461127913978e-17,-5.52943107967607e-17,-1.0842021724855e-16,1.57426155444895e-16,-4.40186082029115e-17,-8.35919874986324e-17,-7.57586268024246e-17,1.11889664200504e-16,-6.62447527388643e-17,4.16333634234434e-17,-2.86663054405167e-16,2.34187669256869e-17,7.0906822080552e-17,1.96867978123353e-15
"t2",-0.0749541845237775,0.0419206025742333,0.00593953729801795,0.00686881579239455,-0.103396382347214,-0.0161427920639687,6.21587261047316e-05,0.000636705280492866,-0.00310777722991044,0.00715249238217087,-0.0417219298521966,0.0458982081589753,-4.48992735225113e-06,-0.0735141755841702,-0.00478780935814214,-0.00125116978258473,-0.00499673357540543,0.116624186739923,0.0241949804812339,0.00222686074147253,0.0109615312176116,-0.00515091208680046,0.0896304525658132,-0.000593735158899421,0.01248455086085,-0.0137003807499247,0.0612421381439969,-0.0718846633582361,0.0103868243178769,-0.0330257592921275,0.000103644693758556,-0.00282752568307262,0.00585299029782789,-0.01428730487497,0.401983250524765,7.96800692083396e-16,-9.69661982661723e-16,3.54633425759957e-16,-1.47912834670882e-15,-7.51895512558278e-16,-1.37627118094589e-15,1.78738321910425e-15,0.116735370268937,-0.21244660188874,0.0875541275523598,-0.0429977515310192,0.00443749133145406,0.0501648662769569,0.447542808882258,0.0381136819780974,-0.0165966228492622,-0.000227876349722253,-0.000684498206581043,0.0012418401640945,-0.0826750577069182,0.00252926251339115,0.000166441071427634,0.000140401994370081,-0.000123340756933249,-8.88844101876201e-07,0.000131504819911585,-0.0155132216697537,0.00237995340054788,0.00414339428799008,0.00023746262582939,0.312556561998752,0.0128363983619369,0.0053145346496349,1.43416632750929e-05,0.000549232054707796,0.000484018594851595,1.54419870947005e-05,-0.000137999056040295,-1.74995234465745e-05,0.491353294580171,-0.0102309245929825,0.030007233715279,0.0324069900270564,0.385150392506412,4.13635544831545e-06,8.03876647212426e-06,0.000122884797096747,0.0054221690834417,-0.000220147596920274,0.00218530840943671,7.73824240177425e-16,-1.35115872088011e-17,-1.06156775661294e-15,-7.14806551500073e-17,4.63771555448757e-16,3.6447205560819e-16,-4.42066022651609e-16,-2.24472301563407e-16,3.31997044975089e-17,-1.17775656219806e-16,9.33992418965438e-17,-2.21512333081133e-17,-2.50005863396716e-16,-8.09532554847991e-16,-3.20009068062034e-16,-3.67053045588829e-16,5.50992853113911e-16,-1.8084379158025e-16,-1.47347835205947e-16,-9.04062456461847e-17,-4.44890996365845e-16,-8.69074925873479e-17,-6.27688050696336e-17,-1.39880010102278e-16,4.7211295748098e-16,-2.98925220270751e-16,1.53242182835377e-15,-1.42846581602715e-16,1.39133873622604e-15,-1.43423476188536e-15,2.65226438612054e-16,-2.70559620287054e-17,-2.73143345456032e-16,-1.40367545678658e-15,1.32440067838031e-15,4.43383853178254e-16,3.42079474632219e-17,-3.68251352526056e-16,1.92985368588864e-16,-9.28024753259608e-16,3.83569308090331e-15
"t25",-0.0789228480103731,0.0475727309489917,0.00699496668432709,0.00879075622517494,-0.149514973781699,-0.0539868276698061,0.00039071895183948,-0.00654203500152134,-0.00042223723440344,0.00416363631629561,-0.0304915800652658,0.0362371307516928,-3.65968258327696e-06,-0.0612396572821635,-0.00440406426822244,-0.00133688651900018,-0.00680228903550124,0.16019268152039,0.0456463524111192,0.00058356333296057,0.00340464884462506,-0.00191045735198203,0.0390625895923504,-0.000369165972231201,0.00784399895448449,-0.00936825201153526,0.0419526799659844,-0.0497834516827591,0.00741308063114848,-0.0250351117545433,7.95523336219683e-05,-0.00219240992958283,0.00458161646199997,-0.0112034244082326,0.357477235062992,2.84876169817269e-15,-1.30313880544847e-16,7.76170655317205e-16,-1.63730689591897e-15,-1.17711085303203e-15,-1.76482290746778e-15,2.41485812206922e-15,0.135718609699519,-0.285040819299278,0.170025509132095,-0.0150906012523649,0.00249301947403369,0.0351268089178479,0.344150358756015,0.0315447361347781,-0.0143604420897887,-0.00022435382088621,-0.000831424387483144,0.00171003771621393,-0.135359547686687,0.00516608979938652,0.000820619225233542,0.000746146275547057,-0.00122539563934605,-3.78065708241608e-05,-0.00260538233466546,0.0950351658648093,-0.0138662174697316,-0.00600525537277753,-0.000197865528029997,-0.0998523765892832,0.00147438096496981,0.00157068919779987,6.29619302460921e-06,0.000601714415009853,0.000702273492490774,2.52536050833596e-05,-0.000794018096415658,-0.000726553496929032,-0.518448912358139,0.00891070437743276,-0.0230677947663209,-0.0151223873574742,-0.482578718333853,-3.78775585715866e-06,-7.33247326586937e-06,-0.000112069480326345,-0.00473756352503497,0.000136645530927989,-0.00111936628658024,-1.14993835447531e-15,-4.23690118474473e-16,6.92412368373209e-16,1.02037718366615e-16,-6.1358197515704e-16,-9.42901967439405e-16,6.38572795798982e-17,-2.0241622276047e-16,-1.27382960485054e-18,2.01294595051532e-16,-3.99739406344757e-17,9.04746814368099e-16,2.12076236142856e-16,4.39750572513569e-16,3.31167452202195e-16,1.56365370858018e-16,-3.80579194569958e-16,3.87265728831576e-16,1.48300805798896e-16,2.88277972039578e-16,-5.00738113810679e-17,2.58034267610293e-17,4.74178384887884e-16,1.25445046988067e-16,-3.97804152232129e-16,3.16840812201905e-16,1.05862161102892e-15,4.46331631094741e-16,-7.30834777843129e-16,7.77702828226461e-16,1.56343781211283e-15,6.92342262595933e-16,5.01542800069376e-16,1.11200079749268e-16,-4.17944233635171e-16,-3.94880038319192e-16,-1.19567609685207e-16,-9.31463012618607e-16,-1.62107418843214e-16,1.54208341040913e-16,2.50509834502281e-15
"t97",-0.0836917213007045,0.0543702612434017,0.00826442233939606,0.01110207078894,-0.204935898937401,-0.0992359342675478,0.000782906829982395,-0.0150881256860628,0.002692853852978,0.00115139884548264,-0.0236903326018846,0.0343562268643702,-3.72937680027513e-06,-0.0653727237804571,-0.00566391147763607,-0.00214059300720151,-0.0139382761738048,0.33063716270054,0.115207262837143,-0.00342505984799228,-0.014972265715048,0.00595671938535739,-0.0841627224373881,0.000246577430347325,-0.00500913386551568,0.00406285959091326,-0.0180372001653669,0.0203035370094773,-0.0026057907639974,0.0064432893551008,-1.91482282868899e-05,0.000499304818835733,-0.000990130075645811,0.00239773175094084,-0.0345378973788555,-4.47134430108432e-16,-2.47003022216942e-16,-4.58410904704511e-16,1.29834220980301e-16,-5.82937417807357e-16,1.17072741952137e-16,-4.74356466529886e-16,0.00487333423044607,-0.0226581672278655,0.0267534498929673,0.00794167153616673,-0.00051449316973326,-0.00353418163302497,-0.0213699306806511,-0.00107924038077075,0.00026265482423218,-5.46690816415258e-06,-6.99717291464848e-05,0.000197591713632329,-0.0209853781853101,0.00103656659702433,0.000279696927714576,0.000261028431983314,-0.000500862416274113,-1.77340900978494e-05,-0.00139561123385137,0.0623553966943297,-0.00923625086111842,-0.00930959807876732,-0.000544909215653335,-0.787905035853458,-0.0366197910297403,-0.0160618789246558,-4.54239367921894e-05,-0.0021506735144226,-0.00210998393416182,-7.09759498465635e-05,0.00142094999295475,0.00108023443499272,0.398960415623141,-0.00889447928507295,0.0284239745688024,0.0413774772409882,-0.0346863394975416,5.23462518995606e-07,1.02236117337051e-06,1.5631501766895e-05,0.00071469740361948,-2.19723126905922e-05,0.000160117964644692,-1.21139506208878e-14,6.35091608760478e-16,-1.79341789743278e-16,-9.69077156103185e-18,6.76633948230752e-16,9.07961725507047e-16,-9.78597142740556e-17,-5.46673202694353e-16,-7.73282711547027e-16,8.80837917052993e-17,1.11079144639053e-15,-1.85491744578423e-16,-2.71871431211831e-16,1.05454594548779e-15,2.52994165058962e-16,3.94646181521118e-16,-5.05841322403439e-16,-5.74445291900033e-16,4.12303807106219e-16,6.9492207257019e-16,-4.52774440408859e-16,-8.45746581375295e-16,-5.7470501268129e-16,5.3408248762269e-17,-1.18829220174902e-16,5.13877937481296e-16,7.39586759764011e-15,4.12681146640199e-16,1.34918628973152e-15,-1.51305733042266e-16,2.98908545030126e-15,6.46407909999023e-16,-2.03864408539778e-15,-1.17684363690675e-15,2.34899169229154e-16,-7.44954977182596e-16,8.80789993803627e-16,-8.96928590131024e-15,-1.44606954727517e-15,-4.655160629213e-15,3.0987583787096e-14
"t88",-0.0844699627344615,0.0554495108066605,0.0084635173300634,0.0114557643230862,-0.213168100192266,-0.105331679250075,0.000834427016818719,-0.0161696651502164,0.00297478887618788,0.00133998042648364,-0.0287144346479713,0.0423132527887939,-4.6225823991046e-06,-0.0813739492391417,-0.0071748493627833,-0.00276754772953354,-0.0184030718159207,0.43680013697118,0.154475484924574,-0.00512544730630693,-0.0226718160918668,0.00919744031409723,-0.133926446632417,0.00048606207932884,-0.0100108216306536,0.00936097789623859,-0.0417128878154803,0.048052641241212,-0.00661485152350907,0.0194151874335175,-6.01233457204655e-05,0.00162386872763388,-0.00333237945386458,0.0081220467222825,-0.217206511906903,-2.87903406060023e-15,2.41731215982862e-16,-3.38605243746353e-16,9.10608815956046e-16,6.70600488436892e-16,-4.65824388477164e-16,-1.16583638019289e-15,-0.0752983691607796,0.162877079675211,-0.109918162906085,-0.0146795848102013,0.00084347084882469,0.0052317148153604,0.0298969266937871,0.0014361213871378,-0.000338318881544775,6.35862497621242e-06,6.84413732467345e-05,-0.000175522472898506,0.0166025454178446,-0.000728955894888621,-0.000154124775693515,-0.000142283035898781,0.00025674594343904,8.65454498163213e-06,0.000652610692362242,-0.0275501873570731,0.00406521726926885,0.00353632512348585,0.000196960682282245,0.273080163426522,0.0123182890004771,0.00534732933546303,1.50116673446865e-05,0.000692799698256962,0.000673147748126775,2.25485152127107e-05,-0.000434806957758444,-0.000323542599992978,-0.0933318463493695,0.00203188917895961,-0.00643725024989002,-0.00924740628523347,0.00740087819629354,-1.05371884827465e-07,-2.05559798852908e-07,-3.14277368892973e-06,-0.000141777791146658,3.7731080919017e-06,-2.48064283717105e-05,0.236385407711778,-0.00618463855859106,-0.00139529495480092,-0.00264007776923428,-0.0191027823953984,-0.00131669439424293,0.00228429270978215,0.00541680243032665,0.00622506635293936,-0.00356916115132888,-0.0177250945982583,-0.00534722113602119,-0.00123092238468313,-0.00960100756543149,-0.00273126914947336,-0.00700295380401089,0.00990008189733326,-0.00281345706045132,-0.00257268931640223,-0.0123870605317837,0.00629903441812528,0.00663156113676581,0.0038556122295932,0.00554172802384531,-0.00184547838461648,-0.0052737655656665,-0.137503374947479,-0.00647393005486135,-0.0270588908566966,0.00313504455167238,-0.0510212971594925,-0.0193143597621838,0.0295821513277645,0.0230931249853519,-0.00344535782133539,0.0106360645548672,-0.0124928783183573,0.16051670011058,0.0319507442080879,0.0902494701827671,-0.61920469777129
"t105",-0.0844699627344619,0.0554495108066599,0.00846351733006323,0.011455764323086,-0.213168100192267,-0.105331679250075,0.000834427016818757,-0.0161696651502159,0.00297478887618779,0.00133998042648364,-0.028714434647972,0.0423132527887944,-4.62258239936041e-06,-0.0813739492391424,-0.00717484936278326,-0.00276754772953323,-0.0184030718159206,0.436800136971183,0.154475484924575,-0.00512544730630708,-0.0226718160918668,0.00919744031409741,-0.13392644663242,0.000486062079328646,-0.0100108216306535,0.00936097789623924,-0.0417128878154819,0.0480526412412131,-0.00661485152350906,0.0194151874335163,-6.01233457200794e-05,0.00162386872763378,-0.00333237945386504,0.00812204672228266,-0.217206511906913,-3.39599466397309e-15,7.58965394689493e-16,1.39591402979316e-16,1.08557879014139e-15,7.20142027691324e-16,-3.33427736951894e-16,-5.62593428951365e-16,-0.0752983691607833,0.162877079675218,-0.109918162906087,-0.0146795848102035,0.000843470848821821,0.00523171481535918,0.0298969266937793,0.0014361213871384,-0.000338318881545847,6.35862497678672e-06,6.84413732490105e-05,-0.000175522472898175,0.0166025454178525,-0.000728955894892535,-0.000154124775696147,-0.000142283035897775,0.000256745943438433,8.65454498087479e-06,0.000652610692362638,-0.027550187357083,0.00406521726926906,0.00353632512348808,0.000196960682283052,0.273080163426575,0.0123182890004805,0.00534732933547176,1.50116673455672e-05,0.000692799698256176,0.000673147748129153,2.25485152133756e-05,-0.000434806957760324,-0.000323542599994069,-0.0933318463493931,0.00203188917895487,-0.00643725024989554,-0.00924740628524155,0.00740087819629487,-1.05371881453655e-07,-2.05559798171126e-07,-3.14277369082042e-06,-0.000141777791149156,3.77310809797735e-06,-2.48064283634997e-05,-0.236385407711767,0.00618463855859094,0.00139529495480101,0.00264007776923421,0.0191027823953976,0.00131669439424272,-0.00228429270978211,-0.00541680243032641,-0.00622506635293856,0.00356916115132864,0.0177250945982576,0.00534722113602107,0.00123092238468365,0.00960100756543083,0.00273126914947306,0.00700295380401056,-0.00990008189733269,0.00281345706045156,0.00257268931640195,0.0123870605317829,-0.00629903441812481,-0.00663156113676532,-0.0038556122295927,-0.00554172802384517,0.00184547838461655,0.00527376556566613,0.137503374947473,0.0064739300548607,0.0270588908566951,-0.00313504455167251,0.0510212971594899,0.0193143597621832,-0.0295821513277623,-0.023093124985351,0.00344535782133526,-0.0106360645548664,0.0124928783183567,-0.160516700110572,-0.0319507442080864,-0.0902494701827627,0.619204697771263
"t36",-0.0849692633184192,0.0563426776978094,0.00864497577439083,0.0118381447331433,-0.2237887895454,-0.11758334700984,0.000948025398480205,-0.0188758000839419,0.00457931783941665,-0.00266964581576008,0.00440078979173061,-0.00108681030983587,-3.85323585725168e-08,-0.00221995354597312,-0.000601816508421504,-0.000336046846469022,-0.00260749863204638,0.0620521524230325,0.0230343581260601,-0.000628104884570288,-0.00262345725503152,0.000953455470106609,-0.0111877119845755,-3.8367581170898e-05,0.000896852644471905,-0.00184962444445114,0.00835649977203334,-0.0104439044815995,0.00177145617086135,-0.00745145053147722,2.46513435743584e-05,-0.000701341096962346,0.00150877944938398,-0.00370889315331629,0.165021879493918,7.19657789672277e-15,-6.00577265070639e-16,1.8793094051227e-16,-1.32245027515962e-15,-7.75141672321114e-17,2.29987878623526e-15,7.96605920574874e-16,0.106760061993874,-0.278165968306108,0.243598600013094,0.0804805264990974,-0.00635341886718536,-0.0596104191602802,-0.485723477396159,-0.0384138733674123,0.0159888213914683,0.000193194132429444,0.000488503671656509,-0.000825553030745529,0.0518909112625395,-0.00156221705053363,-0.000140672903937247,-0.00012401071980314,0.000167770064722668,4.28219705960203e-06,0.00023969335818389,-0.00583776009742405,0.00082109376887769,-0.000425160461450913,-3.8889182298372e-05,-0.0670990927463417,-0.00330362695436472,-0.00146117816248753,-4.14193659107855e-06,-0.000192895362378919,-0.000186032646949396,-6.19853344064413e-06,0.000106262888372748,6.80197896591446e-05,-0.363314705365202,0.0122655661723916,-0.0463975941571749,-0.0900292231986864,0.582825121498981,2.03533393482739e-06,3.90027583461263e-06,5.95863064026996e-05,0.00226018697828824,-3.29376446165764e-05,0.000203929165619608,1.5377259480365e-15,2.88612008703114e-16,-3.46839904187646e-16,-7.56235528488242e-18,-2.14076257022074e-16,5.24705344925115e-17,-1.2296828730019e-16,4.23524753075585e-16,-4.89832708865036e-16,-5.65224414892206e-17,-1.04175004986453e-16,-8.7875253762112e-16,-4.22643556745111e-16,-1.82026194474869e-15,1.00941456675351e-16,-6.909816779925e-17,1.09346907621616e-16,-5.66223555700575e-17,-5.56772490327722e-17,-5.45931609605159e-16,1.771850820538e-17,1.38835690400787e-17,-5.63572671201122e-16,2.69717058924403e-17,6.67446259243348e-16,-2.91220450917838e-16,-1.05764912156756e-15,-7.05020197826634e-16,-2.98072504655214e-16,-4.17912171823753e-16,-9.00434887552572e-16,-1.17316346173999e-15,-1.38747987209969e-16,2.43470328570293e-16,2.27098537511168e-16,3.31279422883402e-16,4.76056304780465e-16,1.39478542909409e-15,3.74696770124518e-16,1.29844221750222e-15,-3.78959127245341e-15
"t61",-0.0870191616238608,0.059375148509187,0.00922014814833438,0.0129165491724422,-0.250509847602124,-0.141495604866916,0.00115956668014284,-0.0236183409660268,0.00665832222478491,-0.0060332323404006,0.0250102889095219,-0.0252402821417305,2.40252193347989e-06,0.0387224682592019,0.00241633209836188,0.000637145454554698,0.00288399517408052,-0.067730489588576,-0.0181549830814266,4.51217318568967e-06,-7.10817604688344e-05,7.23632747103575e-05,-0.00153427178564161,-1.36311941946843e-05,0.000325752987575614,-0.000790818832510767,0.00358415322330408,-0.0045643326733425,0.00081318408339923,-0.00373253571864049,1.25507087634172e-05,-0.000361686585002735,0.000787227891576208,-0.00193926740061376,0.0979991028944482,7.68607363571336e-15,-1.64227392632219e-18,-1.51657048482714e-16,-1.0428849683367e-15,-5.42701991711759e-18,2.19858428838673e-15,-1.06647437400825e-16,0.07423465188661,-0.202612512765089,0.18896012987779,0.0745068974547694,-0.0061341285959429,-0.0599420440124943,-0.500676484057884,-0.0405374026820703,0.0171464039374513,0.000218949516044089,0.000620672991353412,-0.00113434489063936,0.0798596896887317,-0.00277941167507084,-0.000403247823159992,-0.000366650796679145,0.000607507379042077,1.91221098787715e-05,0.00135701405063338,-0.0526678276969147,0.00772599518685742,0.00516856142618743,0.00025601605644132,0.31443575201439,0.0127714138642685,0.00532017359780308,1.44768831679317e-05,0.000590679792526564,0.000543758711980426,1.77647195276437e-05,-0.00025863759316091,-0.000152088452701792,0.392482852660578,-0.0125414902238504,0.0465194357776801,0.0876318839061256,-0.513404264946463,-1.59287396276359e-06,-3.04540870875736e-06,-4.65215884984571e-05,-0.0017189256938565,1.92528599290423e-05,-0.000100483628149033,1.96680948437404e-15,1.52883784843255e-18,4.64335779286009e-16,-5.35209240706647e-16,-4.85215362921775e-16,-2.62719166558472e-16,1.96970939785325e-16,-3.95610450198448e-16,6.6471506901022e-16,-1.30673315307933e-15,4.38584147568077e-16,8.92282853281342e-16,-5.97322729709384e-16,5.13066378666738e-16,-2.45509814416468e-16,-3.22339868562425e-16,8.80968564246127e-16,1.53923517900016e-16,-1.84023107348645e-16,-1.25320085271839e-16,-4.05448939230902e-16,-1.67479949464222e-16,3.44947480093366e-16,-1.07308622528218e-16,-4.14616795222482e-16,-4.78254860198375e-16,4.49523754232109e-16,1.23198867081355e-16,7.98774916364239e-16,-4.29404704529244e-16,-2.53739763898562e-16,2.65917648912138e-16,3.60402593514172e-17,-3.6901597510131e-16,4.36697237879447e-16,-2.6122152052879e-16,-1.01330433910743e-15,1.97821280959823e-15,-8.19489162351053e-16,3.30182918966017e-16,-4.99383972623383e-15
"t77",-0.0894927132345345,0.0630571121414501,0.00992023628175877,0.0142350596866288,-0.283335726117568,-0.171222526452616,0.00142318209221093,-0.0295473333274472,0.00930354793087115,-0.0104417988179216,0.0526425407815345,-0.0579106552141818,5.71593012271045e-06,0.0944253641397089,0.00656191692187721,0.00198868066425368,0.0105964682297805,-0.250058182055245,-0.0764776985517681,0.00095231506131575,0.00377558647989157,-0.00126839793499094,0.0133734613329561,2.85104924802556e-05,-0.000652963006831091,0.00113307981289042,-0.00510010534593819,0.00623185929564268,-0.000993858693496164,0.00371620498464264,-1.20153900035527e-05,0.000335651968803206,-0.000710092109928331,0.00174024943172471,-0.0643472984113472,-0.445216503614619,-0.00625268923323885,-0.00729670721599932,-0.0123864261483042,-0.0266832435455252,-0.221210385753228,0.0434795704486924,-0.0338328197736548,0.0838164392151816,-0.0692115309330675,-0.02056495433726,0.00160163592371544,0.0148865498379568,0.120809102018647,0.00952814644496264,-0.00396076973044023,-4.78130051307e-05,-0.000122491248387965,0.000210954421435219,-0.0137880327513802,0.000443572858374319,5.41691758098786e-05,4.88625688501469e-05,-7.73655420639877e-05,-2.34704251142045e-06,-0.000161251456006033,0.00599177893098389,-0.000876354950492509,-0.000522198837607162,-2.48564916181342e-05,-0.0295085368712838,-0.00116971526391449,-0.000483161983721501,-1.30684605926177e-06,-5.22126340861029e-05,-4.76834497675793e-05,-1.55243962741959e-06,2.19110016858892e-05,1.26568339170389e-05,-0.0264762988549649,0.000828787819264688,-0.00305112745581044,-0.00568171696813878,0.0319671685969997,9.4234562523569e-08,1.79981893806974e-07,2.74927941692911e-06,0.000100387498015915,-9.88837495818678e-07,4.70338926160559e-06,0.0874699947037308,-0.0750355228070164,-0.09764380583669,0.0956107527164589,0.0127450741015838,-0.0311098015209427,0.0942673950327459,0.129106305042727,0.126413534272948,0.25096749303138,-0.203699390502563,-0.0144765668312971,0.188876930409825,-0.0230991742256267,-0.00200361838080611,0.114006915679279,-0.236674158508839,0.0900758850691471,0.0546133783565342,0.0938977933663896,0.211085308125923,0.010067119473974,-0.0326051521088657,-0.0424651527977448,-0.0849193207116534,0.154283283811502,-0.204328890007295,0.139690648319747,-0.0326211551508112,0.100592936641286,-0.0403315230853156,0.0323604881694044,-0.0465873376487174,0.146736857588247,-0.0745950697278085,0.0256458264139917,-0.0282600910170065,-0.025312593621442,-0.0611590549336698,-0.0419727146167747,0.0708989969584279
"t130",-0.0894927132345345,0.06305711214145,0.00992023628175867,0.0142350596866285,-0.283335726117569,-0.171222526452616,0.00142318209221093,-0.0295473333274474,0.0093035479308714,-0.0104417988179219,0.0526425407815347,-0.0579106552141819,5.71593012226187e-06,0.0944253641397084,0.00656191692187696,0.00198868066425334,0.0105964682297805,-0.250058182055246,-0.0764776985517682,0.000952315061315735,0.00377558647989156,-0.00126839793499086,0.0133734613329556,2.85104924793193e-05,-0.000652963006832969,0.0011330798128915,-0.00510010534593849,0.00623185929564266,-0.000993858693495789,0.00371620498464482,-1.20153900002546e-05,0.000335651968803044,-0.000710092109928814,0.0017402494317245,-0.0643472984113475,-0.445216503614619,-0.00625268923323879,-0.00729670721599922,-0.0123864261483043,-0.0266832435455254,-0.221210385753229,0.0434795704486928,-0.0338328197736564,0.0838164392151837,-0.0692115309330679,-0.0205649543372621,0.00160163592371735,0.014886549837961,0.120809102018647,0.009528146444966,-0.00396076973044269,-4.78130051339704e-05,-0.000122491248388146,0.000210954421435504,-0.0137880327513824,0.000443572858375242,5.41691758060492e-05,4.88625688532468e-05,-7.73655420651066e-05,-2.34704251131186e-06,-0.00016125145600707,0.00599177893098191,-0.000876354950491582,-0.00052219883760541,-2.48564916182739e-05,-0.0295085368712847,-0.00116971526391347,-0.000483161983724099,-1.30684605246042e-06,-5.2212634087279e-05,-4.76834497714247e-05,-1.55243962680251e-06,2.19110016866078e-05,1.26568339184048e-05,-0.0264762988549677,0.000828787819268498,-0.00305112745580461,-0.00568171696813681,0.0319671685970002,9.42345640880884e-08,1.79981902194344e-07,2.74927942077773e-06,0.000100387498017887,-9.88837499868499e-07,4.70338926095333e-06,-0.087469994703731,0.0750355228070164,0.0976438058366895,-0.0956107527164589,-0.0127450741015837,0.0311098015209419,-0.0942673950327458,-0.129106305042726,-0.126413534272948,-0.250967493031379,0.203699390502562,0.0144765668312968,-0.188876930409825,0.023099174225625,0.00200361838080611,-0.114006915679278,0.236674158508838,-0.0900758850691472,-0.0546133783565341,-0.0938977933663893,-0.211085308125923,-0.0100671194739741,0.0326051521088655,0.0424651527977448,0.0849193207116531,-0.154283283811502,0.204328890007294,-0.139690648319747,0.0326211551508123,-0.100592936641287,0.0403315230853159,-0.032360488169405,0.0465873376487161,-0.146736857588247,0.0745950697278093,-0.0256458264139918,0.0282600910170064,0.0253125936214429,0.0611590549336688,0.0419727146167748,-0.0708989969584266
