"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116","V_117","V_118","V_119","V_120","V_121","V_122","V_123","V_124","V_125","V_126"
"t2",-0.0643442728216836,0.00281555422311084,-0.0259465174299142,0.00129079054348022,-0.00047253878446143,0.0433982556720952,-0.0388229942487644,0.000505768454575026,-0.0139385913120142,-0.00143320298897501,0.00662193559411194,-0.0395365462124872,0.00379026571110658,-0.134329341943003,0.132253705411596,-0.0100224892716848,0.0127958928675856,-0.0799790173980671,0.00075892672227469,0.0375360961178064,-0.141944279918155,-2.50794600801323e-05,0.159817625479769,-0.00220863501981639,0.000685196356470452,-0.275010920940091,0.0183509979658715,-0.00265457206441712,0.00110508814341829,-0.00664717913598627,0.00025249162110247,-0.00122047643452731,0.0184869819873665,-0.0927914641821522,0.0016512700870268,-0.0386996712736017,0.000104347864410692,-0.0460134062096626,4.73078552980661e-05,-1.98694563148342e-06,-0.00369454285168787,0.000453579883947166,-3.80953060800084e-06,0.0372967558670683,0.469514296248751,-0.0312643184857062,0.113461717783785,-0.0017300939984464,0.00808700504638097,0.0193610155930461,-0.0279607713091328,0.262758709019528,0.015475913132144,-0.275917598497811,-0.00760967261190494,-0.292381919948788,0.0897610071222098,0.0041670807198841,-0.00678171115150467,-2.33005303877583e-05,-0.000463162970763626,-0.0244765427738779,0.106894567359654,-0.0123450879399108,-0.00147190139798765,-0.00122465005530504,-0.00575333146054244,-0.470659706462873,0.00610801466396437,0.000637961539901472,0.00992150469250875,6.68975224687028e-05,-0.0120884032375523,-2.10713421559387e-05,-1.79735284497381e-06,-1.77510381193552e-06,-0.00162840776764117,-0.303704489596362,0.0104272997536129,-0.00021703264155626,-0.0062517114911073,0.0423632922981286,0.000202353922045718,4.65049715297556e-06,-0.000271606587000842,-1.54708193991891e-07,-1.05625919124823e-15,-1.09047174157948e-05,1.47217866382367e-06,7.34145814020375e-17,4.84578917686946e-09,1.28413581204132e-16,-2.00589092665546e-16,2.26113763886626e-07,1.08418075639448e-08,1.99878526425169e-16,-2.62621573136275e-07,-2.03114474286724e-16,-9.98757394731541e-17,-7.15367797351704e-17,-1.62881041355614e-17,-2.19347459581316e-11,-8.33452022236905e-18,-2.37980373519726e-17,-4.37458137455052e-16,-1.12232552915491e-17,-2.29831199308947e-15,5.57718815921764e-06,5.40188646632777e-17,3.75681289086623e-16,2.0357161566747e-16,1.5873243593565e-16,2.76255539612973e-17,5.53815096295945e-17,2.20806616842527e-16,4.00841840132735e-16,2.69467218375782e-10,1.52217483977103e-16,1.18937368472191e-16,2.15597769607132e-16,-5.35810444804137e-07,-5.71347588149551e-17,-1.47075696072744e-16,-3.19568254131669e-17,-2.35735495792217e-17,-3.93005122532812e-16
"t22",-0.0782294752094314,-0.0238387061092922,-0.0090656000414947,0.000702822202343006,-0.000285575873343217,0.0453017167208106,-0.0224898120536086,0.000384294907200252,-0.0110245449534948,-0.00117248238450892,0.00586439564345029,-0.0380771227120857,0.00392774332367433,-0.14994434782152,0.161283584706343,-0.012396561382576,0.0175839035809177,-0.137017860192332,0.000686924922904289,0.0410950993038078,-0.167922780888667,-5.28177785429647e-05,0.14672263263448,0.00644343410368666,0.000862662268188414,-0.37445984220447,0.0341715664614266,-0.00563257996089781,0.00234623797898698,-0.0375318667130918,-0.00487327983149988,0.00411767576626405,0.00862123705743732,-0.0979818613426285,0.00148453773562894,-0.0893856283349209,0.000271731490362859,0.04142543260324,-3.73033114370071e-05,9.29037064847675e-07,0.00168828071229266,-0.00014526197827398,3.59030580362349e-07,0.00882936033214504,0.305875410732253,-0.0255314456479243,0.103422774186795,-0.00375626548117865,0.0225975731336052,-0.0260454018978006,0.0131668939925577,0.0235376400821904,0.00102922937095121,0.0305196904431679,-0.000982285352831742,-0.0397952054835586,0.0216141280482997,0.00220936914544939,-0.00935094889294698,-3.27458212798856e-05,-0.00159181646644347,0.0137887041680686,-0.22505804905381,0.0223057310472224,0.00252427499469203,0.00135797083331336,0.00611478306920597,0.403202897048405,-0.00394538150019763,-0.000177779406597875,-0.0127766997580537,-9.90965777123955e-06,-0.00726735823102253,-1.54531575141221e-05,-2.25498106939773e-06,-1.47153831677948e-05,-0.0362052132694813,0.611308852435677,-0.0112815876949542,0.000122641854273262,0.00298659052334527,-0.0198575314673021,-0.000674208983655716,-2.54922606637108e-05,5.98255259846273e-05,3.15944816943575e-08,-9.608099108144e-16,-4.62489799001631e-08,6.30608001075131e-09,1.41754395559747e-16,7.71235863032931e-11,-1.44026129532966e-16,1.73061421893362e-15,7.82563254016933e-09,2.1104779529133e-07,-1.48632816065694e-16,-1.10070152840041e-08,-9.71743637013722e-17,1.63526712656415e-16,-1.93470214688396e-16,3.44492478026971e-17,-1.08526640414315e-12,-3.47668392015066e-17,8.76262620872655e-17,4.37921056521123e-16,-1.76061302355519e-16,3.1525611698097e-15,4.06635392890882e-07,-3.90999904079229e-16,6.75747321489705e-16,-3.61375937008757e-16,-2.07797229607858e-16,-3.43499355005248e-16,-1.28685697630512e-16,1.56971653283896e-17,-5.04410854472343e-16,2.35660640644746e-09,-3.59746664153038e-16,1.52786492571074e-16,1.08853241362776e-16,-5.92740334252072e-08,9.33883027960614e-17,2.39291921893327e-16,5.91878243063688e-18,1.36335611284823e-16,2.38890841875448e-16
"t25",-0.0904593156967474,-0.0477378121629954,0.00630829225336327,0.000160844300765815,-0.000111857357546154,0.0456100287110055,-0.00696858788261459,0.000259712238624838,-0.00791203568111398,-0.000878321062752715,0.00476817819729678,-0.0332805819761923,0.00363692363069657,-0.146662185566384,0.167512364345166,-0.01299232081747,0.0196179613543649,-0.169944753960958,0.000500538852769399,0.0366800161774298,-0.159879685168309,-6.78399378751723e-05,0.10414950862218,0.0128999362980299,0.000809108466592123,-0.367059114729194,0.0383271403986572,-0.0065956933318164,0.00274793043470612,-0.0530204206341562,-0.00787355748723679,0.00756341788257846,-0.00353115950707905,-0.0669972848699979,0.000781078482523397,-0.101909464410838,0.000321020560457779,0.100874284920656,-9.60150764195251e-05,3.11503738177217e-06,0.00573645411849104,-0.000616870363713991,4.00203814754328e-06,-0.0236877836696223,-0.100706749126981,0.00219612957363601,0.00113584272374214,-0.0018114705542004,0.0126296268064396,-0.0377796556523651,0.0355021737469382,-0.235858306069091,-0.014132304753845,0.280038089238314,0.00680291858147088,0.260474425192035,-0.0761377062672556,-0.00320121695447568,0.00488569043739061,1.67939118440064e-05,0.000364660267985999,0.0241416355843207,-0.0509398127394234,0.00614811959705302,0.000743334985718056,0.00068780228576834,0.00326402726103822,0.281430931835346,-0.00392975506006257,-0.000507821692485235,0.000346668119718324,-5.91631044172415e-05,0.0202891540626302,3.88278966325335e-05,4.5155129402231e-06,2.1253665577718e-05,0.050221707734082,-0.62450590211528,0.00899432276212827,-6.28203882574359e-05,-0.00132499063665369,0.0086626631829175,0.00181315342602946,0.000135206478178639,-1.25287729711825e-05,-6.11855200116182e-09,1.30565634754862e-15,-7.89518358225845e-10,1.07926041673028e-10,-7.53285021325252e-17,2.24348072360103e-12,2.19186478290505e-16,-1.36911723156474e-15,3.78431752211315e-10,2.71497752349617e-06,-3.59571819762703e-17,-6.15244224507897e-10,6.35242855465514e-16,-3.88244908865391e-17,3.40270989346054e-16,-1.46564219628141e-16,-6.96029707775844e-14,-4.26422873597002e-16,-1.36233502376734e-16,3.77305478489363e-16,3.39307878714271e-16,-7.07166161731137e-16,3.57625572869538e-08,3.41322777567903e-16,-6.2977098993822e-16,1.31611860802702e-16,1.53310657763476e-16,7.37664601130472e-16,-4.23573507945337e-17,-1.1976341081228e-16,6.18311000025693e-16,1.69850116099543e-08,1.37419033098452e-16,-2.2946376952205e-16,-1.45358745003923e-16,-7.53047767888325e-09,-8.06435048753301e-18,-4.32914945093739e-16,5.24911302590572e-17,-2.88004747983801e-16,1.42966026429974e-16
"t26",-0.102864050779644,-0.0723426743805949,0.0223405656668189,-0.000409913783009615,7.22660985499127e-05,0.0443488100080974,0.00955788508898042,0.000118111550242979,-0.00427045804416699,-0.00052156407420389,0.00324859752215312,-0.0248786386417054,0.00290449903310027,-0.124252938907277,0.150816795075513,-0.0118007052089148,0.0188818555813651,-0.178435350569677,0.000207399126908856,0.0244727460635926,-0.117979814789764,-6.90093504744425e-05,0.0353934261619507,0.0164927478505103,0.000529084772236073,-0.252716629393067,0.0298908532531705,-0.00532470409923155,0.00221872886892333,-0.0492808940374732,-0.00799234428202622,0.008242837154847,-0.0148793902837254,-0.0074934721890283,-0.000276947214565282,-0.0722790849363019,0.000236703531019023,0.106450687286229,-0.000102826976792026,3.53907915420879e-06,0.0065339349136406,-0.000729622103514189,5.18444894701058e-06,-0.0399844122183389,-0.436726756746943,0.0292405651671941,-0.107495270592848,0.00225385910151284,-0.0122133526704647,-0.0009566475039408,0.0101883771890589,-0.167712540074805,-0.00944092848074448,0.114983920084122,0.00424997034540034,0.164498170836029,-0.0561138635364079,-0.00341230827958342,0.0105464167390893,3.6824808489405e-05,0.00168120105247138,-0.0152084405174409,0.252865399440862,-0.0255787131658561,-0.00291874084728823,-0.00174488584458562,-0.00797265666191271,-0.574839108697238,0.00659320062543121,0.000604921702250185,0.0131974302082333,6.39411228544979e-05,-0.0162338055600884,-3.03840081966115e-05,-3.34048902231246e-06,-1.41599248681502e-05,-0.032954673680802,0.358547067117124,-0.00451454970029271,2.3324842415043e-05,0.000438741692489849,-0.00282880396841228,-0.00475881528691017,-0.000676865501212877,2.04342425127028e-06,9.18025569007538e-10,-2.96696552207367e-16,-3.23593114334363e-11,4.42778534599115e-12,-1.90796558607569e-16,1.17829672257234e-13,-1.7067602193255e-16,6.91072904505646e-16,2.69163618275576e-11,5.20659368946674e-05,8.23509508958198e-17,-4.82493577167488e-11,-2.607267532752e-16,-4.47048941029368e-17,-1.04351049683518e-16,1.92383835673731e-16,-4.24578200482401e-15,6.77202429742831e-16,1.34414220538278e-16,-1.15805139464951e-15,-1.70827469921573e-16,-1.00464183489591e-15,3.91689539849434e-09,-6.70911350118893e-17,8.86140904008303e-16,-3.33180718192634e-17,-2.0727505080832e-16,-6.01428212373968e-16,3.38812901127295e-16,-4.98834157570535e-16,-4.25194721371307e-16,1.53404267333082e-07,2.51326733061996e-16,-1.4376263537436e-17,1.68551909465583e-16,-1.11107714627547e-09,7.70750220793415e-17,1.59040267591551e-16,-6.82874756865174e-18,7.3081371455393e-17,3.94893708607875e-17
"t55",-0.118174606955413,-0.102508420657457,0.0417727407227411,-0.00109203046203329,0.000289510975431558,0.102428891218118,0.0688074005243983,-0.000162062030664312,0.00227042134872771,9.57598630227435e-05,0.000555815368186132,-0.00825134429016705,0.00122905952947996,-0.0616264069724575,0.0852025129827929,-0.0067793112865412,0.0119892149075261,-0.128202116682196,-8.6865204399417e-05,0.0131498774267151,-0.0867902023129307,-9.23058735405895e-05,-0.0995057423912427,-0.0833649025001915,-3.21848228407981e-05,-0.00466932093819841,0.00551646216929006,-0.00120186542321989,0.000501183643111816,-0.0194273555597818,-0.00398794861368174,0.00477784733674871,-0.0211790972236349,0.0716813181668633,0.0595313324219124,0.00480713647175281,-1.35406269654919e-06,0.0359957135115634,-3.56233195859375e-05,1.3380898488186e-06,0.00247898872292661,-0.000290721135577787,2.29069646875699e-06,-0.0221226376178626,-0.357531608644957,0.0278082149594835,-0.110528116957503,0.00415698060950273,-0.0256858222405883,0.0465433023589042,-0.0396550596404452,0.258288333191868,0.0668789426554211,-0.268447007347003,-0.00665611624670859,-0.255034399074615,0.0755379372077887,0.00341656450156918,-0.00782004903650908,-2.72525288234357e-05,-0.00173786302596282,0.703138375308198,-0.0751706897339621,0.00752215019387846,0.000854338944770931,0.00048246209428497,0.00218911043505772,0.151967423281001,-0.00165538894565356,-0.000136116287082818,0.00931768142824927,-1.31083443993553e-05,0.00299718468537004,5.54571102051503e-06,5.91849980921103e-07,2.36724787549021e-06,0.00546160613970186,-0.054893068948231,0.000635123711397928,-2.66838200220457e-06,-4.59146566683093e-05,0.000292423674874752,0.0352845413258595,-0.000575310116607472,-1.27725376560068e-07,-5.38186981890056e-11,7.61195769363485e-16,-2.40752377462481e-13,3.29864628391443e-14,2.59825811207698e-16,1.17687541238348e-15,-1.14312829266387e-16,5.695308089801e-17,5.26723861249803e-13,4.89411339575041e-05,1.18836267472104e-16,-1.08868517317262e-12,-1.64331878712482e-16,-4.46648458008014e-16,-1.48989287458841e-16,7.67146015797923e-18,-5.3079482007167e-16,-2.99716336580562e-16,1.02428348971653e-16,7.24230465605573e-16,-1.08047742856847e-16,-3.55140911781017e-16,1.3994995205336e-10,4.12292220815957e-16,-9.91812281718817e-16,2.05218065711771e-16,7.0843512190826e-16,-2.9506787694021e-16,-1.24717387298955e-16,2.33901740376345e-16,5.13938475079146e-16,1.45395610607511e-07,-8.26428166163153e-17,4.51119915860383e-16,-4.50704692338087e-16,-5.84208542591717e-11,2.85482614526489e-16,-3.36713955137179e-16,-6.55413756890672e-18,2.29695078649497e-16,1.68322131387681e-16
"t97",-0.122842639379354,-0.111385379912015,0.0472382581361102,-0.00127453061703427,0.000345117696712416,0.158901908072158,0.111093323811225,-0.000305495166570026,0.00527434340831232,0.000360418356490196,-0.000504430667925479,-0.00203428298961433,0.000631495068530196,-0.040508917872809,0.0646949709543277,-0.00522991740422816,0.010065260270647,-0.117088539841432,-0.000125960452313986,0.0218596086894617,-0.149364704468425,-0.000171244123860056,-0.236130155337644,-0.265810839429247,-0.000373667507540299,0.144077416222077,-0.00777617277830313,0.000906480939775199,-0.000376838399648068,-0.0142221697800672,-0.00492906339583601,0.00723258110398441,-0.0549171106512902,0.250516785576,0.331247684521147,0.0989068513099962,-0.000279059581082826,-0.0421196199104868,3.99790016712509e-05,-1.29887238545092e-06,-0.00239300828277831,0.000259904263807895,-1.76204052490031e-06,0.0129843671660584,0.153478240730804,-0.0110086999313495,0.0422096346345303,-0.00133035946255217,0.00802385653078059,-0.0126547388630702,0.0106721221916322,-0.0872322015440869,-0.0302364705939258,0.037345354939342,0.00109631022919236,0.0420892830157311,-0.0126812061735795,-0.000564008727942022,0.00117633152055539,4.09170907532967e-06,0.000244579389033575,-0.097241628710671,0.00916884398668252,-0.000905896116289623,-0.000102408133168556,-5.52715614906e-05,-0.000249563709591672,-0.0168873209681822,0.000177925308581075,1.3604215817664e-05,-0.000911473168121217,1.27441059366583e-06,-0.000267471098555116,-4.91365551632698e-07,-5.14757163554452e-08,-1.98582849575236e-07,-0.000455690790640173,0.00436050346511957,-4.7905942337243e-05,1.79791926791884e-07,3.04980930645755e-06,-1.95155920892434e-05,0.00883816983238291,2.4347069924046e-05,5.36901837303928e-09,2.16869985131408e-12,1.81839671363224e-15,1.94774633298063e-15,3.73802310007782e-16,-4.33111785110254e-15,-4.12412330567091e-15,-2.14900421721909e-15,8.53349422316076e-15,-4.03958681398395e-16,1.58382707602585e-07,-5.16083589027918e-15,-1.25930438352727e-14,2.30402582339278e-15,3.85143792862661e-15,-2.66543772960358e-15,-3.3443774674241e-15,-8.35797731805555e-16,8.8055585522392e-15,-6.04490663599745e-15,-4.46356133412715e-15,1.49799490894629e-14,6.86545926042794e-14,1.88552344471775e-12,3.92286721313351e-12,0.707106781186548,9.39645082012658e-14,-5.05048614971644e-14,2.9987192066638e-16,8.82744282202035e-15,4.93645186829756e-16,-4.70619792455645e-15,3.05910320400769e-09,-1.19625337501395e-15,-5.78799021653947e-16,4.48838023611978e-15,-1.48187286816578e-12,1.00665814241956e-15,1.93625093079165e-15,-3.50911194787235e-16,3.1014045158882e-16,-9.43649814491037e-17
"t98",-0.122842639379354,-0.111385379912015,0.0472382581361102,-0.00127453061703464,0.000345117696712638,0.158901908072159,0.111093323811225,-0.000305495166570094,0.00527434340831229,0.000360418356490387,-0.000504430667925451,-0.00203428298961408,0.000631495068530405,-0.0405089178728089,0.0646949709543275,-0.00522991740422831,0.0100652602706469,-0.117088539841432,-0.000125960452313961,0.0218596086894616,-0.149364704468425,-0.000171244123860034,-0.236130155337644,-0.265810839429247,-0.000373667507540182,0.144077416222077,-0.00777617277830294,0.000906480939775025,-0.00037683839964848,-0.0142221697800673,-0.00492906339583623,0.00723258110398465,-0.0549171106512905,0.250516785575999,0.331247684521146,0.0989068513099961,-0.000279059581082908,-0.0421196199104865,3.9979001671409e-05,-1.2988723849406e-06,-0.00239300828277867,0.00025990426380758,-1.7620405252905e-06,0.0129843671660582,0.153478240730805,-0.0110086999313485,0.0422096346345304,-0.00133035946255294,0.0080238565307802,-0.0126547388630705,0.0106721221916319,-0.087232201544088,-0.0302364705939264,0.0373453549393423,0.00109631022919225,0.0420892830157313,-0.0126812061735797,-0.000564008727942439,0.00117633152055562,4.09170907548318e-06,0.000244579389033475,-0.0972416287106716,0.00916884398668374,-0.000905896116289666,-0.000102408133169821,-5.52715614902633e-05,-0.000249563709592023,-0.0168873209681832,0.0001779253085774,1.36042158185328e-05,-0.000911473168121886,1.27441059441769e-06,-0.000267471098554106,-4.91365553522616e-07,-5.14757196945527e-08,-1.98582850268906e-07,-0.000455690790640563,0.00436050346512094,-4.79059423378059e-05,1.79791926223192e-07,3.04980930465257e-06,-1.95155920869848e-05,0.00883816983239069,2.43470699246068e-05,5.36901428258843e-09,2.17240735056282e-12,-1.97570776593926e-15,5.26339497160244e-16,-8.5081833749558e-16,4.11245640152204e-15,3.95863528005841e-15,2.30556839037851e-15,-8.89759444167211e-15,2.3460244805625e-15,1.58382695368784e-07,5.17841561402169e-15,3.05725354859091e-15,-2.24673302009471e-15,-3.87518210299608e-15,2.78136494766203e-15,3.36745859026224e-15,9.04995871847499e-16,-9.33924768001417e-15,6.01487628757638e-15,4.10375095287411e-15,-1.49646182219485e-14,-6.75184272480464e-14,1.80458450755848e-12,-3.92284612968767e-12,-0.707106781186548,-9.39346340247311e-14,5.01850624911806e-14,-6.648461414884e-16,-8.83869440030933e-15,-5.58381120551146e-16,4.87862824254595e-15,3.0591047600289e-09,1.12238977224796e-15,3.43164410331059e-16,-4.40124979186983e-15,-1.48804027040588e-12,-1.06278059182527e-15,-1.46387669406983e-15,3.9926154030646e-16,-3.72145340756392e-16,-3.06048377725999e-17
"t89",-0.125952453099087,-0.117457763782463,0.0510614825815063,-0.00140434306020554,0.000385097114810634,0.204041367526517,0.145310768129436,-0.000426357578679019,0.00791039276144845,0.000606130147785589,-0.00171402854880172,0.00745627004535449,-0.00057663542637465,0.0163134112822962,-0.0113646432424327,0.00080321819823683,-0.000450833328194075,-0.00583032628556026,-4.99123981564868e-05,0.0101565891937647,-0.0717777539869074,-8.79163955228194e-05,-0.143651472141765,-0.186829198716492,-0.000353828245412917,0.159783723451391,-0.0197768593939192,0.00383763197145595,-0.00159977647181326,0.0608281155834221,0.0133328622599946,-0.0166670687481665,0.0881007360742916,-0.343367735173838,-0.37671209781112,-0.0868712818952435,0.000223224889225689,0.000213768257602409,3.53358035622068e-07,-7.20914232998854e-08,-0.000136963700220538,2.09891814893739e-05,-2.19580032153715e-07,0.00256030789055548,0.0426263098240426,-0.00330828632182044,0.0131429799819613,-0.000505234170587003,0.00315343927969356,-0.00709688825400591,0.00819061284607155,-0.137911417132498,-0.0668137037796011,-0.0542150105113141,-0.000459477154909692,-0.0169816733480181,0.00282149333423437,-2.26566931668302e-06,0.000167847562575674,5.89802678806696e-07,4.48624173422633e-05,-0.0186289965135496,0.00215027709743324,-0.000215501066455286,-2.44851500177134e-05,-1.38195941259634e-05,-6.26759171858228e-05,-0.00433601903091807,4.69160576596992e-05,3.77756218671076e-06,-0.000256694209555988,3.60339090048585e-07,-7.9805633150196e-05,-1.47267571835776e-07,-1.56088885027509e-08,-6.16387491524005e-08,-0.000141953621188274,0.00140650408046522,-1.61452564880187e-05,7.42591223921492e-08,1.6292248309676e-06,-1.10680053595352e-05,0.036278017171492,6.44727101550518e-06,1.42871581817854e-09,5.93031969677459e-13,2.4888644662417e-15,2.09983702789077e-16,2.73519750041741e-15,-1.51914355712957e-15,3.18010985092991e-15,-1.62710766092519e-15,2.61275860689486e-15,-2.75120311439806e-16,5.37589169771228e-08,-3.86442273708792e-15,-1.50506643243008e-14,-2.19078659515574e-15,-4.34953932524155e-15,-2.18256392271936e-15,-9.85061980200262e-16,9.10271712438107e-16,5.4602238367836e-15,7.12319422357911e-15,3.55026468834447e-14,-2.77168426549726e-14,0.707106781186547,6.20277897665414e-13,-9.42015009639406e-15,-6.7631136006833e-14,-2.16089158570747e-14,-1.16130338876297e-14,-1.01410486740226e-14,2.46119042085803e-15,-4.75283402228398e-15,2.04833191108157e-15,1.08408314491211e-09,-3.46253974425022e-16,-2.06606447452575e-15,-6.32501254579902e-16,-5.32380271865782e-13,-2.96380647830065e-15,3.65546184006768e-15,1.7052284331716e-15,9.90360292682171e-16,5.10398579943777e-16
"t90",-0.125952453099087,-0.117457763782463,0.0510614825815063,-0.00140434306020554,0.000385097114810426,0.204041367526517,0.145310768129435,-0.00042635757867911,0.00791039276144839,0.000606130147785447,-0.00171402854880164,0.00745627004535428,-0.0005766354263746,0.0163134112822966,-0.0113646432424327,0.000803218198236809,-0.000450833328194086,-0.00583032628556043,-4.99123981565667e-05,0.0101565891937651,-0.0717777539869075,-8.79163955228985e-05,-0.143651472141765,-0.186829198716492,-0.000353828245412777,0.15978372345139,-0.0197768593939193,0.00383763197145582,-0.00159977647181354,0.0608281155834216,0.0133328622599946,-0.0166670687481659,0.0881007360742913,-0.343367735173838,-0.376712097811119,-0.0868712818952435,0.000223224889226022,0.000213768257601596,3.53358035565745e-07,-7.20914237703644e-08,-0.000136963700220402,2.09891814887979e-05,-2.19580032637409e-07,0.00256030789055582,0.0426263098240431,-0.00330828632182116,0.013142979981961,-0.000505234170586976,0.0031534392796938,-0.00709688825400585,0.00819061284607237,-0.137911417132499,-0.0668137037796028,-0.0542150105113141,-0.000459477154909245,-0.0169816733480184,0.00282149333423434,-2.26566931658327e-06,0.00016784756257646,5.89802678175361e-07,4.48624173417585e-05,-0.0186289965135508,0.00215027709743163,-0.000215501066455725,-2.44851500177685e-05,-1.3819594128284e-05,-6.26759171844671e-05,-0.00433601903091449,4.69160576602383e-05,3.77756218728181e-06,-0.000256694209558641,3.60339090027321e-07,-7.98056331516054e-05,-1.47267572633023e-07,-1.56088906447335e-08,-6.16387480779814e-08,-0.000141953621188524,0.00140650408046911,-1.61452564893302e-05,7.42591240530249e-08,1.62922483006121e-06,-1.10680053595387e-05,0.0362780171714876,6.44727101776405e-06,1.42871301185674e-09,5.92770336817222e-13,-2.06430662667921e-15,4.47873753058395e-16,-3.19560067071071e-15,1.5325883815352e-15,-3.45900253899201e-15,1.56121602873582e-15,-2.40013848384207e-15,7.39584806191843e-16,5.37589118617143e-08,4.0204271300782e-15,1.15838185311189e-14,2.35774930747292e-15,4.2485490308727e-15,1.92231017818967e-15,9.40424281922728e-16,-4.32966304343308e-16,-5.39912173139794e-15,-7.30969421609043e-15,-3.54648262232218e-14,2.76062505697119e-14,-0.707106781186548,6.6383494279229e-13,9.07396501731132e-15,6.84937918825859e-14,2.17955396894455e-14,1.14378756428505e-14,1.03979467045365e-14,-2.36748128239334e-15,4.96194316553294e-15,-2.04146212714017e-15,1.08410298785947e-09,6.77191423663947e-16,2.11021041827826e-15,1.00934487385074e-15,-5.29866097448556e-13,2.95854036655345e-15,-4.10998622777786e-15,-1.88419970418451e-15,-8.95320775660057e-16,-4.07111749149442e-16
"t78",-0.126983285419922,-0.119512642209818,0.0523775279630058,-0.00144959178473283,0.000399144064904045,0.221132484260055,0.158373644462378,-0.000473739084505669,0.00897067785122035,0.000708400414732455,-0.00227701801227584,0.0124716754571982,-0.00127831683202148,0.0518380870857017,-0.0619488573732881,0.00484705209656749,-0.00782498893973428,0.0762713471706651,3.17938107156586e-05,-0.0042252099697478,0.0269941420359512,2.67606419023188e-05,0.0227006678605122,0.0132440287231678,-1.12198410884651e-05,0.00958177837284488,-0.00215460782780127,0.000442366884861451,-0.000184440668957982,0.00744000460775952,0.00163172331596824,-0.002037270987915,0.0106841123870123,-0.041366360976907,-0.0448750886630926,-0.0101100954873359,2.56936753221014e-05,4.70119948942777e-06,5.21583260088709e-09,1.09961623073216e-09,2.26973606820427e-06,-7.61546639574374e-07,1.85032721794121e-08,-0.000551547016610292,-0.0213494279778806,0.00204732073787011,-0.00894727259228201,0.000568418723560908,-0.00383170746202281,0.0155332582182511,-0.0239269471728652,0.553193355158535,0.288052695711131,0.338866209039163,0.00422026223679771,0.158705516253524,-0.0362809253297456,-0.000978203535880979,0.00125089435313192,4.32276072477914e-06,0.00021305061647455,-0.0809760223271384,0.00574672566449196,-0.000552515439400084,-6.18363308446939e-05,-3.02450025468375e-05,-0.000135084357048465,-0.00862425701884378,8.38595029922849e-05,5.2209048570072e-06,-0.000324965089928611,4.44170228177472e-07,-5.99339942054912e-05,-1.04221175738056e-07,-9.24522953162923e-09,-2.1538778098492e-08,-4.40821387677814e-05,-0.000119751423860198,1.01322286581414e-05,-2.48449089153142e-07,-1.04273879772188e-05,7.76747906544237e-05,-0.573059186155827,3.56179869355789e-05,7.75534813397729e-09,2.92089983877227e-12,-1.50656515082541e-15,1.28444923154589e-15,9.59826819125998e-16,4.0528561215539e-16,1.81220671604017e-15,-3.2043128182445e-16,5.92883728704881e-16,1.62159121444268e-15,1.1449579709179e-07,-1.15018596258075e-16,-3.33554819540989e-15,-2.42018145862857e-16,7.43224235882194e-16,-1.52801769211135e-16,-3.18722900139556e-16,-1.57537279299391e-15,2.04656157540989e-16,3.4563070442244e-16,1.94524421349194e-16,4.05761807946585e-16,1.03318491212157e-15,1.2615668622101e-12,5.3387409101504e-16,-3.46046643731381e-15,-4.78496920012705e-16,2.88946132415885e-16,6.94837814612257e-16,2.45406992140348e-16,-2.03675860466557e-16,-8.38637556645538e-16,2.01652202500897e-09,-1.91882254225226e-17,-8.47379298929344e-17,5.9882102192539e-17,-9.61886272111123e-13,1.10746773420785e-16,3.3819600825463e-16,9.05354180078317e-17,-2.90294613104244e-17,-2.92743744264641e-16
