"accepted_species","Medicinal"
"Antirhea_bifurcata",1
"Psychotria_grandistipulata",0
"Psydrax_occidentalis",0
"Brenania_brieyi",1
"Helia_viridiflora",1
"Palicourea_paniculata",0
"Caralluma_edwardsiae",0
"Ruehssia_dictyophylla",0
"Sherbournia_hapalophylla",0
"Neanotis_tubulosa",0
"Matelea_calcicola",0
"Cordylostigma_cicendioides",0
"Psychotria_schatzii",0
"Gonolobus_cteniophorus",0
"Coptosperma_zygoon",0
"Ibatia_sartago-diaboli",0
"Gentianella_arenarioides",0
"Vincetoxicum_inhambanense",0
"Dyera_polyphylla",1
"Ixora_foetida",1
"Saprosma_subrepanda",0
"Heterostemma_menghaiense",0
"Guettarda_calyptrata",0
"Lisianthius_cordifolius",0
"Leuconotis_anceps",0
"Strophanthus_luteolus",1
"Bertiera_bicarpellata",0
"Pacouria_paraensis",0
"Palicourea_cotejensis",0
"Marsdenia_pulchella",0
"Anthospermum_usambarense",0
"Rubia_membranacea",1
"Rubia_infundibularis",0
"Asclepias_linearis",0
"Strychnos_cocculoides",1
"Metastelma_bahamense",0
"Papuahoya_bykulleana",0
"Geophila_aschersoniana",0
"Notopleura_acuta",0
"Apocynum_×_floribundum",1
"Cyclophyllum_maritimum",0
"Stelmagonum_hahnianum",0
"Peponidium_flavum",0
"Cynanchum_acutum",1
"Swertia_wattii",0
"Ceropegia_bulbosa",1
"Ceropegia_adamsiana",0
"Psychotria_paloensis",0
"Psychotria_cordatula",0
"Psychotria_occidentalis",0
"Psychotria_gracilicornis",0
"Psychotria_steinii",0
"Psychotria_paracalensis",0
"Galium_intricatum",0
"Psychotria_leratii",0
"Gaertnera_vernicosa",0
"Empogona_jenniferae",0
"Ixora_betongensis",0
"Ixora_mandalayensis",0
"Ixora_bougainvilliae",0
"Ixora_helwigii",0
"Huernia_nigeriana",0
"Hoya_guppyi",0
"Hedyotis_whiteheadii",0
"Hedyotis_garrettii",0
"Hoya_irisiae",0
"Mussaenda_teysmanniana",0
"Mussaenda_dranensis",0
"Mussaenda_kintaensis",0
"Faramea_garciae",0
"Mitracarpus_longicalyx",0
"Mitracarpus_haitiensis",0
"Coussarea_violacea",0
"Hydnophytum_kebarense",0
"Vangueriopsis_rubiginosa",0
"Schizoglossum_hilliardiae",0
"Periploca_angustifolia",0
"Spermacoce_schlechteri",0
"Stilpnophyllum_grandifolium",0
"Gonolobus_gritensis",0
"Dischidia_gibbifera",0
"Timonius_insularis",0
"Lasianthus_pedicellatus",0
"Pavetta_oligantha",0
"Lasianthus_oblongus",1
"Pavetta_pumila",0
"Rudgea_axilliflora",0
"Wendlandia_ligustrina",0
"Tricalysia_repens",0
"Tricalysia_bridsoniana",0
"Voacanga_megacarpa",0
"Trichostachys_lehmbachii",0
"Ophiorrhiza_tenelliflora",0
"Sabicea_liesneri",0
"Faramea_liesneri",0
"Sipanea_gleasonii",0
"Chassalia_stenantha",0
"Chassalia_macrocarpa",0
"Exacum_gracile",0
"Exacum_radicans",0
