"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112","t113","t114","t115","t116","t117","t118","t119","t120","t121","t122","t123","t124","t125","t126","t127","t128","t129","t130","t131","t132","t133","t134","t135","t136","t137","t138","t139","t140","t141","t142","t143","t144","t145","t146"
"t1",0,1.01314202347236,1.77418127117086,1.80914651229728,4.14490453368521,3.27729064548874,8.64962583392378,3.48922795422615,4.73229286246529,4.30991053649148,4.30189965537522,4.95719820593088,4.49657050412813,4.3774764801148,5.3871428045587,8.64962583392379,6.03152370096211,5.77337887829183,6.72240571647899,5.90887861852319,6.51101799805915,8.28961527244048,7.02040456692807,8.64962583392379,8.64962583392379,7.02575431259666,8.64962583392379,8.64962583392379,7.58511559758612,8.64962583392379,7.35265090599352,7.9949669296004,7.50435809214899,7.60592378710237,8.64962583392379,7.60263052282757,8.64962583392378,7.37327671503021,8.64962583392378,8.02294313783499,8.64962583392378,8.64962583392378,7.86232152482186,8.64962583392379,8.64962583392379,8.64962583392378,8.64962583392378,8.64962583392378,8.64962583392379,8.64962583392379,8.49659566605198,8.64962583392379,7.95874754669748,8.64962583392378,8.64962583392378,8.51485277656752,8.39791036473177,7.99109638386515,7.85930973067236,8.64962583392378,8.55456411413059,8.64962583392378,8.64962583392379,8.5866934798478,8.64962583392379,8.64962583392379,7.94553153325997,8.11797470110265,8.64962583392378,8.56569180739862,8.64962583392379,8.64962583392379,8.52122050666163,8.64962583392379,8.64962583392378,8.64962583392378,8.64962583392378,8.64962583392378,8.30408787722025,8.64962583392379,8.64962583392379,8.64962583392379,8.64962583392379,8.64962583392379,8.64962583392378,8.64962583392378,8.64962583392378,8.64962583392379,8.64962583392379,8.64962583392379,8.64962583392378,8.64962583392378,8.64962583392379,8.64962583392379,8.64962583392378,8.64962583392378,8.64962583392378,8.64962583392379,8.64962583392379,8.41383251752518,8.64962583392379,8.64962583392379,8.64962583392378,8.64962583392378,8.64962583392379,8.64962583392379,8.64962583392378,8.64962583392379,8.64962583392379,8.64962583392379,8.64962583392378,8.64962583392378,8.64962583392379,8.64962583392379,8.64962583392379,8.64962583392379,8.64962583392378,8.64962583392378,8.64962583392378,8.64962583392378,8.56852985501746,8.64962583392378,8.64962583392378,8.64962583392379,8.64962583392379,8.64962583392379,8.64962583392378,8.64962583392378,8.64962583392378,8.64962583392379,8.64962583392379,8.64962583392378,8.64962583392378,8.64962583392378,8.64962583392378,8.64962583392378,8.64962583392378,8.64962583392378,8.64962583392378,8.64962583392379,8.64962583392379,8.64962583392379,8.64962583392379,8.64962583392379,8.64962583392379,8.64962583392379
"t2",1.01314202347236,0,1.3975530892961,1.43251833042252,3.76827635181046,2.90066246361399,8.27299765204903,3.11259977235139,4.35566468059053,3.93328235461672,3.92527147350046,4.58057002405613,4.11994232225338,4.00084829824005,5.01051462268394,8.27299765204903,5.65489551908736,5.39675069641707,6.34577753460423,5.53225043664844,6.1343898161844,7.91298709056573,6.64377638505332,8.27299765204903,8.27299765204903,6.64912613072191,8.27299765204903,8.27299765204903,7.20848741571137,8.27299765204903,6.97602272411877,7.61833874772565,7.12772991027423,7.22929560522761,8.27299765204903,7.22600234095281,8.27299765204903,6.99664853315546,8.27299765204903,7.64631495596023,8.27299765204903,8.27299765204903,7.4856933429471,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.11996748417723,8.27299765204903,7.58211936482272,8.27299765204903,8.27299765204903,8.13822459469277,8.02128218285701,7.61446820199039,7.4826815487976,8.27299765204903,8.17793593225584,8.27299765204903,8.27299765204903,8.21006529797305,8.27299765204903,8.27299765204903,7.56890335138522,7.74134651922789,8.27299765204903,8.18906362552386,8.27299765204903,8.27299765204903,8.14459232478687,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,7.9274596953455,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.03720433565043,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.1919016731427,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903,8.27299765204903
"t3",1.77418127117086,1.3975530892961,0,0.918628621217032,3.25438664260497,2.3867727544085,8.66954207148088,3.50914419178324,4.75220910002238,3.41939264541123,4.32181589293231,4.97711444348798,3.60605261304788,3.48695858903456,4.49662491347845,7.75910794284354,5.14100580988187,4.88286098721158,5.83188782539874,5.92879485608029,5.62050010697891,8.30953150999758,6.12988667584783,7.75910794284354,7.75910794284354,6.13523642151641,7.75910794284354,7.75910794284354,6.69459770650588,7.75910794284354,6.46213301491327,7.10444903852016,7.52427432970608,6.71540589602212,7.75910794284354,6.71211263174732,7.75910794284354,6.48275882394997,7.75910794284354,8.04285937539208,7.75910794284354,7.75910794284354,6.97180363374161,7.75910794284354,7.75910794284354,8.66954207148088,7.75910794284354,7.75910794284354,7.75910794284354,7.75910794284354,7.60607777497173,7.75910794284354,7.06822965561723,7.75910794284354,8.66954207148088,8.53476901412462,7.50739247365152,7.1005784927849,6.96879183959211,7.75910794284354,7.66404622305035,7.75910794284354,7.75910794284354,7.69617558876756,7.75910794284354,7.75910794284354,7.05501364217973,7.2274568100224,7.75910794284354,8.58560804495572,7.75910794284354,7.75910794284354,7.63070261558138,7.75910794284354,7.75910794284354,7.75910794284354,8.66954207148088,8.66954207148088,7.41356998614001,7.75910794284354,7.75910794284354,7.75910794284354,7.75910794284354,7.75910794284354,7.75910794284354,7.75910794284354,7.75910794284354,7.75910794284354,7.75910794284354,7.75910794284354,8.66954207148088,8.66954207148088,7.75910794284354,7.75910794284354,8.66954207148088,8.66954207148088,7.75910794284354,7.75910794284354,7.75910794284354,7.52331462644494,7.75910794284354,7.75910794284354,7.75910794284354,7.75910794284354,7.75910794284354,7.75910794284354,8.66954207148088,7.75910794284354,7.75910794284354,7.75910794284354,7.75910794284354,7.75910794284354,7.75910794284354,7.75910794284354,7.75910794284354,7.75910794284354,7.75910794284354,7.75910794284354,7.75910794284354,7.75910794284354,7.67801196393721,7.75910794284354,7.75910794284354,7.75910794284354,7.75910794284354,7.75910794284354,7.75910794284354,7.75910794284354,7.75910794284354,7.75910794284354,7.75910794284354,8.66954207148088,8.66954207148088,7.75910794284354,7.75910794284354,8.66954207148088,8.66954207148088,7.75910794284354,7.75910794284354,7.75910794284354,7.75910794284354,7.75910794284354,7.75910794284354,7.75910794284354,7.75910794284354,7.75910794284354
"t4",1.80914651229728,1.43251833042252,0.918628621217032,0,2.92154987752491,2.05393598932844,8.7045073126073,3.54410943290966,4.78717434114881,3.08655588033118,4.35678113405873,5.0120796846144,3.27321584796783,3.15412182395451,4.1637881483984,7.42627117776349,4.80816904480182,4.55002422213153,5.49905106031869,5.96376009720671,5.28766334189885,8.344496751124,5.79704991076777,7.42627117776349,7.42627117776349,5.80239965643636,7.42627117776349,7.42627117776349,6.36176094142582,7.42627117776349,6.12929624983322,6.77161227344011,7.5592395708325,6.38256913094207,7.42627117776349,6.37927586666727,7.42627117776348,6.14992205886991,7.42627117776348,8.07782461651851,7.42627117776349,7.42627117776349,6.63896686866156,7.42627117776349,7.42627117776349,8.7045073126073,7.42627117776349,7.42627117776349,7.42627117776349,7.42627117776349,7.27324100989168,7.42627117776349,6.73539289053718,7.42627117776349,8.7045073126073,8.56973425525104,7.17455570857147,6.76774172770485,6.63595507451206,7.42627117776348,7.33120945797029,7.42627117776348,7.42627117776349,7.36333882368751,7.42627117776349,7.42627117776349,6.72217687709967,6.89462004494235,7.42627117776348,8.62057328608214,7.42627117776349,7.42627117776349,7.29786585050133,7.42627117776348,7.42627117776348,7.42627117776348,8.7045073126073,8.7045073126073,7.08073322105995,7.42627117776348,7.42627117776349,7.42627117776349,7.42627117776349,7.42627117776349,7.42627117776348,7.42627117776349,7.42627117776349,7.42627117776349,7.42627117776349,7.42627117776349,8.7045073126073,8.7045073126073,7.42627117776349,7.42627117776349,8.7045073126073,8.7045073126073,7.42627117776348,7.42627117776349,7.42627117776349,7.19047786136489,7.42627117776349,7.42627117776349,7.42627117776348,7.42627117776348,7.42627117776349,7.42627117776349,8.7045073126073,7.42627117776349,7.42627117776349,7.42627117776349,7.42627117776349,7.42627117776349,7.42627117776349,7.42627117776349,7.42627117776349,7.42627117776349,7.42627117776349,7.42627117776349,7.42627117776349,7.42627117776348,7.34517519885716,7.42627117776349,7.42627117776349,7.42627117776349,7.42627117776349,7.42627117776349,7.42627117776349,7.42627117776349,7.42627117776349,7.42627117776349,7.42627117776349,8.7045073126073,8.7045073126073,7.42627117776349,7.42627117776349,8.7045073126073,8.7045073126073,7.42627117776348,7.42627117776348,7.42627117776349,7.42627117776349,7.42627117776349,7.42627117776349,7.42627117776349,7.42627117776348,7.42627117776348
"t5",4.14490453368521,3.76827635181046,3.25438664260497,2.92154987752491,0,1.06269628270769,11.0402653339952,5.8798674542976,7.12293236253674,4.49294688013842,6.69253915544667,7.34783770600234,4.67960684777508,4.56051282376175,5.57017914820565,8.83266217757073,6.21456004460906,5.95641522193877,6.90544206012593,8.29951811859464,6.6940543417061,10.6802547725119,7.20344091057502,8.83266217757073,8.83266217757073,7.2087906562436,8.83266217757073,8.83266217757073,7.76815194123307,8.83266217757073,7.53568724964046,8.17800327324735,9.89499759222044,7.78896013074931,8.83266217757073,7.78566686647451,8.83266217757073,7.55631305867716,8.83266217757073,10.4135826379064,8.83266217757073,8.83266217757073,8.0453578684688,8.83266217757073,8.83266217757073,11.0402653339952,8.83266217757073,8.83266217757073,8.83266217757073,8.83266217757073,8.67963200969893,8.83266217757073,8.14178389034442,8.83266217757073,11.0402653339952,10.905492276639,8.58094670837871,8.17413272751209,8.0423460743193,8.83266217757073,8.73760045777754,8.83266217757073,8.83266217757073,8.76972982349475,8.83266217757073,8.83266217757073,8.12856787690692,8.3010110447496,8.83266217757073,10.9563313074701,8.83266217757073,8.83266217757073,8.70425685030857,8.83266217757073,8.83266217757073,8.83266217757073,11.0402653339952,11.0402653339952,8.4871242208672,8.83266217757073,8.83266217757073,8.83266217757073,8.83266217757073,8.83266217757073,8.83266217757073,8.83266217757073,8.83266217757073,8.83266217757073,8.83266217757073,8.83266217757073,11.0402653339952,11.0402653339952,8.83266217757073,8.83266217757073,11.0402653339952,11.0402653339952,8.83266217757073,8.83266217757073,8.83266217757073,8.59686886117213,8.83266217757073,8.83266217757073,8.83266217757073,8.83266217757073,8.83266217757073,8.83266217757073,11.0402653339952,8.83266217757073,8.83266217757073,8.83266217757073,8.83266217757073,8.83266217757073,8.83266217757073,8.83266217757073,8.83266217757073,8.83266217757073,8.83266217757073,8.83266217757073,8.83266217757073,8.83266217757073,8.7515661986644,8.83266217757073,8.83266217757073,8.83266217757073,8.83266217757073,8.83266217757073,8.83266217757073,8.83266217757073,8.83266217757073,8.83266217757073,8.83266217757073,11.0402653339952,11.0402653339952,8.83266217757073,8.83266217757073,11.0402653339952,11.0402653339952,8.83266217757073,8.83266217757073,8.83266217757073,8.83266217757073,8.83266217757073,8.83266217757073,8.83266217757073,8.83266217757073,8.83266217757073
"t6",3.27729064548874,2.90066246361399,2.3867727544085,2.05393598932844,1.06269628270769,0,10.1726514457988,5.01225356610113,6.25531847434027,3.62533299194195,5.8249252672502,6.48022381780587,3.81199295957861,3.69289893556528,4.70256526000917,7.96504828937426,5.34694615641259,5.0888013337423,6.03782817192946,7.43190423039817,5.82644045350963,9.81264088431547,6.33582702237855,7.96504828937426,7.96504828937426,6.34117676804713,7.96504828937426,7.96504828937426,6.9005380530366,7.96504828937426,6.66807336144399,7.31038938505088,9.02738370402397,6.92134624255284,7.96504828937426,6.91805297827804,7.96504828937426,6.68869917048069,7.96504828937426,9.54596874970997,7.96504828937426,7.96504828937426,7.17774398027233,7.96504828937426,7.96504828937426,10.1726514457988,7.96504828937426,7.96504828937426,7.96504828937426,7.96504828937426,7.81201812150246,7.96504828937426,7.27417000214795,7.96504828937426,10.1726514457988,10.0378783884425,7.71333282018224,7.30651883931562,7.17473218612283,7.96504828937426,7.86998656958107,7.96504828937426,7.96504828937426,7.90211593529828,7.96504828937426,7.96504828937426,7.26095398871045,7.43339715655312,7.96504828937426,10.0887174192736,7.96504828937426,7.96504828937426,7.8366429621121,7.96504828937426,7.96504828937426,7.96504828937426,10.1726514457988,10.1726514457988,7.61951033267072,7.96504828937426,7.96504828937426,7.96504828937426,7.96504828937426,7.96504828937426,7.96504828937426,7.96504828937426,7.96504828937426,7.96504828937426,7.96504828937426,7.96504828937426,10.1726514457988,10.1726514457988,7.96504828937426,7.96504828937426,10.1726514457988,10.1726514457988,7.96504828937426,7.96504828937426,7.96504828937426,7.72925497297566,7.96504828937426,7.96504828937426,7.96504828937426,7.96504828937426,7.96504828937426,7.96504828937426,10.1726514457988,7.96504828937426,7.96504828937426,7.96504828937426,7.96504828937426,7.96504828937426,7.96504828937426,7.96504828937426,7.96504828937426,7.96504828937426,7.96504828937426,7.96504828937426,7.96504828937426,7.96504828937426,7.88395231046793,7.96504828937426,7.96504828937426,7.96504828937426,7.96504828937426,7.96504828937426,7.96504828937426,7.96504828937426,7.96504828937426,7.96504828937426,7.96504828937426,10.1726514457988,10.1726514457988,7.96504828937426,7.96504828937426,10.1726514457988,10.1726514457988,7.96504828937426,7.96504828937426,7.96504828937426,7.96504828937426,7.96504828937426,7.96504828937426,7.96504828937426,7.96504828937426,7.96504828937426
"t7",8.64962583392378,8.27299765204903,8.66954207148088,8.7045073126073,11.0402653339952,10.1726514457988,0,5.26567066240556,8.68989975927722,11.2052713368015,8.25950655218714,8.91480510274281,11.3919313044382,11.2728372804248,12.2825036048687,15.5449866342338,12.9268845012721,12.6687396786019,13.617766516789,9.86648551533512,13.4063787983692,12.2472221692524,13.9157653672381,15.5449866342338,15.5449866342338,13.9211151129067,15.5449866342338,15.5449866342338,14.4804763978961,15.5449866342338,14.2480117063035,14.8903277299104,11.4619649889609,14.5012845874124,15.5449866342338,14.4979913231376,15.5449866342338,14.2686375153402,15.5449866342338,11.9805500346469,15.5449866342338,15.5449866342338,14.7576823251319,15.5449866342338,15.5449866342338,12.6072327307357,15.5449866342338,15.5449866342338,15.5449866342338,15.5449866342338,15.391956466362,15.5449866342338,14.8541083470075,15.5449866342338,12.6072327307357,12.4724596733794,15.2932711650418,14.8864571841752,14.7546705309824,15.5449866342338,15.4499249144406,15.5449866342338,15.5449866342338,15.4820542801578,15.5449866342338,15.5449866342338,14.84089233357,15.0133355014127,15.5449866342338,12.5232987042105,15.5449866342338,15.5449866342338,15.4165813069717,15.5449866342338,15.5449866342338,15.5449866342338,12.6072327307357,12.6072327307357,15.1994486775303,15.5449866342338,15.5449866342338,15.5449866342338,15.5449866342338,15.5449866342338,15.5449866342338,15.5449866342338,15.5449866342338,15.5449866342338,15.5449866342338,15.5449866342338,12.6072327307357,12.6072327307357,15.5449866342338,15.5449866342338,12.6072327307357,12.6072327307357,15.5449866342338,15.5449866342338,15.5449866342338,15.3091933178352,15.5449866342338,15.5449866342338,15.5449866342338,15.5449866342338,15.5449866342338,15.5449866342338,12.6072327307357,15.5449866342338,15.5449866342338,15.5449866342338,15.5449866342338,15.5449866342338,15.5449866342338,15.5449866342338,15.5449866342338,15.5449866342338,15.5449866342338,15.5449866342338,15.5449866342338,15.5449866342338,15.4638906553275,15.5449866342338,15.5449866342338,15.5449866342338,15.5449866342338,15.5449866342338,15.5449866342338,15.5449866342338,15.5449866342338,15.5449866342338,15.5449866342338,12.6072327307357,12.6072327307357,15.5449866342338,15.5449866342338,12.6072327307357,12.6072327307357,15.5449866342338,15.5449866342338,15.5449866342338,15.5449866342338,15.5449866342338,15.5449866342338,15.5449866342338,15.5449866342338,15.5449866342338
"t8",3.48922795422615,3.11259977235139,3.50914419178324,3.54410943290966,5.8798674542976,5.01225356610113,5.26567066240556,0,3.52950187957958,6.04487345710386,3.09910867248951,3.75440722304518,6.23153342474052,6.11243940072719,7.12210572517109,10.3845887545362,7.7664866215745,7.50834179890422,8.45736863709138,4.70608763563749,8.24598091867154,7.08682428955478,8.75536748754046,10.3845887545362,10.3845887545362,8.76071723320905,10.3845887545362,10.3845887545362,9.32007851819851,10.3845887545362,9.08761382660591,9.72992985021279,6.30156710926328,9.34088670771476,10.3845887545362,9.33759344343996,10.3845887545362,9.1082396356426,10.3845887545362,6.82015215494928,10.3845887545362,10.3845887545362,9.59728444543424,10.3845887545362,10.3845887545362,7.44683485103808,10.3845887545362,10.3845887545362,10.3845887545362,10.3845887545362,10.2315585866644,10.3845887545362,9.69371046730986,10.3845887545362,7.44683485103808,7.31206179368181,10.1328732853442,9.72605930447754,9.59427265128475,10.3845887545362,10.289527034743,10.3845887545362,10.3845887545362,10.3216564004602,10.3845887545362,10.3845887545362,9.68049445387236,9.85293762171504,10.3845887545362,7.36290082451291,10.3845887545362,10.3845887545362,10.256183427274,10.3845887545362,10.3845887545362,10.3845887545362,7.44683485103808,7.44683485103808,10.0390507978326,10.3845887545362,10.3845887545362,10.3845887545362,10.3845887545362,10.3845887545362,10.3845887545362,10.3845887545362,10.3845887545362,10.3845887545362,10.3845887545362,10.3845887545362,7.44683485103808,7.44683485103808,10.3845887545362,10.3845887545362,7.44683485103808,7.44683485103808,10.3845887545362,10.3845887545362,10.3845887545362,10.1487954381376,10.3845887545362,10.3845887545362,10.3845887545362,10.3845887545362,10.3845887545362,10.3845887545362,7.44683485103808,10.3845887545362,10.3845887545362,10.3845887545362,10.3845887545362,10.3845887545362,10.3845887545362,10.3845887545362,10.3845887545362,10.3845887545362,10.3845887545362,10.3845887545362,10.3845887545362,10.3845887545362,10.3034927756298,10.3845887545362,10.3845887545362,10.3845887545362,10.3845887545362,10.3845887545362,10.3845887545362,10.3845887545362,10.3845887545362,10.3845887545362,10.3845887545362,7.44683485103808,7.44683485103808,10.3845887545362,10.3845887545362,7.44683485103808,7.44683485103808,10.3845887545362,10.3845887545362,10.3845887545362,10.3845887545362,10.3845887545362,10.3845887545362,10.3845887545362,10.3845887545362,10.3845887545362
"t9",4.73229286246529,4.35566468059053,4.75220910002238,4.78717434114881,7.12293236253674,6.25531847434027,8.68989975927722,3.52950187957958,0,7.28793836534301,1.62571012000656,2.28100867056223,7.47459833297966,7.35550430896633,8.36517063341023,11.6276536627753,9.00955152981364,8.75140670714336,9.70043354533052,3.23268908315454,9.48904582691068,5.61342573707183,9.9984323957796,11.6276536627753,11.6276536627753,10.0037821414482,11.6276536627753,11.6276536627753,10.5631434264377,11.6276536627753,10.330678734845,10.9729947584519,4.82816855678033,10.5839516159539,11.6276536627753,10.5806583516791,11.6276536627753,10.3513045438817,11.6276536627753,5.34675360246634,11.6276536627753,11.6276536627753,10.8403493536734,11.6276536627753,11.6276536627753,5.97343629855513,11.6276536627753,11.6276536627753,11.6276536627753,11.6276536627753,11.4746234949035,11.6276536627753,10.936775375549,11.6276536627753,5.97343629855513,5.83866324119887,11.3759381935833,10.9691242127167,10.8373375595239,11.6276536627753,11.5325919429821,11.6276536627753,11.6276536627753,11.5647213086993,11.6276536627753,11.6276536627753,10.9235593621115,11.0960025299542,11.6276536627753,5.88950227202997,11.6276536627753,11.6276536627753,11.4992483355132,11.6276536627753,11.6276536627753,11.6276536627753,5.97343629855513,5.97343629855513,11.2821157060718,11.6276536627753,11.6276536627753,11.6276536627753,11.6276536627753,11.6276536627753,11.6276536627753,11.6276536627753,11.6276536627753,11.6276536627753,11.6276536627753,11.6276536627753,5.97343629855513,5.97343629855513,11.6276536627753,11.6276536627753,5.97343629855513,5.97343629855513,11.6276536627753,11.6276536627753,11.6276536627753,11.3918603463767,11.6276536627753,11.6276536627753,11.6276536627753,11.6276536627753,11.6276536627753,11.6276536627753,5.97343629855513,11.6276536627753,11.6276536627753,11.6276536627753,11.6276536627753,11.6276536627753,11.6276536627753,11.6276536627753,11.6276536627753,11.6276536627753,11.6276536627753,11.6276536627753,11.6276536627753,11.6276536627753,11.546557683869,11.6276536627753,11.6276536627753,11.6276536627753,11.6276536627753,11.6276536627753,11.6276536627753,11.6276536627753,11.6276536627753,11.6276536627753,11.6276536627753,5.97343629855513,5.97343629855513,11.6276536627753,11.6276536627753,5.97343629855513,5.97343629855513,11.6276536627753,11.6276536627753,11.6276536627753,11.6276536627753,11.6276536627753,11.6276536627753,11.6276536627753,11.6276536627753,11.6276536627753
"t10",4.30991053649148,3.93328235461672,3.41939264541123,3.08655588033118,4.49294688013842,3.62533299194195,11.2052713368015,6.04487345710386,7.28793836534301,0,6.85754515825293,7.5128437088086,0.871713361659283,0.752619337645957,1.76228566208985,5.02322135958261,2.40666655849327,4.94689377632975,3.09600124213781,8.46452412140091,2.88461352371798,10.8452607753182,3.39400009258689,5.02322135958261,5.02322135958261,3.39934983825548,5.02322135958261,5.02322135958261,4.22374100281461,5.28825123915227,3.72624643165234,4.37010978713156,10.0600035950267,3.98106664463352,5.01749151821314,4.24125592805605,5.02322135958261,3.74687224068904,7.8231407319617,10.5785886407127,5.02476869145494,5.02476869145494,4.23018720911121,5.28825123915227,5.28825123915227,11.2052713368015,7.8231407319617,7.8231407319617,5.02322135958261,5.02322135958261,7.6701105640899,5.01749151821314,4.32661323098683,5.02476869145494,11.2052713368015,11.0704982794452,4.77150589039059,4.36469190952397,7.03282462871027,7.8231407319617,4.92815963978942,5.02322135958261,5.02322135958261,4.96028900550663,5.02322135958261,5.02322135958261,4.31912705891879,4.49157022676147,7.8231407319617,11.1213373102763,5.02322135958261,5.02322135958261,4.89481603232045,5.02322135958261,7.8231407319617,7.8231407319617,11.2052713368015,11.2052713368015,4.67768340287907,5.02322135958261,5.02322135958261,5.02322135958261,5.02322135958261,5.02322135958261,5.02322135958261,5.02322135958261,7.8231407319617,5.02322135958261,5.02322135958261,5.02322135958261,11.2052713368015,11.2052713368015,7.8231407319617,7.8231407319617,11.2052713368015,11.2052713368015,7.8231407319617,7.8231407319617,7.8231407319617,4.78742804318401,5.02322135958261,5.02322135958261,5.02322135958261,5.02322135958261,5.28825123915227,5.28825123915227,11.2052713368015,5.02322135958261,5.02322135958261,5.02322135958261,5.02322135958261,5.02322135958261,5.02322135958261,5.02322135958261,5.02322135958261,5.02322135958261,5.02322135958261,5.02322135958261,5.02322135958261,7.8231407319617,7.74204475305538,5.02322135958261,5.02322135958261,5.02322135958261,5.02322135958261,5.02322135958261,5.02476869145494,5.02322135958261,5.02322135958261,5.02476869145494,5.02476869145494,11.2052713368015,11.2052713368015,5.02476869145494,5.02476869145494,11.2052713368015,11.2052713368015,7.8231407319617,7.8231407319617,5.02322135958261,5.02322135958261,5.02322135958261,5.02322135958261,5.02322135958261,5.02322135958261,5.02322135958261
