accepted_species,estimate
t81,1.071054
t103,0.9960195
t111,1.0475932
t192,0.93778676
t168,0.9748181
t135,1.0176845
t123,0.781876
t263,1.289357
t213,1.1292099
t178,0.70128256
t210,1.0706207
t211,1.0706207
t209,1.1283876
t236,1.0254866
t171,0.75552434
t172,0.75552434
t106,0.7250742
t97,1.0420532
t87,1.0420532
t158,1.40344
t303,1.2321693
t251,1.3176185
t252,1.3176185
t145,0.68600434
t245,0.5678183
t279,0.46710524
t239,0.5678183
t231,0.7687499
t232,0.7687499
t299,0.8083029
t105,0.30971295
t94,0.12994595
