accepted_species,estimate
t22,-0.93083626
t89,-0.06819005
t117,0.1481703
t136,-0.047132827
t322,-1.1682335
t208,1.1158502
t158,1.2527395
t170,0.1601523
t292,0.4151754
t267,0.10713341
t174,0.34832343
t251,0.49991062
t98,-0.95834774
t229,-0.95698243
t207,0.357573
t258,0.29945698
t414,-0.107211396
t305,-0.22046165
t130,-1.0679523
t105,0.2285122
t86,0.22620152
t214,-0.13572155
t397,-0.062800296
t84,0.24033672
t60,-1.0070201
t93,-0.6758808
t380,0.7870271
t341,0.7963461
t255,0.31631932
t238,1.2814845
t91,0.09044058
t316,-0.073335625
t401,-0.14246608
t294,-0.14761846
t404,1.5270745
t142,1.1510551
t42,-0.3037675
t71,-0.35742703
t28,-0.018589633
t25,-0.92417896
t5,0.60007304
t17,1.5077974
