"accepted_species","trait_ARD"
"t1","0"
"t2","0"
"t5","0"
"t8","0"
"t38","0"
"t66","0"
"t89","0"
"t90","0"
"t19","1"
"t195","0"
"t198","0"
"t199","0"
"t71","0"
"t122","0"
"t123","0"
"t77","0"
"t111","0"
"t112","0"
"t102","0"
"t110","0"
"t148","0"
"t149","0"
"t86","0"
"t84","0"
"t59","0"
"t60","0"
"t98","1"
"t99","1"
"t119","1"
"t167","1"
"t168","1"
"t67","1"
"t58","1"
"t49","0"
"t114","0"
"t115","0"
"t56","1"
"t29","1"
"t51","1"
"t52","1"
"t21","0"
"t14","1"
"t24",NA
"t76",NA
"t162",NA
"t163","0"
"t41","1"
"t42","1"
"t33","1"
"t30","0"
"t16","1"
"t145","1"
"t146","1"
"t211",NA
"t212",NA
"t140","1"
"t180",NA
"t213",NA
"t214",NA
"t210","1"
"t137",NA
"t143",NA
"t144",NA
"t125","1"
"t100","1"
"t94",NA
"t106","1"
"t107",NA
"t70",NA
"t202",NA
"t203","1"
"t57",NA
"t204","0"
"t205","0"
"t190",NA
"t95",NA
"t96",NA
"t108",NA
"t109","0"
"t141","1"
"t142","1"
"t53","0"
"t54",NA
"t61","0"
"t62","1"
"t25","0"
"t48","1"
"t87","1"
"t196","0"
"t197","0"
"t174","0"
"t171","1"
"t172","1"
"t88","1"
"t36","1"
"t46","1"
"t47","1"
"t45","0"
"t104","1"
"t105","0"
"t63","1"
"t183","1"
"t184","1"
"t173","1"
"t154","1"
"t136","1"
"t188","1"
"t189","1"
"t164","1"
"t153","1"
"t165","1"
"t166","1"
"t124","0"
"t55","1"
"t64","1"
"t65","1"
"t37","1"
"t73","0"
"t74","1"
"t72","0"
"t27","0"
"t23","0"
"t28","0"
"t34","1"
"t35","0"
"t120","0"
"t121","0"
"t215","1"
"t216","1"
"t175","0"
"t176","0"
"t39","1"
"t40","1"
"t22","1"
"t151","1"
"t152","1"
"t117","1"
"t103","1"
"t97","1"
"t128","1"
"t129","1"
"t78","1"
"t69","1"
"t68","1"
"t191","0"
"t192","0"
"t133","1"
"t134","1"
"t26","1"
"t161","0"
"t185","0"
"t186","0"
"t179","0"
"t135","1"
"t92","0"
"t93","0"
"t83","0"
"t50","0"
"t79","0"
"t80","0"
"t75","1"
"t81","1"
"t82","1"
"t85","1"
"t126","1"
"t131","1"
"t200","1"
"t201","1"
"t177","1"
"t178","1"
"t118","1"
"t91","1"
"t208","1"
"t209","1"
"t130","1"
"t155","1"
"t156","1"
"t159","1"
"t160","1"
"t150","1"
"t138","1"
"t139","0"
"t116","1"
"t169","1"
"t170","1"
"t181","1"
"t182","1"
"t157","1"
"t158","1"
"t132","1"
"t187","1"
"t206","1"
"t207","1"
"t147","1"
"t17","0"
"t11","1"
"t12","1"
"t9","1"
"t13","1"
"t20","0"
"t101","1"
"t193","1"
"t194","1"
"t127","1"
"t113","1"
"t15","0"
"t31","0"
"t32","0"
"t10","0"
"t43","0"
"t44","0"
"t18","0"
"t4","0"
"t3","0"
"t6","1"
"t7","1"
