accepted_species,estimate
t18,0.09333562
t43,0.10202257
t35,0.10202257
t29,0.0812396
t94,0.061859597
t95,0.061859597
t192,0.07424697
t260,0.050623048
t197,0.07697122
t235,0.047585707
t88,0.067807876
t337,0.053394474
t275,0.0006084358
t252,0.080304414
t315,-0.32930732
t153,0.0862499
t137,0.057594866
t214,0.08480033
t227,0.09410569
t199,0.028049331
t195,-0.21645372
t111,0.06599654
t69,0.09294776
t65,0.08750762
t19,0.09333562
t33,0.06192559
t122,0.068523675
t116,0.068523675
t126,0.07697122
t127,0.07697122
t72,0.06614549
t124,0.08439414
t241,0.11835189
t333,0.09115974
t342,-0.89718175
t343,-0.89718175
