"accepted_species","traits"
"t1",1
"t2",1
"t3",1
"t4",0
"t5",0
"t6",0
"t7",1
"t8",0
"t9",1
"t10",0
"t11",1
"t12",0
"t13",1
"t14",1
"t15",0
"t16",1
"t17",0
"t18",1
"t19",0
"t20",1
"t21",1
"t22",0
"t23",0
"t24",0
"t25",1
"t26",1
"t27",1
"t28",0
"t29",0
"t30",1
"t31",0
"t32",0
"t33",1
"t34",0
"t35",0
"t36",1
"t37",0
"t38",0
"t39",0
"t40",1
"t41",0
"t42",1
"t43",1
"t44",0
"t45",0
"t46",0
"t47",0
"t48",1
"t49",1
"t50",0
"t51",1
"t52",0
"t53",1
"t54",0
"t55",0
"t56",0
"t57",1
"t58",0
"t59",1
"t60",1
"t61",0
"t62",0
"t63",0
"t64",0
"t65",0
"t66",1
"t67",1
"t68",1
"t69",0
"t70",0
"t71",1
"t72",0
"t73",1
"t74",0
"t75",0
"t76",0
"t77",0
"t78",0
"t79",1
"t80",0
"t81",1
"t82",0
"t83",0
"t84",0
"t85",0
"t86",0
"t87",0
"t88",1
"t89",0
"t90",1
"t91",0
"t92",1
"t93",1
"t94",1
"t95",1
"t96",1
"t97",0
"t98",1
"t99",1
"t100",1
"t101",0
"t102",0
"t103",1
"t104",1
"t105",1
"t106",1
"t107",1
"t108",1
"t109",1
"t110",0
"t111",0
"t112",0
"t113",0
"t114",0
"t115",0
"t116",1
"t117",1
"t118",0
"t119",0
"t120",1
"t121",1
"t122",0
"t123",0
"t124",1
"t125",0
"t126",1
"t127",0
"t128",1
"t129",0
"t130",0
"t131",1
"t132",1
"t133",1
"t134",0
"t135",1
"t136",0
"t137",1
"t138",1
"t139",0
"t140",0
"t141",1
"t142",1
"t143",0
"t144",1
"t145",0
"t146",0
"t147",0
"t148",0
"t149",1
"t150",0
"t151",1
"t152",0
"t153",1
"t154",1
"t155",1
"t156",1
"t157",1
"t158",1
"t159",1
"t160",1
"t161",1
"t162",1
"t163",0
"t164",0
"t165",0
"t166",0
"t167",0
"t168",0
"t169",0
"t170",1
"t171",1
"t172",0
"t173",0
"t174",1
"t175",1
"t176",0
"t177",0
"t178",1
"t179",1
"t180",1
"t181",1
"t182",0
"t183",0
"t184",1
"t185",1
"t186",1
