,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
t1,9.88489,-0.19411615,0.027154298,14.82542,-0.76971924,-0.20780696,36.46316,0.46602055,13.974805,0.45576492,0.012906027,31.865448,-1.2125305,-0.29283744,25.250452,19.000029,21.738157,20.71268
t2,11.8548565,-0.23993751,0.012931844,16.757605,-0.90145105,-0.23092443,43.67753,0.64614797,16.692999,0.55741996,0.011494442,38.891285,-1.2420754,-0.34042633,30.41983,22.052185,26.368105,24.774223
t3,10.64945,-0.21426706,0.021040889,15.547907,-0.8217482,-0.21287794,39.255074,0.5794669,15.111495,0.49553892,0.009937182,34.668613,-1.2102231,-0.3152562,27.305908,20.18387,23.591005,22.348644
t4,9.520553,-0.1801417,0.027383445,14.385159,-0.75366765,-0.2023295,34.90255,0.3520204,13.558193,0.4383605,0.012432494,30.621122,-1.2066554,-0.28900602,24.173553,18.278902,20.889038,19.921103
t5,6.9411535,-0.10785544,0.03965251,11.64684,-0.59607637,-0.16318347,24.812786,0.19099654,10.246951,0.30798462,0.008720507,21.479107,-1.1607039,-0.2056076,17.37768,13.76193,14.750269,14.414567
t6,8.516625,-0.15450406,0.029586472,13.308712,-0.7094169,-0.16867964,30.858398,0.34607828,12.286184,0.3878964,0.011344663,27.139679,-1.2125709,-0.25081936,21.574594,16.68819,18.775019,17.788939
t7,4.981193,-0.04803111,0.04268418,8.985671,-0.46938923,-0.10697749,17.13657,-0.028404657,7.480741,0.21421878,0.013785004,14.91258,-0.93714535,-0.16778038,11.918031,9.834399,10.221131,10.126914
t8,9.1841955,-0.16802873,0.023280151,12.796557,-0.71680737,-0.14311016,32.12436,0.201727,12.856874,0.41711155,0.016861627,28.852367,-1.0235426,-0.29416016,22.865086,16.953445,19.893085,18.753494
t9,8.203243,-0.14178158,0.03012692,11.79561,-0.6509063,-0.13560447,28.563677,0.16479445,11.525627,0.37011254,0.016409978,25.366655,-1.0101277,-0.26198408,20.31377,15.291331,17.56339,16.81504
t10,-0.75023896,10.097854,3.5191894,2.4319952,0.5400067,0.25230157,-0.1760694,-0.114884056,-0.30740708,0.048595473,0.031186622,1.1160923,-1.0417345,-0.06897077,-0.21093974,1.4923189,-0.7650363,0.066560484
