,0,1,2,3,4,5,6,7,8,9,10,11,12,13
t1,-0.07102816,-0.09151313,0.18420759,9.00889,-1.3210071,-0.039656494,-0.16878957,18.57283,11.072679,0.027500475,-0.3415966,4.419116,1.5850567,3.9899015
t107,-0.106430024,17.139137,12.535773,1.3687779,-0.35289234,5.020256,-0.05742428,-0.084881105,-0.018210247,0.040457547,-0.19456105,12.862468,8.974388,0.05930663
t128,-0.10668674,17.16706,12.561831,1.4019272,-0.35299104,5.013804,-0.05875399,-0.08484148,-0.018478697,0.040397953,-0.19165194,12.859876,8.987812,0.060373854
t129,-0.106608614,17.162683,12.566904,1.402513,-0.35421696,5.0084023,-0.058726568,-0.08504955,-0.018439462,0.040359493,-0.1920359,12.8513565,8.993393,0.060088463
t91,-0.10615195,17.079868,12.464753,1.3795295,-0.34848794,4.9992323,-0.056866556,-0.08483617,-0.017823383,0.040308356,-0.19351965,12.794698,8.923648,0.05866272
t118,-0.10682029,16.519716,11.891372,1.2322717,-0.28031886,4.9564157,-0.058499005,-0.0860136,-0.01873274,0.03827066,-0.15905233,12.420945,8.527908,0.060432564
t119,-0.1075771,16.52367,11.8710785,1.2285562,-0.27680886,4.9514184,-0.059011575,-0.08650794,-0.019073827,0.038165994,-0.1574647,12.413616,8.520907,0.060086347
t130,-0.10274735,16.656635,12.114321,1.2849785,-0.32867682,4.8504314,-0.05483335,-0.081574574,-0.015466182,0.039881717,-0.18194224,12.533856,8.746245,0.052202657
t131,-0.1032668,16.661533,12.109785,1.2784393,-0.32707426,4.8476,-0.054614797,-0.08159781,-0.015610505,0.039998025,-0.18199381,12.527027,8.745643,0.05166244
t52,-0.09273078,15.896066,11.463675,2.2719886,-0.45497918,4.0662575,-0.069535695,-0.032067675,0.22231779,0.03617079,-0.3003575,11.999504,8.318384,0.048380096
t83,-0.12172241,15.726584,11.421252,0.8671253,-0.16582851,4.848142,-0.03672594,-0.09215916,-0.0227755,0.04028817,-0.16366674,11.927332,8.319265,0.042512488
t106,-0.12492921,15.744588,11.323393,0.8818957,-0.16866533,4.813361,-0.041134402,-0.087583095,-0.02196253,0.040321942,-0.17094384,11.96773,8.2221155,0.047490876
t114,-0.12517919,15.737915,11.359075,0.89776397,-0.16908506,4.7902308,-0.039264172,-0.08650215,-0.02085292,0.040530805,-0.17260796,11.967622,8.259439,0.04579174
t115,-0.12476562,15.717808,11.374492,0.87457883,-0.16990322,4.774163,-0.03740636,-0.0869463,-0.020808239,0.040657334,-0.17219113,11.96873,8.268849,0.045598462
t27,-0.11599653,15.191915,10.846639,0.70671296,-0.11658286,4.7870774,-0.035136197,-0.09490491,-0.030747442,0.037378807,-0.08773508,11.756656,7.686152,0.05317737
t28,-0.08729507,13.750777,9.696309,3.973044,-0.69564193,2.7709665,-0.0810942,2.5117214,2.1288536,0.02835204,-0.42111108,10.612314,6.7096004,0.040203948
t32,-0.08133236,13.710326,9.634459,3.5058649,-0.6180498,2.876588,-0.07426128,1.5583135,1.5987188,0.02815339,-0.38274544,10.492318,6.88684,0.030712299
t33,-0.081850134,13.664623,9.590859,3.6437209,-0.6435501,2.8191144,-0.07518342,1.8224442,1.7563536,0.02789369,-0.39144656,10.467596,6.8103952,0.031882178
t19,-0.10523289,6.5912304,-0.0809702,7.8773003,-0.42154062,4.1442423,-0.0035516263,2.216982,-0.052284457,1.2022135,9.385493,5.9184732,-0.008864682,1.1449628
t20,-0.104527615,6.7011366,-0.08204531,7.7187147,-0.3384019,4.167033,-0.007093464,1.9920024,-0.054985713,1.141984,9.688951,5.953047,-0.008536336,0.99047965
