"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116","V_117","V_118","V_119","V_120","V_121","V_122","V_123"
"t2",-0.0532560808373505,-0.011795167588719,0.00229953571118566,-0.0143964806216866,0.050553795670286,-0.00326342650526799,0.00667476002886118,0.00102295198757115,-1.14664928206511e-05,0.00527351600356707,-0.0485278275205913,0.0443557204339759,-0.0434904611175498,0.0529297456878183,-0.00157709916340464,0.00700982779416375,-0.0152930251677017,0.058500802770989,-0.000598131522384053,-0.117188769969355,0.0133654712027993,0.121256447498653,-0.00155672513584423,-0.159490633299052,-0.000596766169441883,0.00154459301472545,-0.546902996667674,0.118423429601786,-0.00999024807497934,0.0102142972146128,-0.0323655517183515,0.0379302689247509,-1.91991954759095e-05,0.0388514480869791,-0.119191501451593,0.0812845359879755,2.13772916537522e-05,0.06270103783176,-0.453407542834165,0.143570048244965,-5.53699164444705e-17,-0.00939178808512908,0.0869648997233,-0.0449734208337235,-0.00083685936307599,4.07492041571927e-05,0.562252387194868,-0.009370010581915,0.00121984955713627,0.00245813797622047,-0.000188674820011965,-0.0765357361580847,0.00326045916757821,0.011775809499954,-0.00040400363568019,-0.00411011939177112,-0.000499565302093831,-3.40199379397421e-05,-3.18001323837472e-05,-3.78307576452474e-05,-5.50901271169266e-05,-0.0161325859326719,0.0728805694102562,-3.82833627436052e-16,-0.000418251423979937,-0.00408921000837963,3.24821441647897e-10,2.84335347501716e-17,4.10504721597584e-16,0.000120721260372012,0.000110259864424313,7.47622051604637e-07,-0.0229351352116106,-2.08339287933816e-15,-5.47511100297964e-05,-0.000936328144928902,-2.30874140185591e-05,0.0684354929434987,-0.00150908105191006,-1.2788228801243e-05,0.0913033000973922,2.66905332076504e-05,3.43715112125232e-05,3.93634452452272e-06,0.000319999256149791,-0.00161180026537021,-5.9047592305911e-16,0.00106437401567084,0.00033797363713529,-1.39721615211991e-05,-7.86175098412907e-17,-5.00141867030799e-06,-0.000820363506305964,5.44026804305205e-17,3.57815016292633e-18,2.8805059977348e-06,6.17395730324309e-09,-9.06231497268743e-17,8.68794122165172e-09,2.71846728321102e-17,5.67692794496785e-06,-1.48905960077471e-06,8.09935730613115e-17,-2.50322256273181e-17,-4.85768980495506e-18,4.84836214021661e-05,7.55249564273933e-18,-1.11604845847473e-05,3.78364781086237e-07,1.20471925893517e-17,5.45595772287902e-18,-1.50397212140041e-17,-1.24200571185905e-05,1.83824290102992e-17,8.50410631204877e-18,3.6773714516058e-18,3.56144101219381e-18,7.61081970495988e-17,-8.56493708351626e-17,2.88952961336925e-17,-1.71876745130457e-18,9.19848136791312e-17,-8.90999877229025e-16
"t84",-0.105513697847604,0.0426068327056832,-0.132864901520436,0.014200207154229,-0.0656276729780328,-0.00303362454608304,-0.000187369678128289,0.271948960978258,6.76517657712393e-06,-0.00478560335077186,0.206835287775229,0.109304192869203,-0.00526034659743627,-0.00309969354927553,0.00010527702818307,-0.000257104551916024,0.0335924279890809,-0.00126928279441471,1.38659736524312e-05,0.0049718599104904,-0.00441451526519595,-0.00175125025794873,0.000592267403547369,0.00328200151401517,1.28304036509479e-05,-3.34552435559132e-05,0.0122856482531228,-0.00271887634454175,0.000231610675594083,-0.000301161994371923,-0.00647459350519462,-0.000328311848658919,5.44827577990908e-07,-0.000262907740094184,-0.00479747477412087,0.00312024427127233,-1.51990164226831e-08,-0.000711031183143813,0.00559126040271657,-0.000905693735233845,9.13688551570104e-14,-0.378040029811831,0.00164421985640441,-0.000638261972645909,-2.93222165564022e-06,-8.49641136004975e-07,0.0042072557095294,-2.07845655241885e-05,2.25921642406238e-08,-1.60644553853285e-06,-4.26804644074398e-06,0.000118720678423369,-5.38671244258932e-06,0.000522412271926312,0.000126202736049111,0.0207777402609538,-2.31038293479205e-07,0.00383230677706532,7.53695697222794e-05,-0.427929405544471,7.25567149680149e-08,1.98062835111094e-05,-8.77154421838888e-05,-6.16040604970808e-17,9.49318959701285e-06,3.10012080708094e-06,-7.70417920902078e-14,-1.59107759855532e-16,1.24234040421513e-15,2.28310993426891e-07,2.78866371065326e-07,2.17352540395118e-09,-0.000953130150802191,-1.15564088193338e-15,-2.56248413109697e-07,-1.38192469554276e-05,-1.09565264483544e-06,0.00912750811641003,5.87092008498385e-05,5.04151011054021e-07,-0.00470562712958972,-1.49655635392046e-06,-5.75240649578726e-07,2.44175962953409e-09,-0.000577974226618922,0.00137538637152114,-6.39775897125067e-18,-0.00171352402203471,-4.88153874351003e-06,0.000187469365340754,6.47500582016732e-16,4.56915227802654e-10,6.56172932356452e-08,-0.707106781186548,-9.4340801796629e-16,-5.87872353594424e-11,3.54106803738039e-13,2.44711694485527e-14,9.53209245503243e-13,-2.5100629815536e-15,1.34690917797757e-08,-3.43827491149805e-10,-8.74015585850774e-16,4.96347415354966e-16,-9.20064353733283e-18,8.97440096501937e-07,2.49304111548322e-16,-9.71540605784459e-09,3.31942815367822e-10,6.86812122494062e-16,-7.53677282383813e-17,-8.44307203222341e-17,-1.30744262102896e-08,-1.55800400742326e-16,3.19522280407942e-16,-3.57937652446261e-16,1.03429115810324e-17,1.66238560557542e-16,-2.84342496262035e-16,-1.68180922276162e-16,5.09973255188433e-17,-1.16696827818917e-16,-8.87399170010651e-16
"t85",-0.105513697847604,0.0426068327056832,-0.132864901520436,0.014200207154229,-0.0656276729780333,-0.00303362454608302,-0.000187369678128442,0.271948960978258,6.76517657712574e-06,-0.00478560335077197,0.206835287775229,0.109304192869204,-0.00526034659743636,-0.00309969354927594,0.000105277028183028,-0.000257104551916196,0.0335924279890808,-0.00126928279441488,1.38659736524931e-05,0.00497185991049086,-0.00441451526519595,-0.00175125025794891,0.000592267403547178,0.00328200151401545,1.28304036507937e-05,-3.34552435554499e-05,0.0122856482531225,-0.00271887634454149,0.000231610675593785,-0.00030116199437236,-0.00647459350519445,-0.000328311848659012,5.4482757787736e-07,-0.000262907740094361,-0.00479747477412083,0.00312024427127197,-1.51990168721611e-08,-0.000711031183143598,0.00559126040271674,-0.000905693735233817,9.13232638646641e-14,-0.378040029811833,0.00164421985640451,-0.000638261972645975,-2.9322216559671e-06,-8.49641136531838e-07,0.0042072557095284,-2.07845655237795e-05,2.2592164078644e-08,-1.60644553864539e-06,-4.26804644170229e-06,0.00011872067842263,-5.38671244238202e-06,0.000522412271926208,0.000126202736049987,0.0207777402609547,-2.31038293533605e-07,0.00383230677706509,7.53695697225608e-05,-0.427929405544471,7.25567145331347e-08,1.98062835113054e-05,-8.77154421843572e-05,-5.36071423522826e-16,9.49318959714649e-06,3.10012080620274e-06,-7.6391779540262e-14,1.81093062552678e-16,2.65243186370357e-16,2.28310992715736e-07,2.78866371479088e-07,2.17352448695567e-09,-0.00095313015079984,-6.84972175328849e-16,-2.56248414141381e-07,-1.38192469547879e-05,-1.09565264326811e-06,0.00912750811641086,5.87092008504587e-05,5.04151012476111e-07,-0.00470562712959125,-1.4965563514741e-06,-5.75240650278869e-07,2.44175545539215e-09,-0.000577974226616881,0.0013753863715216,9.11557312369718e-16,-0.00171352402203643,-4.88153874473396e-06,0.000187469365331489,-8.44187395061359e-16,4.56918296154623e-10,6.56172783439793e-08,0.707106781186547,7.12975490798947e-16,-5.88043502058426e-11,3.47647485739115e-13,-2.42612389356312e-14,9.45214005052029e-13,2.57382986792422e-15,1.34690906630826e-08,-3.43824322957374e-10,1.17677793346445e-15,-6.4004654155092e-16,5.70301876153547e-17,8.97440095034098e-07,-3.42321297987447e-16,-9.71540664010266e-09,3.31942705365936e-10,-7.89503234806914e-16,2.39194010474597e-16,1.93174994952245e-16,-1.30744282292833e-08,2.50223731243316e-16,-2.50989003438566e-16,6.33576996778443e-16,5.46139655448475e-17,-2.14623754233698e-16,1.07214805564251e-16,-1.02552078727239e-16,-2.77943752028248e-16,1.40470862264649e-16,-9.04587136232903e-16
"t49",-0.10521031059862,0.0422530985052818,-0.131579600268749,0.0139929170658799,-0.0642713239564341,-0.00296370246534489,-0.000182610104501033,0.264378484627414,6.57310000615035e-06,-0.00458511188595141,0.197555957749637,0.104057968928168,-0.00497476191112264,-0.00287366465470468,9.7257334992008e-05,-0.000235253158420005,0.0303919288023858,-0.00111392614426939,1.21027093913637e-05,0.00425707960203736,-0.00373666995414815,-0.00147931047527203,0.000494544004447787,0.00270782570520085,1.02619582497519e-05,-2.65139548952309e-05,0.00937951641172949,-0.00204549454221024,0.000173302930500562,-0.000212911138491613,-0.00449190216744228,-0.000221153297683732,3.65010293611438e-07,-0.000173393171639906,-0.00288016294942268,0.00187126379243256,-8.38872272728383e-09,-0.000373620148352925,0.00285587677835064,-0.000450447262287192,4.34061082459533e-14,-0.178134194322533,0.000740130878444656,-0.000286976185588301,-1.2090436480632e-06,-1.68093058098881e-07,0.000466759091577201,-8.34779780289722e-07,-1.81095750662096e-09,2.82301784149857e-07,1.53893957987247e-06,-5.5135013456848e-05,2.70933946297622e-06,-0.000302739652362019,-8.10446085210013e-05,-0.0145926233104499,1.78254906347126e-07,-0.0043457960626613,-9.05652361449935e-05,0.550808270082343,-1.23175309434977e-07,-3.9658149972352e-05,0.000185471222104421,-2.54352993023961e-15,-3.61695235828499e-05,-1.75718779978238e-05,2.00402553606724e-12,-6.13855185957921e-15,0.707106781186547,1.66753348808586e-06,1.78369679681918e-06,1.3163817858365e-08,-0.00458920645914771,-9.32499863565544e-16,-1.13285008818922e-06,-5.24622171500451e-05,-3.81153631814258e-06,0.0307862362883083,0.000175197480808861,1.45604697133842e-06,-0.013216808238317,-4.18498378926466e-06,-1.52983300383364e-06,5.90137120278479e-09,-0.00139554088998646,0.00329679508537394,-1.25803557126755e-16,-0.00392064479274188,-1.09471790037342e-05,0.000410264061350747,4.70311800655074e-16,9.48671859376879e-10,1.29159048345388e-07,4.53937019393654e-16,-2.51863265313493e-16,-1.13369153851952e-10,6.63470311557708e-13,-3.55591159111666e-16,1.77519024893219e-12,-2.69107518240167e-16,2.47666359930889e-08,-6.29264294589936e-10,-1.39262711953109e-16,-2.96422059831091e-17,-7.6775748162455e-18,1.56829749951496e-06,2.40754006137935e-16,-1.64033272708737e-08,5.60062595160001e-10,-2.06989119859132e-17,-1.57726836006207e-16,-2.5389460641861e-17,-2.16894496600245e-08,8.86137273870642e-17,1.20362603144763e-16,-6.42797064332275e-17,3.90836158529515e-16,7.41628386128954e-17,-2.9540263939317e-16,3.13707958220857e-17,1.76096097772738e-16,3.15216621728879e-18,-9.10241308046165e-16
"t50",-0.10521031059862,0.0422530985052819,-0.131579600268749,0.01399291706588,-0.0642713239564339,-0.00296370246534492,-0.000182610104500831,0.264378484627414,6.57310000616693e-06,-0.00458511188595128,0.197555957749638,0.104057968928167,-0.00497476191112284,-0.0028736646547049,9.72573349922378e-05,-0.000235253158420112,0.0303919288023855,-0.00111392614426961,1.21027093912765e-05,0.00425707960203732,-0.00373666995414793,-0.00147931047527192,0.000494544004447818,0.00270782570520053,1.02619582498442e-05,-2.65139548949434e-05,0.00937951641172963,-0.00204549454221015,0.000173302930500634,-0.000212911138491437,-0.00449190216744272,-0.000221153297683898,3.65010292842138e-07,-0.000173393171639313,-0.00288016294942264,0.00187126379243224,-8.38872301444748e-09,-0.000373620148352637,0.00285587677835092,-0.000450447262286963,4.26922148986858e-14,-0.178134194322533,0.000740130878444274,-0.000286976185588931,-1.20904364783362e-06,-1.68093058192526e-07,0.000466759091578395,-8.34779780016504e-07,-1.81095743869569e-09,2.82301785105039e-07,1.53893958116477e-06,-5.51350134564213e-05,2.70933946038151e-06,-0.00030273965236021,-8.10446085224214e-05,-0.0145926233104467,1.78254906483898e-07,-0.00434579606266409,-9.05652361474807e-05,0.550808270082341,-1.2317530855347e-07,-3.96581499714915e-05,0.000185471222105847,3.30461589275227e-15,-3.61695235773112e-05,-1.75718779961602e-05,2.01334729533515e-12,6.4752204340093e-15,-0.707106781186549,1.66753349035743e-06,1.7836967933859e-06,1.31638178020743e-08,-0.00458920645914852,2.29254498932432e-15,-1.13285008943763e-06,-5.24622171516383e-05,-3.81153632023216e-06,0.0307862362883061,0.000175197480809213,1.45604696976372e-06,-0.0132168082383155,-4.18498378862978e-06,-1.52983300391079e-06,5.90137098186419e-09,-0.00139554088998943,0.0032967950853754,1.6907248538134e-15,-0.00392064479274412,-1.09471790039613e-05,0.000410264061349277,-5.93272771635683e-16,9.48672257181244e-10,1.29159048681477e-07,-5.76605778348348e-16,-2.1890975849562e-16,-1.13369342114818e-10,6.63401450015068e-13,5.38129519388444e-16,1.77543800374344e-12,2.52312481269125e-16,2.47666360757837e-08,-6.29263434873597e-10,-1.17256511428038e-16,1.44316179554564e-16,-1.30278464379067e-16,1.56829750123875e-06,-6.52037405869274e-17,-1.64033276381606e-08,5.6006274280322e-10,9.76925393246061e-17,7.86048795423931e-17,2.00600592724216e-16,-2.16894502109332e-08,-9.02244769292616e-17,-1.58557936251569e-16,-1.66055784983795e-16,-2.12715264432243e-16,1.07128496988667e-16,1.4550334219417e-16,2.29132149270472e-16,4.91364579674323e-17,2.22280645355352e-16,-8.08283432359223e-16
"t71",-0.10515658601,0.0421885052404521,-0.131343085804036,0.0139537117115951,-0.064006080069739,-0.00294984993541626,-0.00018165504991282,0.262839282374508,6.53393101468401e-06,-0.00454118718261111,0.195491178573172,0.10287142504136,-0.00490803805343831,-0.00281563107277136,9.51645428119378e-05,-0.000229296754989946,0.029474501087927,-0.00106319765882544,1.15137933952276e-05,0.00399894362337835,-0.00348041391588822,-0.00137567009879899,0.000455576871841034,0.00246804878622997,9.05624829930778e-06,-2.31433049571669e-05,0.00776346019058867,-0.00165091713684064,0.000138471312874656,-0.000148589926027078,-0.00294910781377739,-0.000128781023251648,2.07049802924947e-07,-9.03440507580636e-05,-0.000396200388272518,0.000246909727643092,3.76187261532162e-09,0.000364635895163147,-0.0039342062874034,0.000831255163828634,-1.37808200361571e-13,0.570222455727215,-0.00377108071636111,0.00147998484603677,1.81220204232262e-05,-1.91741870636214e-06,0.00749905571300746,-3.23708741787635e-05,2.95130492820091e-08,-1.86969013320324e-06,-4.07143707406818e-06,0.000101704150517502,-4.43289179859804e-06,0.000396465126530467,8.94651595625597e-05,0.0137668043553656,-1.41150554895046e-07,0.00138118024290551,2.38305863233956e-05,-0.111705680041787,3.82172171774204e-10,-3.53038534855847e-06,2.14817228325337e-05,-1.18557697815479e-15,-1.16113880106242e-05,-7.0376873130165e-06,1.0484507101684e-12,4.28188819218759e-16,-5.07247139921386e-16,1.10572523347206e-06,1.20889470251522e-06,9.00792185363179e-09,-0.00328325558557987,1.47441516374031e-15,-8.25420690994207e-07,-3.9582596171958e-05,-2.9376795377876e-06,0.0239124969529331,0.000140463361309544,1.17759808281541e-06,-0.010769788328933,-3.41421358054519e-06,-1.26528171440891e-06,5.01212701978309e-09,-0.00118557311739835,0.00280649759536676,-0.707106781186548,-0.00338147037215269,-9.49527636996027e-06,0.00035831198600286,-6.02098951308655e-15,8.40922568742875e-10,1.16214373499567e-07,6.70855913754697e-16,1.08544668410294e-15,-1.02595193316104e-10,6.03900091675373e-13,-5.50984987315316e-17,1.6201947953526e-12,-4.15663437046652e-16,2.27081018306569e-08,-5.77700419102734e-10,8.31075069695019e-16,2.35480256937769e-16,-2.14089964543086e-16,1.45786021851518e-06,-9.8242762868462e-18,-1.53873541564774e-08,5.25468006457022e-10,-1.05191102219807e-17,-3.17817951241779e-16,2.37370036674725e-16,-2.0439049661892e-08,3.08019739053047e-16,6.89829835061731e-17,2.38828061055769e-16,2.39915481862897e-17,1.24867690107947e-16,5.50182838437595e-17,2.20529842033123e-16,-2.46771244008066e-17,1.69011969571852e-16,-1.01737065875111e-15
"t72",-0.10515658601,0.042188505240452,-0.131343085804037,0.0139537117115949,-0.0640060800697391,-0.00294984993541618,-0.000181655049912854,0.262839282374509,6.53393101476566e-06,-0.00454118718261105,0.195491178573173,0.10287142504136,-0.00490803805343827,-0.00281563107277148,9.51645428118866e-05,-0.000229296754989792,0.0294745010879269,-0.00106319765882512,1.1513793394931e-05,0.00399894362337858,-0.00348041391588821,-0.00137567009879891,0.000455576871840898,0.00246804878623011,9.05624829925455e-06,-2.31433049573285e-05,0.00776346019058843,-0.00165091713684093,0.000138471312874601,-0.000148589926027373,-0.00294910781377764,-0.000128781023252666,2.0704980314248e-07,-9.0344050758257e-05,-0.000396200388272455,0.000246909727643248,3.76187311420624e-09,0.000364635895163317,-0.00393420628740326,0.000831255163828599,-1.37793358474742e-13,0.570222455727217,-0.00377108071636128,0.0014799848460358,1.81220204233229e-05,-1.91741870646593e-06,0.00749905571300824,-3.23708741780115e-05,2.95130494472415e-08,-1.86969013280707e-06,-4.07143707427909e-06,0.000101704150518106,-4.43289179894715e-06,0.000396465126529935,8.94651595626105e-05,0.0137668043553661,-1.41150555328998e-07,0.00138118024290514,2.38305863233577e-05,-0.111705680041787,3.82172796332253e-10,-3.53038534890888e-06,2.14817228318329e-05,1.25125833314052e-15,-1.16113880106961e-05,-7.03768731280746e-06,1.04860656348388e-12,-7.58322016725989e-16,7.94870334886515e-16,1.10572523320015e-06,1.20889470288144e-06,9.00792223615345e-09,-0.00328325558558043,-2.72559515744627e-15,-8.2542069076567e-07,-3.95825961721206e-05,-2.93767953975774e-06,0.0239124969529295,0.000140463361310676,1.17759808258914e-06,-0.0107697883289312,-3.41421357822324e-06,-1.26528171254168e-06,5.01213023839246e-09,-0.00118557311741765,0.00280649759537255,0.707106781186547,-0.00338147037190195,-9.49527634107309e-06,0.000358311986016237,6.35746875155844e-15,8.40917587669491e-10,1.1621436952705e-07,-3.12733508571986e-16,-1.2365064781664e-15,-1.02593895741144e-10,6.03285108582583e-13,2.39801268194467e-16,1.620404315352e-12,3.68528175292121e-16,2.27081011391182e-08,-5.77700047648294e-10,-7.11086693369138e-16,-3.22159396314928e-16,4.34317818625461e-16,1.45786021936893e-06,4.90017703020508e-17,-1.53873545152133e-08,5.25468143661807e-10,3.80915772790236e-17,2.44133376842648e-16,-2.88933339515515e-17,-2.04390491531215e-08,-2.11941931704871e-16,3.70525588179342e-17,-3.13018260347982e-16,-1.18399129104319e-16,2.6062406029416e-17,-1.1875536243296e-16,-4.20626812175249e-17,-3.11103764570899e-17,9.46153464308652e-19,-8.58479915662636e-16
"t9",-0.0967170005199317,0.0323801601681073,-0.0957267952216875,0.00821836891882993,-0.0264729057439376,-0.001013300687355,-4.96503241194371e-05,0.052426028011946,1.1921739074284e-06,0.00124221134287394,-0.0772219929261417,-0.0558502657654881,0.00490679019605128,0.0015959444062608,-7.40970583757147e-05,0.000299074797435466,-0.0729038642647648,0.00132781973989013,-1.68508874283638e-05,-0.00821627342926307,0.0116898803516552,0.0029420941825502,-0.00118759196018491,-0.00714655267970662,-3.26651023024012e-05,8.83395316618448e-05,-0.0365598754291782,0.00839752883945261,-0.000724507824753627,0.00106380280650943,0.0297285355692438,0.00112509347859468,-1.88278785863565e-06,0.000922293410171161,0.0165497954916803,-0.0107533252111306,4.51137468006235e-08,0.00173290834397952,-0.0112498572384822,0.00136485145752798,-1.85275713814276e-15,0.00896473559016317,0.00337318838947523,-0.00135268963484325,-3.74058578913433e-05,9.87401508937899e-06,-0.0436610417844458,0.000202711040573194,-2.02122165140345e-07,1.34619390717073e-05,3.1161808807586e-05,-0.00079385696870822,3.47994397289536e-05,-0.00314893850508795,-0.000722411974647945,-0.116117580479884,1.64496753543298e-06,-0.0048229487313098,-5.5087475104141e-05,0.0157998542999024,2.57146369014302e-07,0.000126324384951079,-0.000653408331491745,-7.54878572722998e-16,0.000235113115636012,0.000139475574970692,-2.15405907924184e-11,-7.9905284327122e-16,7.00992513178825e-16,-2.6691872705664e-05,-3.00113914894428e-05,-2.26668663397633e-07,0.0889901467218117,1.00078156958708e-14,2.32269114636606e-05,0.00121532373050284,9.64126153438065e-05,-0.806706636823349,-0.00543786896822934,-4.77877417972999e-05,0.457088126040105,0.000145998727130899,5.95888339690159e-05,-3.33388812247285e-07,0.0808727157713372,-0.158232815746171,-3.38932301786111e-14,0.187939640675488,0.000713851974310645,-0.0319352004485045,-4.6322481579881e-18,-1.18482785613651e-07,-4.65006070962022e-05,9.60191804018064e-16,1.22414683315903e-16,1.86810318195664e-07,4.38296403969757e-10,-8.37202951785614e-16,6.4255853126643e-10,-3.0391712981881e-17,5.17414498857296e-06,-1.17561206923305e-07,6.31079277895691e-17,-6.37148336979931e-18,8.13497861809004e-17,0.00013855883123512,-4.65108132145434e-17,-1.00732436483438e-06,3.41747263614986e-08,2.07608692876095e-16,-6.15205133260537e-17,7.19736533279876e-16,-1.13998373542156e-06,5.6377092200743e-17,-1.78564558875195e-18,3.18875092884965e-17,1.6885777731558e-16,4.82873504485683e-17,-1.51841586273093e-16,-1.56812956564838e-16,1.89212523974871e-17,9.09928620653106e-17,-8.50252933641207e-16
"t54",-0.0998447963698997,0.0355667077707979,-0.106855030387236,0.00973521514922247,-0.0338655758650626,-0.00133761522691425,-6.76560056387387e-05,0.0738859928643625,1.69330640110413e-06,0.00216745943420242,-0.141660015467026,-0.10826348917568,0.0107127180355668,0.00543470235351262,-0.000278640471546781,0.0015551300502499,-0.668958326404476,-0.013489570031248,0.00012655721264981,0.0328356580694013,-0.0369255946833514,-0.00896590741719944,0.00303063118640079,0.0156968259745864,5.3690716789595e-05,-0.000135764218142932,0.0450761511130869,-0.0096610978531709,0.000813949565912296,-0.000976243660616629,-0.025869296868837,-0.000909930578532569,1.50405067014617e-06,-0.000712230868184224,-0.0108852162948168,0.00706228834406081,-2.67956539000997e-08,-0.00098137284170204,0.0062172602847593,-0.000738475122481413,8.53012296782031e-16,-0.0046675287127686,-0.0017068140593349,0.00068398817039279,1.80655407705208e-05,-3.95462580755521e-06,0.0166019211164894,-7.43699603554301e-05,7.04887401929742e-08,-4.54128426071788e-06,-9.9839980298589e-06,0.000248454312424352,-1.08055211953339e-05,0.000963634713848607,0.000218667356332136,0.0348067118253497,-4.87978156009448e-07,0.00136973180532733,1.55429852107717e-05,-0.00442366965450847,-6.98562277474715e-08,-3.37390547180336e-05,0.000173573790960918,1.84208573636535e-16,-5.93876888975838e-05,-3.4355487638769e-05,5.06302776773052e-12,4.43222601994182e-16,-9.91658934497046e-16,5.86525955393826e-06,6.55006948056e-06,4.93288675189792e-08,-0.0191491849944215,-1.87852038222994e-15,-4.98436104610652e-06,-0.000261263525771869,-2.09298858477164e-05,0.176250768696203,0.00125704572198426,1.13872711573156e-05,-0.112826429072394,-3.62756971320122e-05,-1.6429489048928e-05,1.69655379621119e-07,-0.041737021249776,0.0920892859361729,-1.15506164205496e-13,0.648988694340658,0.000432649617757158,-0.00799228435093605,1.9511613198803e-15,-8.13847311911664e-09,-8.3523383216167e-07,3.07661465232559e-16,7.85978734618688e-16,1.64800060970423e-09,1.38867507768438e-12,-3.91414687150653e-17,5.93998606017787e-13,-8.43052595729171e-17,-7.35739274375649e-09,2.16662064537875e-10,7.48249453467625e-17,1.66800927412509e-16,9.88826556716534e-17,-2.66037173922415e-07,-7.89375521936659e-17,-1.99486868108369e-09,7.13528140175162e-11,3.6628781428872e-17,-7.55601242049642e-17,2.42469218000931e-17,-5.79876285783979e-09,2.29054107341517e-17,1.45559123815909e-17,-1.49902761827351e-16,-5.1754736511117e-18,-5.01713977593149e-17,-2.53789406130778e-16,2.51444853824999e-17,-2.25180354927321e-17,1.34357015948506e-16,-8.55315469526201e-16
"t55",-0.0996099252349136,0.0353266396634492,-0.106015962189189,0.00962050939061916,-0.0333045339111343,-0.00131296827147886,-6.62857581545939e-05,0.0722505748772705,1.65510399467023e-06,0.00209638404746207,-0.136701847403288,-0.104223567960789,0.0102636610496711,0.00513482587511968,-0.000262634716962792,0.00145639422378263,-0.621859126886995,-0.0123031201964107,0.000115048379364858,0.0295156838542501,-0.0329764971279247,-0.00799785418278004,0.0026862349895446,0.0138236956464223,4.65339568945621e-05,-0.000117136043988496,0.0382116947303487,-0.00813614001331334,0.000683834372431869,-0.000801095744413668,-0.0210740068937558,-0.000733208444020955,1.20957965615239e-06,-0.00056962820893345,-0.00844718611999792,0.00547879446755523,-2.03159560395432e-08,-0.00073502612719922,0.004625798043003,-0.000546170284206799,9.91547108858221e-16,-0.00341291514282294,-0.00123688137598979,0.000495558936535958,1.28884111802033e-05,-2.60730887312163e-06,0.0106444596668235,-4.66788845098383e-05,4.2784376144884e-08,-2.68969396470596e-06,-5.66541980309362e-06,0.00013795069989931,-5.95355551727709e-06,0.000523169050332551,0.000117354002020271,0.0184817653722077,-2.56066596409504e-07,0.00068050884556349,7.65242925609483e-06,-0.0021541062960189,-3.24614848202292e-08,-1.52240043212407e-05,7.7551304971557e-05,-1.88754353749808e-16,-2.38208864508849e-05,-1.2872250942703e-05,1.59880684572856e-12,-4.70548586651237e-16,1.13269765121859e-15,1.07033874425982e-06,1.04914527515631e-06,7.36649836577249e-09,-0.00169544348039002,-4.58222047520871e-16,-2.83738813024672e-07,5.1093543705842e-06,1.69676484874221e-06,-0.0189151047772905,-0.000309379227747208,-3.37718335574806e-06,0.0390381129862284,1.2856800859787e-05,7.64792961313985e-06,-1.35120898790008e-07,0.0334312369774598,-0.0770578262945706,1.29754596953957e-13,-0.729841261636466,-0.00055954385529649,0.0124277667748152,-2.11785792924987e-15,2.04635827637437e-08,4.43631799651814e-06,-7.32610013542287e-16,-1.14626745886381e-15,-1.42020944360085e-08,-2.65394259462119e-11,2.14647399699438e-16,-3.37822386501189e-11,1.09829064944651e-16,-2.12131084992887e-07,4.46781178697274e-09,-2.24983928050147e-17,-1.71540227844641e-16,-8.93469407350501e-17,-1.51369638744392e-06,1.52868722251223e-16,-7.64221285700418e-09,2.71656821985773e-10,-5.32750843335939e-17,1.15836934004663e-16,-1.83511284470932e-16,-1.92104268597741e-08,6.71751262279709e-17,5.90327222211229e-17,1.93542337987524e-16,9.71081501760236e-17,1.76619128392977e-16,7.89704949594489e-17,9.36928673195368e-18,-1.3817987307088e-17,-1.56269530587953e-17,-9.22792112539229e-16
