"accepted_species","trait_OU_scaled"
"t12",-0.441168500090409
"t13",0.0615121279205145
"t9",0.116270811596225
"t10",-1.95812968694718
"t7",1.95270455780566
"t8",1.44349048688133
"t22",-1.39511176778346
"t24",-0.700823799273654
"t30",-1.53602933960651
"t31",-0.858594669319167
"t19",0.704734000254019
"t14",-0.0956240314152506
"t11",0.0276800987945767
"t35",NA
"t36",-0.076625962705726
"t20",0.592213091264647
"t21",-0.208665143274066
"t46",-0.504465849336697
"t47",NA
"t81",0.991310418053958
"t138",2.08937204348355
"t139",1.44052281938837
"t72",-0.984665903844623
"t54",NA
"t33",0.0984112420121377
"t38",-0.534099174926664
"t39",0.0460241326391319
"t25",0.273939034132382
"t44",-0.0740937401002463
"t45",NA
"t86",-0.105452576560145
"t109",-0.758689446098539
"t110",-0.669973810022748
"t113",0.254835134159188
"t118",0.767509436552962
"t119",0.389506217570213
"t125",NA
"t151",0.750157922868969
"t173",0.614947274463368
"t174",0.958222776124132
"t179",0.840863073801431
"t184",-0.923564046407069
"t292",-0.35788274739607
"t293",-1.50664116591724
"t231",0.350396112088498
"t232",0.331091802234678
"t335",0.405274595493023
"t336",0.391802842095444
"t358",0.412555776348137
"t359",0.36888856252376
"t321",-0.624347216953628
"t322",-0.164895464549608
"t339",0.548230438116496
"t340",0.393419814923831
"t253",-0.135091429279031
"t215",0.74692509418016
"t216",NA
"t122",1.36758596155863
"t95",0.215118209279054
"t87",0.414133080175324
"t88",0.668502733121686
"t124",0.498993974709628
"t155",0.263458289983127
"t210",0.535236583182426
"t211",0.149810453601459
"t209",0.413325054517006
"t258",0.95094792877367
"t259",1.44071472501395
"t78",-0.548250316522664
"t243",0.228029872796806
"t244",0.116816230921099
"t242",1.06482840950254
"t230",0.14310559931603
"t316",-1.71185207215982
"t317",-0.502221961261302
"t256",NA
"t260",-0.388927223903254
"t261",-0.936239627450705
"t236",0.128677800989032
"t225",0.00943585900473214
"t227",-0.806048853723432
"t228",-0.636217127834313
"t142",0.590158250786768
"t131",0.231375297825746
"t106",0.658207788198315
"t182",-2.36234420025774
"t183",-0.379521478371342
"t207",1.28438208918414
"t208",-1.4405326429506
"t161",0.425141426378951
"t162",NA
"t107",-0.109488471930279
"t129",-1.02923616829723
"t289",0.530859601434625
"t298",1.59318104296566
"t299",0.836914437887666
"t277",-0.674882364669789
"t278",-0.391596787821378
"t226",0.112511050167274
"t287",2.5780479842367
"t288",NA
"t187",NA
"t254",1.21250992355417
"t255",1.1521161069544
"t348",0.890462032787432
"t349",1.20472029405655
"t356",1.05906333302642
"t357",1.10033850525516
"t301",1.56099983981227
"t190",0.690003540265136
"t247",1.54210581621157
"t248",NA
"t150",NA
"t178",-1.51033236958059
"t345",NA
"t346",-1.32119691899438
"t332",-0.996532186663165
"t268",-0.794314374932304
"t337",-0.676043306073935
"t338",-0.126773315163586
"t315",-0.74074838763537
"t160",0.369826804848549
"t169",NA
"t170",-0.64233043027365
"t204",1.60396583448309
"t300",-1.50888002642958
"t313",-0.877548835049678
"t314",-0.850915954560474
"t237",0.913849003987805
"t140",1.25191158727574
"t141",NA
"t48",0.466453290562218
"t157",-0.584374831374364
"t347",-0.994535710219825
"t354",-1.4522449051266
"t355",-1.45989937232626
"t70",-0.692202055382212
"t71",-1.08372048518251
"t57",-0.471763307286007
"t51",0.664264707422057
"t64",0.249175965998626
"t65",-0.358894699942949
"t63",0.130166091286174
"t94",-0.52202538326756
"t100",NA
"t101",-1.57684865462516
"t290",-0.331585442212496
"t291",0.847339504803844
"t235",-0.935939928205555
"t111",-0.809510574052668
"t112",-0.504671252441617
"t97",0.485448932974661
"t123",-0.899689675287013
"t130",-1.38029315492351
"t305",-0.597759067217463
"t306",-1.69788230702925
"t273",-0.8908274692211
"t324",-1.51752365061519
"t329",-0.437070858958897
"t350",-0.353819241839082
"t351",-0.452744811967557
"t185",-2.52147660653226
"t175",-0.577076090933199
"t192",NA
"t303",NA
"t304",0.925460258339457
"t171",-0.0462869474891773
"t172",NA
"t240",-1.36292732998966
"t241",-0.829387788523907
"t219",-0.915518301570267
"t222",-0.692923539847509
"t275",-0.265051813197689
"t276",-0.226025436618215
"t245",-0.962077066686219
"t246",-1.86141788880696
"t327",0.785197644084961
"t328",0.639283350233032
"t269",0.259695383936711
"t270",-0.0118992524597051
"t229",0.627051592113373
"t154",-0.681881208289185
"t168",-0.840428300607143
"t223",NA
"t283",-1.86317828113579
"t284",-1.60364218821295
"t180",-0.488632721876506
"t199",-1.02732416798544
"t252",1.6662479725574
"t325",-0.189290221217746
"t326",0.937679451621654
"t238",1.59906750653493
"t135",-0.825718030264352
"t136",-0.117045225585411
"t114",0.0523289151646429
"t115",-0.457340142729393
"t77",-1.2393670939909
"t55",-0.212243283493347
"t75",NA
"t76",0.124442326302261
"t73",-2.19501647165047
"t74",NA
"t40",-0.698004735368485
"t18",0.578149080104248
"t26",-1.28877806592188
"t29",0.316609383639402
"t49",-0.949341507329558
"t50",NA
"t41",-0.0683610911960337
"t42",NA
"t43",NA
"t32",0.668951810630027
"t52",-0.688928556035476
"t53",-0.505910427055157
"t80",-0.868309865488569
"t98",-0.256803801952219
"t214",2.25833929835612
"t272",1.20212482171027
"t294",1.82643144212609
"t295",1.49207079246608
"t163",0.947598178479544
"t156",-0.514765886513315
"t250",0.329249666536953
"t251",0.840826313595569
"t285",0.657951673508759
"t286",-0.280868105234368
"t181",0.828335604458719
"t341",NA
"t342",NA
"t323",0.816276453242985
"t264",0.907237763597684
"t262",0.608987655427132
"t158",1.46731344203755
"t83",-1.14600333239416
"t90",-2.01342434568876
"t104",-1.99035600434605
"t153",-1.56927752805141
"t165",-0.296305287279613
"t296",0.671035307935814
"t297",-1.03448451067061
"t271",0.388688747743213
"t311",-0.812358557036021
"t312",-0.663482291931918
"t23",-0.481155407442894
"t96",0.993440452920351
"t194",0.15123468252273
"t200",-0.481379233234254
"t302",0.162613502352811
"t333",-0.263197087944284
"t334",-0.14174408248027
"t267",-0.480769040864571
"t263",0.355766220712992
"t193",0.0729368419060647
"t84",1.12703714512144
"t103",NA
"t148",1.15061488203611
"t149",NA
"t59",1.2520111695013
"t66",1.15573168823234
"t82",-1.19304655190043
"t102",1.11841547845964
"t239",0.594147196373866
"t265",-0.832334658689389
"t266",0.459679136576749
"t191",1.21241211180628
"t159",1.63910060585449
"t205",0.305110112435538
"t206",NA
"t217",0.907458036952277
"t218",0.406937379496402
"t220",0.246495092576745
"t221",NA
"t134",-0.318886183087126
"t105",0.107977029329702
"t176",-0.682182341618866
"t177",-1.08763390813855
"t201",-1.17760331195118
"t249",-2.32345811229647
"t279",-1.30967943373773
"t280",-2.13499504824404
"t257",-1.84088039580789
"t195",-1.06203756524997
"t309",0.691110947439001
"t310",-0.085427875396813
"t318",0.483199961747679
"t319",1.40989413239012
"t343",0.355829115996445
"t344",-0.04466326537572
"t186",0.171554102247695
"t202",0.478651686538283
"t203",-0.170780469541496
"t147",-0.565386548817467
"t120",0.579953916052479
"t121",-0.780287827104603
"t91",0.962306729845393
"t79",1.76645351515882
"t116",1.02020473606007
"t117",1.11407941387999
"t133",0.865225923842741
"t166",-0.0525493569172806
"t167",0.76876967901918
"t281",0.776166639233675
"t282",0.404711824575463
"t152",0.245117357098013
"t144",0.907938104365426
"t126",NA
"t108",0.473828180554029
"t320",-0.378907182464482
"t352",-0.251030047745322
"t353",0.0518956166608601
"t307",0.063847474879591
"t308",1.16416832450438
"t274",-0.00496291909486822
"t212",-1.37511605050287
"t213",-0.655213811794443
"t143",0.146774236003139
"t92",-0.748688831991944
"t93",-0.352710250846693
"t188",0.599185810797255
"t189",1.41219823859954
"t67",NA
"t68",1.1516984154111
"t34",0.266218377423517
"t15",1.11184500921088
"t16",0.818403530303997
"t17",0.952924684089618
"t61",1.31593736643278
"t62",1.53744799086369
"t60",1.38889978164875
"t37",NA
"t56",-1.78301196572472
"t58",-0.0331618907581356
"t69",1.77860766763999
"t127",1.82619756218885
"t128",1.08346846130844
"t85",1.08086655522467
"t196",-0.764639637236272
"t197",-0.179636592979086
"t164",-1.70256766706719
"t233",NA
"t234",1.014867780504
"t330",-0.114789037829445
"t331",1.05587215438494
"t224",0.755614333442632
"t198",0.21596519858808
"t99",-0.224033808131806
"t89",1.70780186323775
"t137",-2.52998185285576
"t145",-1.84461329527425
"t146",-0.686742775226484
"t132",-1.43675043054
"t27",1.6797576658173
"t28",NA
"t4",1.7993514960753
"t5",1.33739658921111
"t6",0.99627225432154
"t1",-2.48776903890824
"t2",-1.53013297832495
"t3",-0.869478423820661
