accepted_species,estimate
t142,-1.4107246
t345,-1.4117
t346,-1.4117
t318,-1.4129581
t334,-1.4129581
t292,-1.4132344
t221,-1.4121699
t123,-1.414124
t143,-1.4125209
t329,-1.4128
t295,-1.4124359
t192,-1.4128186
t325,-1.4127798
t307,-1.4128151
t225,-1.4125751
t226,-1.4125751
t140,-1.4123741
t141,-1.4123741
t197,-1.4110751
t213,-1.4126985
t323,-1.4128966
t324,-1.4128966
t252,-1.412934
t191,-1.4127232
t171,-1.4135652
t185,-1.4126376
t186,-1.4126376
t183,-1.4128164
t176,-1.4123833
t327,-1.4128234
t357,-1.4128234
t358,-1.4128234
t289,-1.4128234
t355,-1.4128234
t356,-1.4128234
t132,-1.4147419
