"accepted_species","trait_ARD"
"t18","1"
"t19","1"
"t21","1"
"t65","0"
"t66","0"
"t70","1"
"t71","1"
"t53","1"
"t34","1"
"t35","1"
"t86","1"
"t87","1"
"t58","1"
"t59","1"
"t95","1"
"t96","1"
"t93","1"
"t94","1"
"t45","1"
"t56","1"
"t57","1"
"t44","1"
"t78","1"
"t79","1"
"t43","1"
"t97","0"
"t98","0"
"t88","0"
"t10","0"
"t7","0"
"t14","1"
"t39","1"
"t40","1"
"t11","1"
"t89","0"
"t90","0"
"t84","0"
"t16","1"
"t23","1"
"t24","1"
"t60","1"
"t61","1"
"t82","1"
"t83","1"
"t33","1"
"t26","1"
"t27","1"
"t28","1"
"t64","0"
"t80","0"
"t81","0"
"t62","0"
"t63","0"
"t32","0"
"t41","0"
"t42","0"
"t5","0"
"t85","0"
"t38","1"
"t29","0"
"t9","0"
"t25","1"
"t3","1"
"t12","1"
"t8","1"
"t22","0"
"t49","1"
"t50","0"
"t74","0"
"t75","0"
"t31","0"
"t68","0"
"t76","0"
"t77","0"
"t15","1"
"t13","0"
"t4","0"
"t36","0"
"t37","1"
"t30","0"
"t54","0"
"t55","0"
"t72","0"
"t73","0"
"t67","1"
"t20","1"
"t47","1"
"t48","1"
"t46","1"
"t51","1"
"t52","1"
"t69","1"
"t99","1"
"t100","1"
"t2","1"
"t6","0"
"t17","1"
"t91","1"
"t92","1"
"t1","1"
