,0,1,2,3,4,5,6,7,8,9,10
t1,4.0350885,-0.39247158,7.9803553,-1.0300872,20.549849,2.6601605,0.17617397,0.0071554077,2.7406769,0.04482066,3.0116756
t2,1.6010942,-0.48456538,11.029858,-0.134379,12.531754,8.74532,7.1265926,0.21757247,8.98307,4.837148,5.428503
t3,-0.5057831,-0.4016279,5.7935667,0.33932045,19.467318,-0.012143224,6.738569,0.13003843,2.4340599,0.12682532,15.45373
t4,-0.87248176,-0.41145793,7.525566,-0.05359811,14.832341,3.7819,12.565281,0.22237524,7.32349,0.8890532,20.732395
t5,1.9336067,1.1661211,0.29296523,-1.9549474,5.9843802,-0.09159499,0.31444356,4.7041016,-0.16103083,0.46662322,-0.41233626
t6,4.576078,-0.0033399384,0.15206212,-0.9646714,11.484833,1.4816848,0.3388348,8.174929,-0.30940324,0.49144286,0.96011037
t7,4.3392987,-0.006691939,0.07587481,-0.8787173,11.04829,1.3767,0.32129368,7.9509873,-0.31475335,0.46848506,0.9903669
t8,-1.3131069,-0.39301953,7.4577136,0.22535998,5.9223294,5.4733973,20.673412,0.37924245,12.02139,3.6828802,27.28338
t9,-0.24223112,-0.09655752,0.25447774,5.335865,-0.41077214,4.808577,0.2715418,5.9729214,-0.21874423,1.1742074,-0.44061074
t10,3.2611854,-0.5526104,16.883223,-0.13857904,4.235008,19.077147,18.898136,0.4132335,17.38594,11.556999,8.764984
t11,3.0021195,-0.54670185,15.716034,-0.042288646,7.441804,16.266922,15.044953,0.35902882,15.137865,9.966925,6.4107904
t12,-0.79188305,-0.028602095,0.1681584,-1.7043474,-0.52200466,-0.5175737,0.46447068,0.028130671,-0.29458332,0.2082006,-0.6244546
t13,-0.29115552,-0.09521444,0.29982796,5.0373774,-0.60146487,-0.045149226,2.742027,0.27094612,-0.24975361,1.7814716,-0.1590995
t14,1.4501877,1.2622812,0.2532695,-2.0036316,5.4626875,-0.13183698,0.30222654,4.322416,-0.18867467,0.48237044,-0.4348936
t15,-0.84992844,-0.023515278,0.20270461,-1.9434026,-0.54336196,-0.545835,0.09127553,0.020607466,-0.25697407,0.24877144,-0.6388311
t16,-0.052953877,0.76581234,0.103942275,-2.854992,3.615111,-0.37746933,0.3269204,3.0247095,-0.12256483,0.5103696,-0.8965556
t17,-0.77523834,-0.024234982,0.17833388,-1.7386111,-0.51924694,-0.47549322,0.0039485893,0.03076864,-0.26248232,0.26323465,-0.6398065
t18,17.23704,16.162998,0.019777205,-0.27046698,-0.49333754,-0.6283164,0.0221441,0.12713774,-0.24701607,1.0002872,-0.3230774
t19,3.6731226,-0.03312041,0.3783113,3.0828114,-0.35295805,1.0580636,0.0662972,6.6007214,-0.014333048,4.195162,-0.8672444
