"accepted_species","trait_ARD"
"t1","0"
"t2","1"
"t11","1"
"t62","1"
"t63","0"
"t73","1"
"t159","0"
"t160","0"
"t102","1"
"t72","0"
"t139","0"
"t140","0"
"t97","0"
"t89","0"
"t75","0"
"t76","0"
"t30","0"
"t107","0"
"t108","0"
"t57","1"
"t125","1"
"t126","1"
"t33","1"
"t35","0"
"t66","1"
"t67","0"
"t14","0"
"t17","0"
"t38","1"
"t60","0"
"t92","0"
"t93","0"
"t77","0"
"t99","0"
"t111","1"
"t153","0"
"t154","0"
"t169","1"
"t170","1"
"t120","1"
"t81","1"
"t142","1"
"t143","1"
"t59","1"
"t68","1"
"t69","0"
"t56","1"
"t44","1"
"t51","1"
"t52","0"
"t29","0"
"t22","1"
"t36","0"
"t37","1"
"t41","1"
"t42","1"
"t6","1"
"t5","1"
"t23","1"
"t24","1"
"t25","1"
"t144","0"
"t145","1"
"t100","1"
"t121","1"
"t122","1"
"t65","1"
"t7","1"
"t50","1"
"t70","1"
"t155","0"
"t156","1"
"t161","1"
"t162","1"
"t53","1"
"t46","1"
"t87","1"
"t88","1"
"t61","1"
"t151","1"
"t152","1"
"t105","1"
"t18","1"
"t34","0"
"t43","0"
"t48","1"
"t49","1"
"t47","1"
"t135","1"
"t171","1"
"t172","1"
"t91","1"
"t80","1"
"t118","0"
"t119","1"
"t117","1"
"t94","1"
"t39","1"
"t40","1"
"t28","1"
"t26","0"
"t27","0"
"t45","0"
"t137","0"
"t138","1"
"t106","0"
"t74","0"
"t114","0"
"t115","0"
"t58","0"
"t123","1"
"t124","1"
"t109","1"
"t64","0"
"t82","1"
"t83","1"
"t165","1"
"t166","1"
"t163","1"
"t164","1"
"t84","1"
"t129","0"
"t147","0"
"t148","0"
"t90","0"
"t31",NA
"t127",NA
"t128",NA
"t98","1"
"t86","1"
"t141","1"
"t149",NA
"t150",NA
"t55",NA
"t78",NA
"t79",NA
"t54",NA
"t133",NA
"t134","1"
"t85",NA
"t110",NA
"t113","1"
"t173",NA
"t174",NA
"t116",NA
"t32",NA
"t21",NA
"t3","1"
"t12","0"
"t13","1"
"t10","1"
"t4","1"
"t15","1"
"t16","1"
"t9","1"
"t19","0"
"t95","0"
"t96","0"
"t71","0"
"t130","0"
"t131","0"
"t132","0"
"t103","1"
"t104","1"
"t136","1"
"t167","1"
"t168","1"
"t112","0"
"t157","0"
"t158","0"
"t146","0"
"t101","0"
"t20","0"
"t8","1"
