,Ev Model,Missing Type,Tree Type,Variable Type,Signal,corHMM,phylnn_fill_means,logit_eigenvecs,logit_umap,logit_umap_supervised,logit_autoencoded,logit_autoenc_supervised,xgb_eigenvecs,xgb_umap,xgb_umap_supervised,xgb_autoencoded,xgb_autoenc_supervised
0,bBMT,mcar,ultrametric,binary,0.0231451848518921,0.0017783028222627044,0.0017943462666535643,0.0018273036212226319,0.006721399468169619,0.004282145642652373,0.014934218891469942,0.0004247856915276536,0.00100192051239035,0.004851974605644524,0.0003766277592283707,0.0025106945196201004,0.0008645938055235128
1,bBMT,phyloNa,ultrametric,binary,0.0231451848518921,0.049239585087365714,0.1,0.03508690994688257,0.05172930003351737,0.037858684025498496,0.08359005579074226,0.02720652246354019,0.069435206203015,0.05195903655165505,0.057320726503238065,0.05318584794297291,0.030814464004051745
2,bBMT,mcar,with_extinct,binary,-0.294904259286118,0.024138378809589425,0.05086995442708333,0.021336318259224277,0.03338487030088528,0.026967056716866968,0.026348633073383712,0.028274177645669467,0.023066144794459176,0.03164481801319721,0.04841963461308926,0.013982263027790444,0.02453187061988511
3,bBMT,phyloNa,with_extinct,binary,-0.294904259286118,0.00012379221497725362,0.00037949125772045904,8.667113717785821e-09,0.0014760320860176465,4.653447332083809e-08,2.2075825205410744e-07,1.2357628237003797e-07,7.677992781355112e-06,4.298050893649392e-06,8.05357729015681e-05,1.4097560829758889e-06,0.00014144494654148924
4,bBMT,mcar,ultrametric,binary,-0.316515905955577,0.009602376840610377,0.183,0.12373942833459187,0.06553036391657638,0.0743608315955422,0.1384832496483151,0.06569904846961837,0.0881274893731919,0.05541887902235718,0.10185082777350454,0.02061735055627734,0.036931915524710125
5,bBMT,phyloNa,ultrametric,binary,-0.316515905955577,0.012530454068054989,0.0,0.08101648444771987,0.05199579144261104,0.05128797138842038,0.10489164279408432,0.0854540342177091,0.01595865861290385,0.06813375208892314,0.04877556709855965,0.017264933007143858,0.05288272501208309
6,bBMT,mcar,with_extinct,binary,-0.456249723917825,0.0011628776288023788,0.04775926457914393,0.03148545417950441,0.017743743072077694,0.016189907960347222,0.007920884996563002,0.015881671062059254,0.000368530972823771,0.00453761309005313,0.027881628533494462,0.00062032418425269,0.023877294968907746
7,bBMT,phyloNa,with_extinct,binary,-0.456249723917825,0.02347268047925659,0.04138404221528162,0.023296175708264928,0.044221199577610414,0.051041566548124494,0.016814328856711643,0.030938886428147627,0.02319509370787625,0.02913431605636238,0.041502784856661756,0.0046185100452157315,0.0035560331061009
8,bBMT,mcar,ultrametric,binary,-0.158209141020856,0.0009395327205449574,0.021347852410132397,0.12703593568672952,0.06552546064232292,0.10138139809374266,0.19983610075889582,0.12214545018484371,0.07243463763183383,0.15455203366034573,0.16797352258150866,0.046598825827219685,0.004297379708765992
9,bBMT,phyloNa,ultrametric,binary,-0.158209141020856,0.0012399818653302981,0.0,0.07174255143080385,0.039709373066639894,0.06440825501430969,0.12222813329069782,0.06640716197559005,0.005232445018541668,0.0510363472533217,0.003412673094474762,0.017149568341241088,0.012187933835224669
10,bBMT,mcar,with_extinct,binary,-0.782833297446783,0.0054698719797809155,0.0005023547880690741,0.016060955599589522,0.0004695436256288431,7.039657648721621e-07,0.002682449361357125,0.004174525169469981,1.4590874411461585e-05,0.0008992626009712132,2.771727337494357e-05,4.3692990438766607e-05,3.5719322993728146e-05
