"accepted_species","trait_BM_trend_scaled"
"t92",0.0130065914515927
"t73",-1.44957674153204
"t74",-1.26666134393387
"t2",-1.02490085652587
"t15",0.246795483264048
"t97",NA
"t98",NA
"t81",-1.30385493611045
"t82",NA
"t59",-1.786737148118
"t46",NA
"t65",-0.792663102137346
"t66",-1.2891220868842
"t52",-0.719295259534364
"t26",-1.1718947440103
"t36",-2.16893361538758
"t37",NA
"t41",NA
"t56",-0.555752311624026
"t57",-1.17698131257339
"t68",-1.59908198529296
"t88",NA
"t89",-0.253867432183327
"t83",-0.44274206144542
"t33",-0.133171944831165
"t58",-0.451858785263623
"t72",0.0102346237572087
"t5",0.0775291385157616
"t13",1.91653016566141
"t30",1.13941655393277
"t43",1.40097445050241
"t86",0.89469835727121
"t87",NA
"t16",-0.438015627762149
"t53",0.392252257855085
"t24",-0.8151582358689
"t64",0.0443718053659409
"t75",-0.256390310762423
"t76",-0.171310627341207
"t77",-0.499341471609327
"t78",-0.386105204552061
"t50",0.333855518486323
"t51",0.176489730102138
"t19",0.505232000818933
"t35",0.831132923854619
"t20",0.411826480736212
"t99",0.433198160896461
"t100",0.452226847369366
"t28",1.45857442757052
"t29",2.23576327331088
"t23",-0.168231255659025
"t49",1.20972289308115
"t31",1.01725712580179
"t11",1.06182761628639
"t79",-0.0278489167391086
"t80",-0.131816943870672
"t38",1.57028716330627
"t39",1.99952046184474
"t34",2.10714560232655
"t22",1.95466317630135
"t9",2.11731736962411
"t1",-0.795629679178809
"t62",0.741375332661026
"t63",0.929690059380323
"t27",NA
"t21",1.14222193211941
"t44",0.571445419430242
"t45",0.729579314881857
"t8",-0.00532669015259549
"t7",1.61434447593811
"t25",0.403988236789701
"t84",-0.581162163256903
"t85",-0.475371282333233
"t69",NA
"t70",-0.397927902211891
"t3",-0.244961389685327
"t4",-0.0732796127160297
"t17",-0.570990787088602
"t47",-0.77803774418654
"t18",-0.214288897946665
"t60",-0.259209572372456
"t61",-0.139804618119093
"t71",-0.204697246082902
"t95",-0.137888778011199
"t96",-0.0885710117106937
"t42",-0.577705060559021
"t48",0.9836426011183
"t54",1.10645595443735
"t55",1.0510668568694
"t6",-0.507006848831314
"t12",-0.322821055324915
"t32",-0.325800399286841
"t67",-0.493924229418786
"t93",-0.731171510775209
"t94",-0.625702319806197
"t10",-0.458246449344709
"t14",-1.06724144015181
"t40",0.0232839948009854
"t90",0.689291571519534
"t91",0.613052755758108
