"accepted_species","trait_ARD"
"t1","1"
"t3","1"
"t11","0"
"t12","0"
"t5","1"
"t4","0"
"t2","1"
"t6","0"
"t8","1"
"t15","1"
"t16","0"
"t10","1"
"t7","1"
"t9",NA
"t13","1"
"t14","1"
"t23","0"
"t32","0"
"t109","1"
"t110","1"
"t31","0"
"t29",NA
"t30","0"
"t238","1"
"t239","1"
"t114","1"
"t106","0"
"t107","0"
"t85","0"
"t240","1"
"t241","1"
"t123","1"
"t158","1"
"t159","1"
"t101","0"
"t175","1"
"t203","1"
"t205","1"
"t206","1"
"t147","0"
"t148","0"
"t130","0"
"t131","0"
"t102","0"
"t165","0"
"t166","1"
"t167",NA
"t66","1"
"t178","0"
"t179","0"
"t201","0"
"t202","0"
"t249","1"
"t250","1"
"t242","1"
"t187","0"
"t232","1"
"t233","1"
"t180",NA
"t181","0"
"t38","0"
"t39","1"
"t59","0"
"t60","0"
"t108","1"
"t132","0"
"t133","1"
"t115","0"
"t119","1"
"t168","1"
"t169","1"
"t145","1"
"t54","1"
"t55","1"
"t52","1"
"t72","1"
"t73","0"
"t100","0"
"t105","0"
"t113","0"
"t116","0"
"t251","0"
"t252",NA
"t153","0"
"t94","0"
"t51","1"
"t111","1"
"t112","1"
"t71","1"
"t79","0"
"t247","1"
"t248","1"
"t24","0"
"t33",NA
"t50","0"
"t197","0"
"t198",NA
"t188","1"
"t162","0"
"t34","1"
"t45","0"
"t46","1"
"t43","1"
"t44","1"
"t49",NA
"t77","1"
"t129","0"
"t137","0"
"t138","0"
"t40","1"
"t41","0"
"t25","1"
"t26","1"
"t21","0"
"t82","0"
"t83","0"
"t261",NA
"t262","0"
"t263","0"
"t182",NA
"t183","0"
"t53","0"
"t74","0"
"t124","1"
"t174","0"
"t213","0"
"t214","0"
"t157",NA
"t120","0"
"t234","0"
"t235","0"
"t228","0"
"t62","1"
"t63","1"
"t36","1"
"t28","1"
"t95","0"
"t96","0"
"t89","1"
"t76","0"
"t81",NA
"t172","1"
"t184","0"
"t257","1"
"t258","1"
"t189","0"
"t190","1"
"t226","1"
"t227","1"
"t236","1"
"t237","1"
"t177","1"
"t35",NA
"t27","0"
"t57","1"
"t61","0"
"t152","1"
"t243","1"
"t244","1"
"t218",NA
"t219","0"
"t140","0"
"t150","0"
"t151","0"
"t154","0"
"t155","0"
"t149","0"
"t17","1"
"t19","1"
"t156","0"
"t199","0"
"t229","0"
"t230","0"
"t136","0"
"t245","1"
"t259",NA
"t260","1"
"t65","0"
"t195","0"
"t196","0"
"t42",NA
"t104","1"
"t141","1"
"t142","0"
"t78","0"
"t68","1"
"t224","0"
"t225","0"
"t160","0"
"t69","1"
"t70","1"
"t37","1"
"t48","1"
"t91","1"
"t92","1"
"t22","1"
"t121","1"
"t122",NA
"t99","0"
"t58","0"
"t20","1"
"t163","1"
"t164","1"
"t217","0"
"t220","0"
"t221",NA
"t146","0"
"t193","1"
"t194","1"
"t90","1"
"t97","0"
"t117",NA
"t118","1"
"t98",NA
"t88","0"
"t56","1"
"t86","1"
"t87","0"
"t67",NA
"t207","1"
"t208","1"
"t139","1"
"t185","1"
"t186","1"
"t161","1"
"t204","0"
"t212","0"
"t222","0"
"t223","0"
"t93","0"
"t64","1"
"t103","1"
"t127","1"
"t128",NA
"t80","0"
"t47","1"
"t134","0"
"t170","0"
"t171","0"
"t125","0"
"t84","1"
"t126","1"
"t176","1"
"t191","1"
"t192","1"
"t200","1"
"t215","1"
"t216","1"
"t173","1"
"t143","1"
"t144","1"
"t209","0"
"t210","0"
"t135","1"
"t211","0"
"t246","1"
"t253","1"
"t254",NA
"t231","1"
"t255",NA
"t256",NA
"t75",NA
"t18","1"
