"accepted_species","estimate"
"t79",-1.01805163052443
"t80",-1.01805163052443
"t82",-1.01805163052443
"t122",-1.01805163052443
"t123",-1.01805163052443
"t110",-1.01805163052443
"t68",-1.01805163052443
"t63",-1.01805163052443
"t64",-1.01805163052443
"t53",-1.01888263566773
"t95",-1.0387113558631
"t149",-1.05116728318961
"t216",-1.04767034945444
"t217",-1.04767034945444
"t294",-1.04723652286852
"t337",-1.04710326840192
"t237",-1.04746741632909
"t141",-1.05486129443982
"t155",-1.05486129443982
"t156",-1.05486129443982
"t118",-1.04672679949256
"t126",-1.04672679949256
"t127",-1.04672679949256
"t173",-1.04672679949256
"t226",-1.04672679949256
"t339",-1.04672679949256
"t340",-1.04672679949256
"t328",-1.04672679949256
"t319",-1.04672679949256
"t268",-1.04672679949256
"t269",-1.04672679949256
"t235",-1.04672679949256
"t213",-1.04672679949256
"t193",-1.04672679949256
