"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112","t113","t114","t115","t116","t117","t118","t119","t120","t121","t122","t123","t124","t125","t126","t127","t128","t129","t130","t131","t132","t133","t134","t135","t136","t137","t138","t139","t140","t141","t142","t143","t144","t145","t146","t147","t148","t149","t150","t151","t152","t153","t154","t155"
"t1",0,1.71788413525814,4.86607493555025,5.25481600865137,5.66002847393065,6.46556858984494,6.3929764449918,7.83499554568067,7.54246373221731,10.0421947353949,7.70226340898359,8.81397883580024,8.19276277771704,10.3607544368347,8.34588001772735,9.10118222913973,10.3607544368347,9.03831897327312,9.78466228122466,9.36818829679807,8.69140229268671,8.91372437019144,10.3607544368347,8.8958883704234,8.76037840149822,8.96205565459898,8.71900899933977,9.26409742472449,8.94686427588574,9.02760769595499,10.3607544368347,8.99865855846421,10.3607544368347,9.18867331964097,9.02900547647597,10.3607544368347,10.3607544368347,9.74115184684104,10.3607544368347,10.0541045725676,10.0829384002006,10.3607544368347,9.59466128498864,9.51122741022077,9.30182659730163,10.3607544368347,10.3607544368347,9.56494784556316,10.3607544368347,10.3607544368347,9.74599631947045,10.3607544368347,10.3607544368347,10.3607544368347,9.84743722038812,9.67197003880858,10.1641785501102,9.99526252113772,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,9.53127511145096,10.3607544368347,9.58052994412357,10.225831797383,10.3607544368347,10.3607544368347,9.8296996585444,10.3607544368347,10.3607544368347,9.89055517153113,10.3607544368347,10.3607544368347,10.3607544368347,9.68352444008036,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,9.86096996353979,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.2316064207737,10.3050225669184,10.2169058584747,10.3607544368347,10.3607544368347,10.1153080781397,10.3607544368347,10.3607544368347,10.3274211817852,10.3607544368347,10.3607544368347,10.2388306695289,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347,10.3607544368347
"t2",1.71788413525814,0,4.54720384490674,4.93594491800786,5.34115738328714,6.14669749920142,6.07410535434828,7.51612445503716,7.22359264157379,9.72332364475141,7.38339231834007,8.49510774515673,7.87389168707352,10.0418833461912,8.02700892708384,8.78231113849621,10.0418833461912,8.71944788262961,9.46579119058115,9.04931720615456,8.3725312020432,8.59485327954793,10.0418833461912,8.57701727977988,8.4415073108547,8.64318456395546,8.40013790869626,8.94522633408097,8.62799318524223,8.70873660531148,10.0418833461912,8.6797874678207,10.0418833461912,8.86980222899746,8.71013438583245,10.0418833461912,10.0418833461912,9.42228075619753,10.0418833461912,9.73523348192406,9.76406730955703,10.0418833461912,9.27579019434512,9.19235631957726,8.98295550665812,10.0418833461912,10.0418833461912,9.24607675491964,10.0418833461912,10.0418833461912,9.42712522882694,10.0418833461912,10.0418833461912,10.0418833461912,9.5285661297446,9.35309894816506,9.84530745946668,9.67639143049421,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,9.21240402080744,10.0418833461912,9.26165885348006,9.90696070673947,10.0418833461912,10.0418833461912,9.51082856790089,10.0418833461912,10.0418833461912,9.57168408088762,10.0418833461912,10.0418833461912,10.0418833461912,9.36465334943685,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,9.54209887289628,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,9.91273533013016,9.9861514762749,9.89803476783116,10.0418833461912,10.0418833461912,9.79643698749618,10.0418833461912,10.0418833461912,10.0085500911417,10.0418833461912,10.0418833461912,9.91995957888542,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912,10.0418833461912
"t3",4.86607493555025,4.54720384490674,0,0.556701639417582,2.29640293367914,3.10194304959343,3.02935090474029,4.47137000542916,4.1788381919658,6.67856919514342,4.33863786873208,5.45035329554874,4.82913723746553,6.99712889658322,4.98225447747585,5.73755668888822,6.99712889658322,5.67469343302162,6.42103674097315,6.00456275654657,5.32777675243521,5.55009882993994,6.99712889658322,5.53226283017189,5.39675286124671,5.59843011434747,5.35538345908826,5.90047188447298,5.58323873563424,5.66398215570348,6.99712889658322,5.6350330182127,6.99712889658322,5.82504777938947,5.66537993622446,6.99712889658322,6.99712889658322,6.37752630658954,6.99712889658322,6.69047903231607,6.71931285994904,6.99712889658322,6.23103574473713,6.14760186996927,5.93820105705012,6.99712889658322,6.99712889658322,6.20132230531165,6.99712889658322,6.99712889658322,6.38237077921895,6.99712889658322,6.99712889658322,6.99712889658322,6.48381168013661,6.30834449855707,6.80055300985869,6.63163698088621,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.16764957119945,6.99712889658322,6.21690440387207,6.86220625713148,6.99712889658322,6.99712889658322,6.4660741182929,6.99712889658322,6.99712889658322,6.52692963127962,6.99712889658322,6.99712889658322,6.99712889658322,6.31989889982885,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.49734442328829,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.86798088052217,6.94139702666691,6.85328031822317,6.99712889658322,6.99712889658322,6.75168253788819,6.99712889658322,6.99712889658322,6.96379564153372,6.99712889658322,6.99712889658322,6.87520512927742,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322,6.99712889658322
"t4",5.25481600865137,4.93594491800786,0.556701639417582,0,2.68514400678027,3.49068412269455,3.41809197784141,4.86011107853028,4.56757926506693,7.06731026824454,4.7273789418332,5.83909436864986,5.21787831056665,7.38586996968434,5.37099555057697,6.12629776198934,7.38586996968434,6.06343450612274,6.80977781407428,6.39330382964769,5.71651782553633,5.93883990304106,7.38586996968434,5.92100390327301,5.78549393434783,5.98717118744859,5.74412453218938,6.2892129575741,5.97197980873535,6.0527232288046,7.38586996968434,6.02377409131382,7.38586996968434,6.21378885249059,6.05412100932558,7.38586996968434,7.38586996968434,6.76626737969066,7.38586996968434,7.07922010541719,7.10805393305017,7.38586996968434,6.61977681783825,6.53634294307039,6.32694213015125,7.38586996968434,7.38586996968434,6.59006337841277,7.38586996968434,7.38586996968434,6.77111185232007,7.38586996968434,7.38586996968434,7.38586996968434,6.87255275323773,6.69708557165819,7.18929408295981,7.02037805398733,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,6.55639064430057,7.38586996968434,6.60564547697319,7.2509473302326,7.38586996968434,7.38586996968434,6.85481519139402,7.38586996968434,7.38586996968434,6.91567070438075,7.38586996968434,7.38586996968434,7.38586996968434,6.70863997292997,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,6.88608549638941,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.25672195362329,7.33013809976803,7.24202139132429,7.38586996968434,7.38586996968434,7.14042361098931,7.38586996968434,7.38586996968434,7.35253671463484,7.38586996968434,7.38586996968434,7.26394620237855,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434,7.38586996968434
"t5",5.66002847393065,5.34115738328714,2.29640293367914,2.68514400678027,0,1.700035145946,1.62744300109286,3.38889949206773,2.77693028831837,5.27666129149599,2.93672996508465,4.04844539190131,3.4272293338181,5.59522099293579,3.58034657382842,4.33564878524079,5.59522099293579,4.59222291966019,5.33856622761172,4.60265485289914,3.92586884878778,4.14819092629251,5.59522099293579,4.44979231681046,4.31428234788528,4.51595960098604,4.27291294572683,4.81800137111155,4.5007682222728,4.58151164234205,5.91465838322179,4.23312511456527,5.59522099293579,4.74257726602803,4.58290942286303,5.59522099293579,5.59522099293579,4.97561840294211,5.59522099293579,5.28857112866864,5.31740495630161,5.59522099293579,5.1485652313757,4.74569396632184,4.5362931534027,5.91465838322179,5.91465838322179,5.11885179195022,5.91465838322179,5.59522099293579,4.98046287557152,5.91465838322179,5.91465838322179,5.59522099293579,5.08190377648918,4.90643659490964,5.39864510621126,5.54916646752478,5.59522099293579,5.59522099293579,5.91465838322179,5.59522099293579,5.59522099293579,5.59522099293579,5.59522099293579,4.76574166755202,5.59522099293579,4.81499650022464,5.46029835348405,5.59522099293579,5.91465838322179,5.38360360493147,5.91465838322179,5.91465838322179,5.12502172763219,5.59522099293579,5.91465838322179,5.91465838322179,4.91799099618142,5.59522099293579,5.59522099293579,5.59522099293579,5.59522099293579,5.59522099293579,5.59522099293579,5.91465838322179,5.91465838322179,5.09543651964086,5.91465838322179,5.91465838322179,5.59522099293579,5.91465838322179,5.91465838322179,5.91465838322179,5.91465838322179,5.91465838322179,5.91465838322179,5.78551036716074,5.53948912301948,5.45137241457574,5.59522099293579,5.91465838322179,5.66921202452676,5.59522099293579,5.59522099293579,5.56188773788629,5.91465838322179,5.59522099293579,5.47329722563,5.59522099293579,5.59522099293579,5.59522099293579,5.59522099293579,5.59522099293579,5.59522099293579,5.59522099293579,5.59522099293579,5.59522099293579,5.59522099293579,5.59522099293579,5.59522099293579,5.59522099293579,5.59522099293579,5.59522099293579,5.59522099293579,5.59522099293579,5.59522099293579,5.91465838322179,5.91465838322179,5.59522099293579,5.59522099293579,5.91465838322179,5.91465838322179,5.59522099293579,5.59522099293579,5.59522099293579,5.59522099293579,5.59522099293579,5.91465838322179,5.59522099293579,5.59522099293579,5.59522099293579,5.59522099293579,5.91465838322179,5.91465838322179,5.91465838322179,5.91465838322179,5.59522099293579,5.59522099293579,5.59522099293579,5.59522099293579,5.59522099293579,5.59522099293579,5.91465838322179,5.91465838322179
"t6",6.46556858984494,6.14669749920142,3.10194304959343,3.49068412269455,1.700035145946,0,1.53402310561725,4.19443960798202,2.68351039284276,5.18324139602038,2.84331006960904,3.95502549642569,3.33380943834249,5.50180109746018,3.4869266783528,4.24222888976518,5.50180109746017,5.39776303557447,6.14410634352601,4.50923495742352,3.83244895331216,4.05477103081689,5.50180109746017,5.25533243272475,5.11982246379956,5.32149971690033,5.07845306164112,5.62354148702584,5.30630833818709,5.38705175825634,6.72019849913607,4.13970521908966,5.50180109746017,5.54811738194232,5.38844953877731,5.50180109746017,5.50180109746017,4.88219850746649,5.50180109746017,5.19515123319302,5.223985060826,5.50180109746017,5.95410534728998,4.65227407084622,4.44287325792708,6.72019849913607,6.72019849913607,5.9243919078645,6.72019849913607,5.50180109746018,4.8870429800959,6.72019849913607,6.72019849913607,5.50180109746018,4.98848388101357,4.81301669943402,5.30522521073565,6.35470658343907,5.50180109746017,5.50180109746017,6.72019849913607,5.50180109746018,5.50180109746018,5.50180109746017,5.50180109746017,4.67232177207641,5.50180109746018,4.72157660474902,5.36687845800843,5.50180109746017,6.72019849913607,6.18914372084575,6.72019849913607,6.72019849913607,5.03160183215658,5.50180109746017,6.72019849913607,6.72019849913607,4.82457110070581,5.50180109746018,5.50180109746017,5.50180109746018,5.50180109746018,5.50180109746018,5.50180109746018,6.72019849913607,6.72019849913607,5.00201662416524,6.72019849913607,6.72019849913607,5.50180109746017,6.72019849913607,6.72019849913607,6.72019849913607,6.72019849913607,6.72019849913607,6.72019849913607,6.59105048307502,5.44606922754386,5.35795251910013,5.50180109746018,6.72019849913607,6.47475214044105,5.50180109746017,5.50180109746017,5.46846784241068,6.72019849913607,5.50180109746017,5.37987733015438,5.50180109746018,5.50180109746018,5.50180109746017,5.50180109746017,5.50180109746017,5.50180109746017,5.50180109746017,5.50180109746017,5.50180109746018,5.50180109746017,5.50180109746017,5.50180109746017,5.50180109746018,5.50180109746017,5.50180109746017,5.50180109746017,5.50180109746017,5.50180109746018,6.72019849913607,6.72019849913607,5.50180109746018,5.50180109746018,6.72019849913607,6.72019849913607,5.50180109746018,5.50180109746018,5.50180109746018,5.50180109746018,5.50180109746018,6.72019849913607,5.50180109746018,5.50180109746018,5.50180109746018,5.50180109746018,6.72019849913607,6.72019849913607,6.72019849913607,6.72019849913607,5.50180109746018,5.50180109746018,5.50180109746017,5.50180109746017,5.50180109746018,5.50180109746018,6.72019849913607,6.72019849913607
"t7",6.3929764449918,6.07410535434828,3.02935090474029,3.41809197784141,1.62744300109286,1.53402310561725,0,4.12184746312888,2.45560006928203,4.95533107245965,2.61539974604831,3.72711517286496,3.10589911478176,5.27389077389945,3.25901635479207,4.01431856620445,5.27389077389944,5.32517089072133,6.07151419867287,4.28132463386279,3.60453862975143,3.82686070725616,5.27389077389944,5.18274028787161,5.04723031894642,5.24890757204719,5.00586091678798,5.5509493421727,5.23371619333395,5.3144596134032,6.64760635428293,3.91179489552893,5.27389077389944,5.47552523708918,5.31585739392417,5.27389077389944,5.27389077389944,4.65428818390576,5.27389077389944,4.96724090963229,4.99607473726527,5.27389077389944,5.88151320243684,4.42436374728549,4.21496293436635,6.64760635428293,6.64760635428293,5.85179976301136,6.64760635428294,5.27389077389944,4.65913265653517,6.64760635428293,6.64760635428293,5.27389077389945,4.76057355745284,4.58510637587329,5.07731488717492,6.28211443858593,5.27389077389944,5.27389077389944,6.64760635428294,5.27389077389944,5.27389077389944,5.27389077389944,5.27389077389944,4.44441144851567,5.27389077389944,4.49366628118829,5.1389681344477,5.27389077389944,6.64760635428293,6.11655157599261,6.64760635428293,6.64760635428294,4.80369150859585,5.27389077389944,6.64760635428293,6.64760635428293,4.59666077714508,5.27389077389945,5.27389077389944,5.27389077389945,5.27389077389945,5.27389077389945,5.27389077389945,6.64760635428293,6.64760635428293,4.77410630060451,6.64760635428294,6.64760635428294,5.27389077389944,6.64760635428294,6.64760635428294,6.64760635428293,6.64760635428293,6.64760635428294,6.64760635428294,6.51845833822188,5.21815890398313,5.13004219553939,5.27389077389945,6.64760635428294,6.40215999558791,5.27389077389944,5.27389077389944,5.24055751884995,6.64760635428293,5.27389077389944,5.15196700659365,5.27389077389944,5.27389077389944,5.27389077389944,5.27389077389944,5.27389077389944,5.27389077389944,5.27389077389944,5.27389077389944,5.27389077389944,5.27389077389944,5.27389077389944,5.27389077389944,5.27389077389944,5.27389077389944,5.27389077389944,5.27389077389944,5.27389077389944,5.27389077389945,6.64760635428294,6.64760635428294,5.27389077389945,5.27389077389945,6.64760635428293,6.64760635428293,5.27389077389944,5.27389077389945,5.27389077389945,5.27389077389945,5.27389077389945,6.64760635428293,5.27389077389945,5.27389077389945,5.27389077389944,5.27389077389944,6.64760635428294,6.64760635428294,6.64760635428294,6.64760635428294,5.27389077389944,5.27389077389944,5.27389077389944,5.27389077389944,5.27389077389944,5.27389077389944,6.64760635428293,6.64760635428293
"t8",7.83499554568067,7.51612445503716,4.47137000542916,4.86011107853028,3.38889949206773,4.19443960798202,4.12184746312888,0,5.27133475035439,7.77106575353201,5.43113442712067,6.54284985393733,5.92163379585412,8.08962545497181,6.07475103586444,6.83005324727681,8.08962545497181,6.42296938918368,7.16931269713521,7.09705931493516,6.4202733108238,6.64259538832852,8.08962545497181,6.28053878633395,4.26081774299007,4.46249499609084,4.21944834083163,6.64874784063504,6.33151469179629,4.52804703744685,5.86119377832658,6.72752957660129,8.08962545497181,6.57332373555152,6.41365589238652,8.08962545497181,8.08962545497181,7.47002286497813,8.08962545497181,7.78297559070466,7.81180941833763,8.08962545497181,6.97931170089919,7.24009842835786,7.03069761543872,7.74540485274528,7.74540485274528,6.94959826147371,5.86119377832658,8.08962545497181,7.47486733760753,7.74540485274528,7.74540485274528,8.08962545497181,7.5763082385252,7.40084105694566,7.89304956824728,5.49570186262958,8.08962545497181,8.08962545497181,5.86119377832658,8.08962545497181,8.08962545497181,8.08962545497181,8.08962545497181,7.26014612958804,8.08962545497181,7.30940096226066,7.95470281552007,8.08962545497181,7.74540485274528,7.21435007445496,7.74540485274528,5.86119377832658,7.61942618966821,8.08962545497181,7.74540485274528,7.74540485274528,7.41239545821744,8.08962545497181,8.08962545497181,8.08962545497181,8.08962545497181,8.08962545497181,8.08962545497181,7.74540485274528,7.74540485274528,7.58984098167688,5.86119377832658,5.86119377832658,8.08962545497181,5.86119377832658,5.86119377832658,5.86119377832658,5.86119377832658,5.86119377832658,5.86119377832658,5.73204576226553,8.0338935850555,7.94577687661176,8.08962545497181,5.86119377832658,5.61574741963156,8.08962545497181,8.08962545497181,8.05629219992231,7.74540485274528,8.08962545497181,7.96770168766601,8.08962545497181,8.08962545497181,8.08962545497181,8.08962545497181,8.08962545497181,8.08962545497181,8.08962545497181,8.08962545497181,8.08962545497181,8.08962545497181,8.08962545497181,8.08962545497181,8.08962545497181,8.08962545497181,8.08962545497181,8.08962545497181,8.08962545497181,8.08962545497181,5.86119377832658,5.86119377832658,8.08962545497181,8.08962545497181,7.74540485274528,7.74540485274528,8.08962545497181,8.08962545497181,8.08962545497181,8.08962545497181,8.08962545497181,7.74540485274528,8.08962545497181,8.08962545497181,8.08962545497181,8.08962545497181,7.74540485274528,7.74540485274528,5.86119377832658,5.86119377832658,8.08962545497181,8.08962545497181,8.08962545497181,8.08962545497181,8.08962545497181,8.08962545497181,7.74540485274528,7.74540485274528
"t9",7.54246373221731,7.22359264157379,4.1788381919658,4.56757926506693,2.77693028831837,2.68351039284276,2.45560006928203,5.27133475035439,0,4.83139639876227,2.49146507235094,3.60318049916759,2.98196444108438,5.14995610020207,3.1350816810947,3.89038389250707,5.14995610020207,6.47465817794684,7.22100148589838,4.15738996016542,3.48060395605406,3.70292603355879,5.14995610020207,6.33222757509712,6.19671760617194,6.3983948592727,6.15534820401349,6.70043662939821,6.38320348055946,6.46394690062871,7.79709364150845,3.78786022183156,5.14995610020207,6.62501252431469,6.46534468114969,5.14995610020207,5.14995610020207,4.53035351020839,5.14995610020207,4.84330623593492,4.8721400635679,5.14995610020207,7.03100048966236,4.30042907358812,4.09102826066898,7.79709364150845,7.79709364150845,7.00128705023688,7.79709364150845,5.14995610020207,4.5351979828378,7.79709364150845,7.79709364150845,5.14995610020207,4.63663888375547,4.46117170217592,4.95338021347754,7.43160172581144,5.14995610020207,5.14995610020207,7.79709364150845,5.14995610020207,5.14995610020207,5.14995610020207,5.14995610020207,4.3204767748183,5.14995610020207,4.36973160749092,5.01503346075033,5.14995610020207,7.79709364150845,7.26603886321813,7.79709364150845,7.79709364150845,4.67975683489848,5.14995610020207,7.79709364150845,7.79709364150845,4.47272610344771,5.14995610020207,5.14995610020207,5.14995610020207,5.14995610020207,5.14995610020207,5.14995610020207,7.79709364150845,7.79709364150845,4.65017162690714,7.79709364150845,7.79709364150845,5.14995610020207,7.79709364150845,7.79709364150845,7.79709364150845,7.79709364150845,7.79709364150845,7.79709364150845,7.6679456254474,5.09422423028576,5.00610752184202,5.14995610020207,7.79709364150845,7.55164728281342,5.14995610020207,5.14995610020207,5.11662284515257,7.79709364150845,5.14995610020207,5.02803233289628,5.14995610020207,5.14995610020207,5.14995610020207,5.14995610020207,5.14995610020207,5.14995610020207,5.14995610020207,5.14995610020207,5.14995610020207,5.14995610020207,5.14995610020207,5.14995610020207,5.14995610020207,5.14995610020207,5.14995610020207,5.14995610020207,5.14995610020207,5.14995610020207,7.79709364150845,7.79709364150845,5.14995610020207,5.14995610020207,7.79709364150845,7.79709364150845,5.14995610020207,5.14995610020207,5.14995610020207,5.14995610020207,5.14995610020207,7.79709364150845,5.14995610020207,5.14995610020207,5.14995610020207,5.14995610020207,7.79709364150845,7.79709364150845,7.79709364150845,7.79709364150845,5.14995610020207,5.14995610020207,5.14995610020207,5.14995610020207,5.14995610020207,5.14995610020207,7.79709364150845,7.79709364150845
"t10",10.0421947353949,9.72332364475141,6.67856919514342,7.06731026824454,5.27666129149599,5.18324139602038,4.95533107245965,7.77106575353201,4.83139639876227,0,2.77674917570826,5.68180758674343,3.26724854444171,6.2401957644399,5.21370876867054,5.22421882927221,7.22858318777791,8.97438918112446,9.720732489076,5.24762962440325,4.81443889281919,5.03676097032392,7.22858318777791,8.83195857827474,8.69644860934955,8.89812586245032,8.65507920719111,9.20016763257583,8.88293448373708,8.96367790380633,10.2968246446861,5.12169515859669,7.22858318777791,9.12474352749231,8.96507568432731,5.4352402035594,5.4352402035594,5.62059317444622,6.4837910369672,6.92193332351076,6.95076715114374,7.22858318777791,9.53073149283998,6.37905616116396,6.16965534824482,10.2968246446861,10.2968246446861,9.50101805341449,10.2968246446861,6.2401957644399,5.62543764707563,10.2968246446861,10.2968246446861,7.22858318777791,6.71526597133131,5.79500663894105,7.03200730105338,9.93133272898906,7.22858318777791,7.22858318777791,10.2968246446861,6.2401957644399,6.2401957644399,7.22858318777791,7.22858318777791,6.39910386239414,6.2401957644399,6.44835869506676,7.09366054832617,7.22858318777791,10.2968246446861,9.76576986639574,10.2968246446861,10.2968246446861,6.75838392247432,7.22858318777791,10.2968246446861,10.2968246446861,6.55135319102355,5.4352402035594,7.22858318777791,6.48379103696721,6.48379103696721,6.2401957644399,5.4352402035594,10.2968246446861,10.2968246446861,6.72879871448298,10.2968246446861,10.2968246446861,7.22858318777791,10.2968246446861,10.2968246446861,10.2968246446861,10.2968246446861,10.2968246446861,10.2968246446861,10.167676628625,5.37950833364309,6.09634718607985,6.2401957644399,10.2968246446861,10.051378285991,7.22858318777791,7.22858318777791,7.19524993272841,10.2968246446861,7.22858318777791,7.10665942047212,5.4352402035594,5.4352402035594,7.22858318777791,7.22858318777791,7.22858318777791,7.22858318777791,7.22858318777791,7.22858318777791,7.22858318777791,6.4837910369672,6.4837910369672,7.22858318777791,7.22858318777791,7.22858318777791,7.22858318777791,7.22858318777791,7.22858318777791,6.2401957644399,10.2968246446861,10.2968246446861,6.2401957644399,6.2401957644399,10.2968246446861,10.2968246446861,6.2401957644399,7.22858318777791,7.22858318777791,6.2401957644399,6.2401957644399,10.2968246446861,6.2401957644399,6.2401957644399,7.22858318777791,7.22858318777791,10.2968246446861,10.2968246446861,10.2968246446861,10.2968246446861,7.22858318777791,7.22858318777791,6.2401957644399,6.2401957644399,6.2401957644399,6.2401957644399,10.2968246446861,10.2968246446861
