accepted_species,estimate
t3,-3.904518
t129,0.052429717
t108,-0.07339734
t158,0.40983546
t199,0.44437975
t251,0.7025991
t284,1.1068939
t130,0.5578015
t183,0.45932585
t266,1.0895844
t296,1.2873485
t263,1.1060264
t240,0.680178
t153,0.5295351
t264,0.22986877
t288,0.80405897
t260,0.3944401
t303,0.9280065
t66,-0.63116723
t32,-0.98298943
t38,-0.9406871
t37,-0.6588041
t50,-0.45706668
t133,0.18773255
t272,0.4461643
t301,0.5814937
t142,0.16837755
t143,0.7297573
t21,-0.21331823
t17,-2.3044095
t9,-2.880074
