accepted_species,estimate
t55,0.36707145
t88,-0.5879077
t150,0.19670025
t178,0.75996137
t233,-0.04386675
t128,0.77882564
t65,1.2419268
t127,-2.0772357
t196,-1.002498
t335,-0.10670438
t130,-0.23231684
t349,0.21646032
t350,0.21646032
t114,1.2674571
t279,0.4698948
t278,0.21019994
t296,0.19523925
t194,-1.1186385
t58,-0.03594197
t325,0.28008637
t218,0.027891507
t241,-0.22749989
t204,-0.010304746
t347,2.3248503
t316,0.21115477
t149,-0.07607878
t42,0.24449018
t202,0.22553816
t37,0.2444802
t39,-0.15768687
t185,0.2737748
t244,-0.76992834
t81,-0.2760523
t162,0.5719981
t258,0.9778394
t301,-0.17139392
t288,-0.28760904
t331,-0.93618226
