"accepted_species","trait_BM_trend_scaled"
"t3",0.557530352447797
"t4",1.03232943928241
"t5",0.993616160000603
"t6",0.139950325086382
"t8",0.765958077247691
"t9",NA
"t10",0.784599623476141
"t11",0.495304844868252
"t48",-0.577179365578777
"t49",-0.433600216164594
"t17",0.555232995680497
"t28",-0.123821212753151
"t68",-0.0543492567004413
"t180",-0.295654304704546
"t181",-0.0869861938762392
"t77",0.278573676366193
"t56",-0.257641128974867
"t57",-0.0116792545515911
"t89",-0.732391512854297
"t113",-0.707027605751674
"t114",-0.66514876793996
"t146",NA
"t147",-1.74825266983433
"t103",-1.33223656495061
"t176",NA
"t177",-1.67892694365015
"t75",-1.26349869519313
"t128",-0.399559388689401
"t130",-0.388728971294022
"t154",-0.165994988905506
"t155",-0.881563528810652
"t79",-0.168311418194085
"t58",0.552583318675897
"t59",-0.506353874853974
"t60",0.317521879862793
"t40",0.557476954712053
"t67",0.884445102609332
"t191",-1.3108795721431
"t192",-1.28532099832029
"t109",NA
"t84",0.50432572004595
"t76",0.661902912946799
"t139",1.47556519164553
"t140",1.29215566087411
"t100",0.859539532511839
"t35",0.529342484732491
"t32",-0.185985800535969
"t30",NA
"t55",0.431883984878812
"t73",0.405298626898663
"t74",0.654572845632394
"t19",-0.717232518918276
"t18",-0.0345450187417764
"t16",0.531161299083585
"t24",-0.165463339359267
"t25",0.0556872907569927
"t39",-1.41498803265018
"t99",-2.00722817656228
"t174",-1.44697325837123
"t175",-1.07346156321593
"t148",-1.50650974166696
"t125",-2.09983766870003
"t64",-0.042839049601702
"t197",-0.893043987955358
"t198",-1.20554107383149
"t120",-1.56491160848654
"t156",-1.59188746273024
"t164",-1.49707185623197
"t165",-1.23946364742756
"t182",-1.87200547568209
"t183",-1.69696785697851
"t184",-1.22927092231655
"t185",-1.48317711311851
"t145",-0.364448661393108
"t81",-1.28728151385593
"t70",-0.691270626348118
"t210",NA
"t211",0.849503735692159
"t121",0.554263648829606
"t122",-0.0105273565825471
"t90",0.315295125018588
"t102",NA
"t123",NA
"t124",0.0112614584393173
"t96",-0.0514816904901087
"t97",NA
"t47",-0.952038672910305
"t41",-0.54077312611269
"t29",0.0152276885198265
"t42",0.520019804210486
"t66",1.8378769953052
"t82",1.48751331629261
"t83",1.32446029000323
"t107",1.09063611830691
"t108",NA
"t168",NA
"t169",1.87921727902384
"t37",0.20238321082595
"t38",0.970722736047766
"t52",0.712691526251927
"t61",0.995072973345498
"t72",NA
"t87",1.23063088457695
"t135",1.33314635623839
"t166",-0.243287295165976
"t167",-0.0940556597886314
"t212",0.487410444215427
"t213",0.474144167017348
"t131",0.957463070820424
"t133",0.187287026473608
"t134",0.379573691272104
"t149",0.0299805437259984
"t150",-0.38438558874081
"t186",-0.930450663032371
"t187",-0.949592070657758
"t137",-0.449557704184426
"t138",-0.361755200004759
"t178",0.0852639704941563
"t179",0.389794060899346
"t162",0.735399854297443
"t163",0.93321510944884
"t143",NA
"t201",0.506814773371653
"t202",NA
"t193",0.452920890898635
"t194",NA
"t104",0.918611212267442
"t105",0.610608491049434
"t65",1.7116395089207
"t199",-0.693937428746471
"t200",-0.549738109422255
"t189",NA
"t159",-0.563814289546996
"t144",-0.143233344269487
"t101",0.629242452100071
"t208",NA
"t209",0.41878732582508
"t203",0.303820532255276
"t206",-0.00262407448689784
"t207",0.0166280013106957
"t117",-1.05609125812769
"t136",-1.35703652020726
"t151",-1.28186232295769
"t152",-1.67202683559736
"t132",-1.32687252055086
"t129",NA
"t142",NA
"t157",0.046382014627714
"t158",-0.0401767105301334
"t91",-0.829059030420109
"t92",-0.189407032654925
"t69",0.329830104703883
"t43",-0.867705940000684
"t78",0.269418872226954
"t94",0.155925194456948
"t95",-0.191375144212456
"t85",0.312011367922613
"t71",-0.457425596843969
"t172",-0.0860240265478594
"t173",0.100695593407155
"t188",-0.265616001196559
"t195",NA
"t196",-0.038706909192064
"t126",-0.698202851536773
"t127",-0.805899425371011
"t93",-0.603739523933878
"t53",-0.590714690427127
"t54",0.270085365442457
"t44",-2.61736488785795
"t36",-0.512420826747558
"t50",-0.454275082279856
"t51",-0.428306694786385
"t33",0.897502911545866
"t34",0.537843568825811
"t23",0.555204728214927
"t62",0.956751714466647
"t98",2.13330058623687
"t160",3.56855637399012
"t161",3.28650853378534
"t88",1.68522343391134
"t111",NA
"t112",0.945243419869085
"t141",0.347497372569995
"t170",0.0467389916346817
"t171",0.38716533558055
"t80",1.62671404028816
"t63",2.54110286502093
"t31",-0.824044338795473
"t45",-0.657005783303196
"t46",-1.31968789596345
"t106",1.47290103367931
"t118",0.879218951720986
"t119",0.45116455024944
"t86",0.270274590581973
"t153",0.623294808373785
"t204",1.31984637855551
"t205",1.27022666804793
"t190",1.30970001147887
"t110",-0.634487964808559
"t115",-1.57602912025771
"t116",-1.00531244194932
"t26",-1.17160580804682
"t27",-2.03404545392156
"t21",-0.286845076876206
"t22",-0.345091602392433
"t20",-0.319907008321354
"t13",-0.171417688693547
"t12",-0.878239397090981
"t14",1.38417456473413
"t15",1.26465956109785
"t7",-0.265145911434197
"t2",0.040781081383888
"t1",-0.968077043946044
