"accepted_species","traits"
"t24",0
"t26",1
"t45",0
"t47",1
"t52",1
"t66",1
"t68",1
"t74",1
"t76",1
"t78",1
"t82",1
"t84",1
"t86",1
"t87",1
"t88",1
"t89",1
"t91",1
"t92",0
"t94",1
"t95",1
"t96",1
"t98",1
"t99",0
"t101",1
"t103",1
"t104",1
"t106",1
"t107",1
"t108",1
"t109",1
"t111",0
"t113",1
"t114",1
"t117",1
"t118",1
"t119",1
"t120",1
"t121",1
"t123",1
"t124",1
"t125",0
"t126",1
"t127",1
"t128",1
"t129",1
"t130",1
"t131",1
"t133",1
"t134",1
"t135",1
"t137",1
"t138",1
"t139",1
"t141",1
"t142",0
"t143",0
"t144",1
"t145",1
"t146",1
"t147",1
"t148",1
"t150",1
"t151",1
"t152",1
"t153",1
"t154",1
"t156",1
"t158",1
"t159",1
"t160",1
"t161",1
"t162",1
"t163",1
"t164",1
"t165",1
"t166",1
"t167",1
"t168",1
"t169",1
"t170",1
"t171",1
"t172",1
"t173",1
"t174",0
"t175",0
"t176",0
"t178",1
"t179",1
"t180",1
"t181",1
"t182",1
"t183",1
"t184",1
"t185",1
"t186",1
"t187",1
"t188",1
"t189",1
"t190",1
"t191",1
