accepted_species,estimate
t18,1.8089694149148163
t36,1.0301162987124708
t42,0.8068227842112614
t114,-0.8019899899817299
t125,-0.32978774432464547
t149,-0.8175095863273966
t150,-0.6858549685172493
t96,-0.27418789955306055
t171,-0.8724481980286058
t172,-0.7215826249620926
t108,-0.020993465456720973
t94,-0.029367732168812378
t135,-0.6619661271975529
t238,-0.9441723146052217
t239,-0.9437058427090191
t164,-0.9358092274279837
t51,0.92301929284745
t52,0.6350516263952534
t50,1.0010297746923045
t97,-0.37949912765854593
t236,-0.9348415547641091
t237,-0.9352052151937528
t162,-0.9123521947897493
t40,-0.8608983309535688
t41,0.6038307886289559
