"accepted_species","trait_ARD"
"t3",NA
"t11","0"
"t12","0"
"t5","0"
"t6","1"
"t1","1"
"t45","0"
"t46","0"
"t14","1"
"t15","0"
"t68","0"
"t69",NA
"t36","1"
"t37","1"
"t7","1"
"t53","0"
"t21","0"
"t22","1"
"t51","1"
"t52","1"
"t31","1"
"t34","1"
"t93",NA
"t94","1"
"t90","1"
"t58","1"
"t27","0"
"t63","0"
"t48","1"
"t43",NA
"t49","1"
"t50","1"
"t4","1"
"t99","0"
"t100","0"
"t83","1"
"t29","0"
"t24","1"
"t95","1"
"t96","1"
"t77","1"
"t78","1"
"t25","1"
"t42","0"
"t47","0"
"t71","1"
"t72","1"
"t39","0"
"t16","1"
"t13","0"
"t38","0"
"t41","1"
"t59","1"
"t60","1"
"t17","0"
"t18","0"
"t84",NA
"t85","1"
"t67","0"
"t79","0"
"t80","0"
"t35","0"
"t23","1"
"t70","1"
"t97",NA
"t98","1"
"t32","0"
"t61","1"
"t62","1"
"t10","1"
"t91","1"
"t92","1"
"t64","0"
"t19","1"
"t20",NA
"t73","1"
"t74","1"
"t86","0"
"t87","0"
"t33","0"
"t30","0"
"t8","0"
"t55","1"
"t56",NA
"t26","1"
"t44",NA
"t81","1"
"t82","1"
"t57","1"
"t2","1"
"t28","0"
"t75","0"
"t76","0"
"t65","0"
"t66","0"
"t40",NA
"t9","0"
"t54","1"
"t88","1"
"t89","1"
