"accepted_species","sorted"
"t1",-0.453853436779126
"t109",-2.38884329186658
"t110",-2.2687100810984
"t69",-2.20532897882236
"t72",-1.7417105502205
"t121",-2.46959804533551
"t122",-2.89028089569083
"t64",-1.11215623393654
"t26",0.912707602685345
"t52",-0.283701864634761
"t75",0.777580718105753
"t76",1.62432206565427
"t38",0.0959697087654253
"t42",1.01021092274698
"t43",0.705095546239181
"t104",-1.12192784820227
"t105",-1.26915487482686
"t18",-0.528857448010594
"t25",0.74088966557797
"t32",0.17565566263853
"t33",0.55438264898593
"t29",-1.12533767463083
"t30",-1.20652344321189
"t102",1.23767658383974
"t103",1.88799896984844
"t65",1.98476396262263
"t51",1.21839163422069
"t41",0.609661130326897
"t45",1.49609840381458
"t119",1.83242383918897
"t120",2.03131494857876
"t2",-0.281772784274242
"t36",-0.661845237228279
"t37",-0.594062229532451
"t14",-1.42981676638055
"t56",0.268663211591817
"t57",0.35502330933239
"t46",0.521584026735449
"t47",-0.485017215638968
"t80",-0.560300505789918
"t81",0.605079339424174
"t40",1.60220538387079
"t90",0.147862007966354
"t91",0.0509215134729629
"t111",-0.552823552727717
"t112",-0.326391053370971
"t15",-0.0586442892619997
"t117",-0.926478378355548
"t118",-0.807745328018505
"t95",-0.812425972284499
"t24",-0.456328929735017
"t77",-0.164847538298534
"t78",1.10371310997659
"t44",-1.05381565313172
"t11",0.173414120936849
"t16",-0.271066458777783
"t17",-0.166929469539078
"t12",-0.141850185396073
"t107",1.17474655386642
"t108",0.860551888541838
"t106",1.01483348284675
"t39",1.12373512094964
"t50",2.22331696777199
"t70",-0.0641796688279245
"t71",1.00150040166831
"t35",0.674552357629262
"t19",0.348753072752819
"t22",-0.582493682985647
"t23",-0.928371055512864
"t5",-0.262726771366193
"t4",-0.186932096244334
"t3",-0.217103834358248
"t13",-0.853915562147792
"t58",0.966472583743922
"t67",0.888303789622861
"t68",0.522030140354337
"t86",1.16505413625446
"t87",1.71183626013697
"t88",1.2614912541262
"t89",0.443922431850269
"t92",-1.16845061146996
"t93",-1.50816382932337
"t127",-0.702031618777222
"t128",-0.735057226402919
"t20",-0.216588813748686
"t96",0.783817648505031
"t97",1.42268096693244
"t53",0.427511622241965
"t61",0.620215397370208
"t62",1.72643005155376
"t82",0.175534197021034
"t83",-0.55145778142084
"t100",-0.832511640516006
"t101",-0.495005425049311
"t48",1.20210509415265
"t49",-0.0632186456292201
"t113",0.161436716878371
"t114",0.754052688169074
"t85",0.178815276641899
"t98",-0.637639013464021
"t99",-0.365119792270442
"t84",0.61538231141652
"t54",0.329534024513137
"t27",0.356601950332336
"t6",-0.347561542139396
"t10",-0.115541376663511
"t21",-0.384557399591812
"t31",0.639237103169354
"t73",-0.123924304520364
"t74",0.573541040205493
"t115",0.536891849916138
"t116",0.0393522961033458
"t63",-0.596538882793079
"t55",0.264711720566189
"t79",0.815460203072815
"t94",0.454845047115093
"t125",-0.791744603658664
"t126",-0.986111282011925
"t123",-0.944311087000579
"t124",-0.861509560986919
"t59",-0.238840314495971
"t60",-1.80173973921197
"t7",-0.447534649727963
"t34",0.673641816071722
"t129",-1.11347500082483
"t130",-0.95005175399582
"t66",0.314863152299713
"t28",-0.420854737188808
"t8",-0.454282369501457
"t9",-0.403680764674816
