"accepted_species","trait_ARD"
"t23","0"
"t26","0"
"t78","1"
"t79","0"
"t10","0"
"t3","0"
"t29","1"
"t30","1"
"t11","0"
"t22","0"
"t37","0"
"t97","0"
"t98","0"
"t45","1"
"t6","1"
"t7","0"
"t5","1"
"t25","0"
"t94","0"
"t95","0"
"t96","0"
"t61","1"
"t76","1"
"t77","1"
"t80","1"
"t81","1"
"t9","0"
"t90","1"
"t91","0"
"t19","1"
"t48","1"
"t82","1"
"t83","1"
"t14","1"
"t43","0"
"t44","1"
"t17","0"
"t18","1"
"t99","1"
"t100","1"
"t57","1"
"t58","0"
"t41","0"
"t42","0"
"t15","0"
"t16","1"
"t38","0"
"t39","0"
"t33","1"
"t40","0"
"t1","0"
"t8","0"
"t49","1"
"t47","0"
"t36","1"
"t12","1"
"t13","1"
"t24","0"
"t31","0"
"t32","1"
"t46","1"
"t84","0"
"t85","0"
"t59","1"
"t92","1"
"t93","1"
"t86","1"
"t88","1"
"t89","1"
"t87","1"
"t62","1"
"t56","1"
"t74","1"
"t75","1"
"t68","1"
"t69","0"
"t67","1"
"t72","0"
"t73","0"
"t54","0"
"t55","1"
"t20","1"
"t21","0"
"t70","0"
"t71","1"
"t65","0"
"t66","0"
"t50","1"
"t51","1"
"t63","1"
"t64","1"
"t60","1"
"t52","0"
"t53","1"
"t27","0"
"t28","1"
"t34","0"
"t35","1"
"t4","0"
"t2","1"
