"accepted_species","trait_ARD"
"t3","0"
"t5","0"
"t6","0"
"t7","1"
"t8","1"
"t4","1"
"t22","0"
"t23","0"
"t24","0"
"t54","1"
"t55","1"
"t51","1"
"t135","1"
"t136","1"
"t113","1"
"t122","0"
"t128","1"
"t129","1"
"t117","1"
"t138","0"
"t139","1"
"t93","0"
"t92","1"
"t99","1"
"t100","1"
"t45","1"
"t43","1"
"t62","1"
"t63","0"
"t111","1"
"t112","1"
"t108","0"
"t149","0"
"t168","0"
"t169","1"
"t280","0"
"t281","0"
"t67","0"
"t30","1"
"t36","1"
"t83",NA
"t158","1"
"t199",NA
"t250","0"
"t251",NA
"t205",NA
"t177",NA
"t237","1"
"t238","0"
"t123","1"
"t89",NA
"t75",NA
"t72","0"
"t107",NA
"t164","1"
"t283",NA
"t284",NA
"t282",NA
"t130",NA
"t131","0"
"t182","0"
"t183","0"
"t90",NA
"t91",NA
"t249","1"
"t265",NA
"t266",NA
"t197","0"
"t242",NA
"t243",NA
"t217","0"
"t218",NA
"t295",NA
"t296",NA
"t299","0"
"t300","0"
"t208","0"
"t255","0"
"t256","0"
"t305",NA
"t306",NA
"t134","0"
"t116","1"
"t150",NA
"t151","0"
"t232","0"
"t233","0"
"t189",NA
"t190","0"
"t209","0"
"t210",NA
"t165","0"
"t166","0"
"t132","0"
"t124",NA
"t202",NA
"t203",NA
"t180","0"
"t141","0"
"t239","0"
"t244","0"
"t245",NA
"t191","1"
"t192",NA
"t140","1"
"t109","0"
"t110","1"
"t262","0"
"t263","0"
"t195","0"
"t196","0"
"t103","0"
"t225","0"
"t227","0"
"t228","0"
"t146","1"
"t104","1"
"t154","1"
"t187","0"
"t188","1"
"t126","1"
"t125","0"
"t80","0"
"t105","0"
"t119","1"
"t120","0"
"t114","1"
"t81","0"
"t79","0"
"t60","1"
"t173","1"
"t236","0"
"t297","1"
"t298","1"
"t289","1"
"t290","1"
"t279","1"
"t216","1"
"t223","0"
"t224","1"
"t201","1"
"t171","0"
"t170","0"
"t179","1"
"t267","0"
"t268","0"
"t157","0"
"t145","1"
"t61","0"
"t121","1"
"t214","1"
"t215","1"
"t167","0"
"t206","0"
"t273","0"
"t309","0"
"t310","0"
"t71","1"
"t58","1"
"t59","0"
"t97","0"
"t98","0"
"t68","0"
"t69","1"
"t64","1"
"t49","1"
"t137","0"
"t221","1"
"t235","0"
"t269","0"
"t270","1"
"t274","1"
"t275","1"
"t186","1"
"t162","1"
"t147","0"
"t148","1"
"t86","1"
"t101","0"
"t102","0"
"t84","1"
"t76","0"
"t65","0"
"t184","0"
"t185","1"
"t118","0"
"t174","0"
"t175","0"
"t252","1"
"t253","0"
"t207","0"
"t200","0"
"t285","1"
"t286","1"
"t277","1"
"t240","0"
"t241","1"
"t176","0"
"t172","0"
"t153","0"
"t152","0"
"t115","0"
"t127","0"
"t193","0"
"t194","1"
"t159","0"
"t264","0"
"t291","1"
"t292","1"
"t254","0"
"t293","0"
"t294","0"
"t288","0"
"t106","0"
"t144","0"
"t211","0"
"t212","0"
"t160","0"
"t161","0"
"t94","0"
"t95","0"
"t88","1"
"t87","1"
"t260","0"
"t261","0"
"t248","0"
"t178","0"
"t204","0"
"t278","0"
"t303","0"
"t304","0"
"t231","1"
"t181","0"
"t257","0"
"t258","0"
"t226","0"
"t213","0"
"t198","1"
"t96","1"
"t66","1"
"t52","0"
"t53","0"
"t35","0"
"t32","0"
"t31","0"
"t38","0"
"t47","1"
"t48","0"
"t41","0"
"t70","1"
"t77","1"
"t78","1"
"t46","1"
"t44","1"
"t25","0"
"t26","0"
"t37","1"
"t39","1"
"t40","1"
"t33","1"
"t34","0"
"t73","0"
"t74","0"
"t50","0"
"t42","0"
"t133","1"
"t163","0"
"t219","0"
"t220","0"
"t230","0"
"t271","0"
"t272","0"
"t229","0"
"t276","1"
"t287","0"
"t307","0"
"t308","0"
"t259","0"
"t301","0"
"t302","0"
"t222","1"
"t142","0"
"t155","1"
"t156","1"
"t143","0"
"t234","1"
"t246","1"
"t247","1"
"t85","0"
"t82","1"
"t29","0"
"t28","0"
"t27","0"
"t56","0"
"t57","1"
"t12","0"
"t13","0"
"t10","0"
"t19","0"
"t20","1"
"t21","0"
"t18","0"
"t11","0"
"t14","0"
"t15","1"
"t16","0"
"t17","1"
"t9","0"
"t1","0"
"t2","0"
