"accepted_species","trait_ARD"
"t2","1"
"t84","1"
"t85","1"
"t49","1"
"t50","0"
"t71","1"
"t72","1"
"t9","1"
"t54","1"
"t55","1"
"t52",NA
"t53","1"
"t20","1"
"t27","1"
"t33","1"
"t34","1"
"t112","1"
"t113","1"
"t95","1"
"t86","1"
"t87","1"
"t66","1"
"t79","1"
"t80",NA
"t88",NA
"t89","1"
"t51","1"
"t60","1"
"t73","0"
"t74","0"
"t29","0"
"t22","1"
"t23",NA
"t17","0"
"t76","0"
"t77","0"
"t7","1"
"t4","1"
"t30","0"
"t31","0"
"t24","1"
"t39","0"
"t81","0"
"t125","0"
"t126","0"
"t104","0"
"t35","1"
"t67","0"
"t68","0"
"t91","0"
"t92","0"
"t48","0"
"t127","1"
"t128","1"
"t28","1"
"t43","1"
"t44","1"
"t3","1"
"t1","1"
"t6",NA
"t8","0"
"t32","1"
"t46","0"
"t47",NA
"t56",NA
"t57","0"
"t36","0"
"t10","0"
"t13","0"
"t14","0"
"t123",NA
"t124","1"
"t99","1"
"t61","1"
"t102","1"
"t103","1"
"t40","0"
"t21","1"
"t16","0"
"t18","1"
"t19","1"
"t100","1"
"t101","1"
"t65","0"
"t133","1"
"t134","1"
"t131","0"
"t132","0"
"t63","0"
"t64","0"
"t45","0"
"t41",NA
"t42","0"
"t58","0"
"t115","0"
"t116","0"
"t96","0"
"t97","0"
"t90","0"
"t129",NA
"t130","1"
"t37","0"
"t38","0"
"t62","0"
"t93","0"
"t94","0"
"t12","1"
"t75","0"
"t121","0"
"t122","0"
"t11","1"
"t69","1"
"t70","0"
"t98","1"
"t105","1"
"t106","1"
"t59","1"
"t82","1"
"t119","1"
"t120","1"
"t114",NA
"t25","1"
"t26",NA
"t15","1"
"t117","0"
"t118","0"
"t83","1"
"t110","0"
"t111","0"
"t78","0"
"t107","0"
"t108","0"
"t109",NA
"t5","1"
