"accepted_species","trait_ARD"
"t2","1"
"t10","1"
"t93","1"
"t94","1"
"t99","1"
"t100","1"
"t13","1"
"t4","1"
"t62","1"
"t63","1"
"t47","1"
"t7",NA
"t71","0"
"t72","0"
"t40","0"
"t41","0"
"t28","1"
"t52","0"
"t85",NA
"t86","0"
"t1","1"
"t30",NA
"t31","1"
"t29","0"
"t37","0"
"t38","1"
"t6","1"
"t56","1"
"t57","1"
"t22","0"
"t68","1"
"t69","1"
"t64","1"
"t95","1"
"t96","1"
"t70",NA
"t65","1"
"t32","1"
"t66","1"
"t67","0"
"t33","0"
"t36","1"
"t91","0"
"t92","0"
"t20","0"
"t21","0"
"t97","1"
"t98","1"
"t87","1"
"t88",NA
"t46","1"
"t9","0"
"t23","0"
"t34","0"
"t25","1"
"t79","1"
"t80","1"
"t61",NA
"t83",NA
"t84","1"
"t17","1"
"t89","1"
"t90","1"
"t12","1"
"t73","0"
"t74","0"
"t35","0"
"t24","1"
"t11","0"
"t14","1"
"t48","0"
"t44",NA
"t54","0"
"t55","1"
"t3","0"
"t5","1"
"t77",NA
"t78","1"
"t39","1"
"t42","1"
"t43","1"
"t16","1"
"t51","0"
"t75","0"
"t76",NA
"t50","1"
"t18","0"
"t19","0"
"t59","0"
"t60","0"
"t58","0"
"t53","0"
"t49","0"
"t26","1"
"t27","0"
"t81","0"
"t82","1"
"t45","1"
"t15","0"
"t8","0"
