"accepted_species","estimate"
"t198",0.102557616669039
"t319",0.110330950709741
"t186",0.0209177925230248
"t147",-0.0280399266031593
"t232",-0.502504108716476
"t156",-0.00859266200044014
"t178",-0.115556495166867
"t137",-0.0813883987407236
"t204",-0.013657265383751
"t205",-0.013657265383751
"t335",-0.43534281634213
"t338",-0.467318499673149
"t292",-0.252604987929116
"t287",-0.244103791815247
"t384",-1.41084566224181
"t424",-0.922662876877558
"t425",-0.922662876877558
"t394",-0.423992365523421
"t404",-2.4878865756529
"t368",-0.346872059322877
"t373",-0.36898173815267
"t327",-0.282423285907529
"t386",-0.635429219659521
"t375",-1.22110255015622
"t200",-0.368718617007118
"t221",-0.301405343650206
"t222",-0.301405343650206
"t239",-0.513510811481969
"t421",0.39464300463261
"t251",-0.0348327013161317
"t252",-0.0348327013161317
"t242",-0.0348327013161317
"t234",-0.134962026584907
"t167",-0.0997644661622619
"t226",-0.319777207636693
"t294",0.699663495150162
"t480",0.519898404457124
"t405",-1.19607812169976
"t365",-1.02115795342769
"t445",3.3540337253634
"t270",1.21273252881783
"t272",0.927521491709311
"t211",0.387313931066684
"t431",-1.32835634508495
"t223",0.158360984387178
"t413",2.14222180351036
"t453",2.92192119809855
"t456",-0.930746464867486
"t460",-1.31820538178629
