accepted_species,estimate
t198,-0.2757357331676037
t319,-0.6598335156076601
t186,-0.3075124348662605
t147,0.011030740887026932
t232,-0.30235198156645915
t156,0.40670254463868893
t178,-0.14809733156456306
t137,-0.7314882154340945
t204,-0.1482596831890351
t205,-0.013912514372330227
t335,-0.341754273945237
t338,-0.3429913940447125
t292,-0.4055998601672681
t287,-0.4373970971627209
t384,-0.8225509482031811
t424,-0.38806905261323527
t425,-0.39397617598901896
t394,-0.6111711035935609
t404,-0.7101249436808615
t368,-0.8500103272801423
t373,-0.8944087620913256
t327,-0.8756723188744335
t386,-0.8900491099974721
t375,-0.8432001839250435
t200,-0.307292331069606
t221,-0.2082700805207379
t222,-0.08278518156824814
t239,0.0740973681826197
t421,0.6211596364886246
t251,0.11765411475585687
t252,0.0880682586291268
t242,0.14959679440424742
t234,0.12983636787756414
t167,0.03473217314997694
t226,0.6892524721982062
t294,0.3855821189505561
t480,-0.3587398282092343
t405,-0.3164401938330871
t365,-0.0398495299239473
t445,0.09333218524305718
t270,0.42570335378051966
t272,0.3533162911648358
t211,0.7911542346393827
t431,-0.008181854903044478
t223,0.44835301199711736
t413,0.14716946217764915
t453,0.16904500075444298
t456,-0.2738177387864269
t460,-0.2777579200401327
