"accepted_species","traits"
"t1",1
"t2",0
"t3",0
"t4",1
"t5",0
"t6",0
"t7",1
"t8",0
"t9",0
"t10",0
"t11",0
"t12",0
"t13",0
"t14",0
"t15",0
"t16",0
"t17",0
"t18",0
"t19",0
"t20",0
"t21",0
"t22",0
"t23",0
"t24",0
"t25",0
"t26",0
"t27",0
"t28",0
"t29",0
"t30",1
"t31",1
"t32",0
"t33",0
"t34",0
"t35",0
"t36",1
"t37",0
"t38",0
"t39",0
"t40",1
"t41",0
"t42",0
"t43",0
"t44",1
"t45",1
"t46",1
"t47",0
"t48",0
"t49",1
"t50",1
"t51",1
"t52",0
"t53",0
"t54",0
"t55",0
"t56",0
"t57",0
"t58",0
"t59",1
"t60",0
"t61",0
"t62",1
"t63",1
"t64",1
"t65",1
"t66",1
"t67",1
"t68",0
"t69",0
"t70",0
"t71",0
"t72",0
"t73",0
"t74",1
"t75",1
"t76",1
"t77",0
"t78",1
"t79",1
"t80",0
"t81",1
"t82",1
"t83",1
"t84",1
"t85",1
"t86",0
"t87",1
"t88",1
"t89",0
"t90",1
"t91",1
"t92",0
"t93",0
"t94",0
"t95",1
"t96",0
"t97",1
"t98",1
"t99",0
"t100",1
"t101",0
"t102",0
"t103",1
"t104",1
"t105",1
"t106",1
"t107",0
"t108",0
"t109",0
"t110",0
"t111",0
"t112",0
"t113",1
"t114",0
"t115",0
"t116",1
"t117",1
"t118",1
"t119",1
"t120",1
"t121",0
"t122",0
"t123",0
"t124",0
"t125",1
"t126",0
"t127",0
"t128",0
"t129",1
"t130",1
"t131",1
"t132",1
"t133",1
"t134",1
"t135",0
"t136",0
"t137",1
"t138",1
"t139",0
"t140",0
"t141",1
"t142",0
"t143",1
"t144",1
"t145",0
"t146",0
"t147",0
"t148",0
"t149",0
"t150",0
