"accepted_species","trait_ARD"
"t9","0"
"t11","0"
"t19",NA
"t130",NA
"t192","0"
"t229","0"
"t230","0"
"t228","0"
"t242","0"
"t243",NA
"t238","0"
"t123","0"
"t216","1"
"t217","1"
"t142","1"
"t181","1"
"t182","1"
"t149","1"
"t156","1"
"t244","0"
"t259","1"
"t260","0"
"t252","0"
"t245","0"
"t239","0"
"t237","0"
"t136","1"
"t150","1"
"t250",NA
"t251","1"
"t191","0"
"t235","0"
"t236","0"
"t212","0"
"t66","0"
"t61","0"
"t52","0"
"t101","0"
"t102","0"
"t91","0"
"t56","0"
"t28","0"
"t23","0"
"t20","0"
"t22","0"
"t122","1"
"t128","1"
"t197","1"
"t206","1"
"t207","1"
"t196","1"
"t203","1"
"t223","1"
"t224","1"
"t190","1"
"t163","1"
"t118","1"
"t159","1"
"t253","1"
"t254","1"
"t75","0"
"t76","0"
"t27","0"
"t85","0"
"t257","0"
"t258","0"
"t170","0"
"t94","0"
"t88","0"
"t72","0"
"t65","0"
"t70","0"
"t71","0"
"t134","0"
"t168",NA
"t178","0"
"t240","0"
"t241","0"
"t164","0"
"t68","0"
"t60","0"
"t140","1"
"t141","1"
"t121","0"
"t116","0"
"t81","0"
"t111","0"
"t112","0"
"t104","0"
"t54","0"
"t55","0"
"t95","0"
"t96","0"
"t16","0"
"t31","0"
"t126","0"
"t127","0"
"t90","0"
"t107","0"
"t108","0"
"t59","0"
"t109","0"
"t110",NA
"t129","1"
"t132","1"
"t133","1"
"t98","0"
"t53","0"
"t154","0"
"t218","0"
"t219","0"
"t172","0"
"t173","0"
"t97","0"
"t62","0"
"t46","0"
"t50","0"
"t51","0"
"t42","0"
"t29","0"
"t21","0"
"t25",NA
"t26","1"
"t12","0"
"t32","0"
"t36","0"
"t37","0"
"t7","1"
"t35","1"
"t49","1"
"t151","1"
"t152","1"
"t92","1"
"t74","1"
"t80","1"
"t210",NA
"t211","1"
"t155","1"
"t119","1"
"t114","1"
"t184","1"
"t199","1"
"t200",NA
"t246",NA
"t247","1"
"t213","1"
"t214","1"
"t79",NA
"t125","1"
"t233","1"
"t234","1"
"t115",NA
"t176","0"
"t177","1"
"t160","1"
"t157","1"
"t169","1"
"t208","1"
"t209","1"
"t193","1"
"t194",NA
"t185",NA
"t201",NA
"t202","1"
"t158","1"
"t225","1"
"t226","1"
"t139","1"
"t146","1"
"t147","1"
"t33","1"
"t13","1"
"t14","0"
"t8","1"
"t4","0"
"t5",NA
"t3","0"
"t2","0"
"t38","0"
"t39","1"
"t10","0"
"t17","1"
"t47","1"
"t86","1"
"t87","1"
"t148","1"
"t186","1"
"t187","1"
"t167","1"
"t144","1"
"t145","1"
"t99","1"
"t84","1"
"t105","1"
"t106","1"
"t135","1"
"t165",NA
"t166","1"
"t113","1"
"t78","1"
"t100","0"
"t248","0"
"t249","0"
"t222","0"
"t117","0"
"t63","1"
"t64","1"
"t57","1"
"t58","1"
"t34","1"
"t48","0"
"t69",NA
"t174",NA
"t175","0"
"t220",NA
"t221","0"
"t261","0"
"t262","0"
"t171","0"
"t143","0"
"t83","0"
"t162","0"
"t263","0"
"t264",NA
"t153","0"
"t124","0"
"t137","0"
"t138",NA
"t131","0"
"t103","0"
"t77","0"
"t73","0"
"t67","0"
"t30","1"
"t43",NA
"t44","1"
"t18","1"
"t15","0"
"t40","0"
"t41","0"
"t24","0"
"t82","0"
"t89","1"
"t161","1"
"t188","1"
"t189","1"
"t183","1"
"t231","0"
"t232",NA
"t227",NA
"t215","1"
"t255","1"
"t256","1"
"t179","1"
"t180","1"
"t198",NA
"t204","1"
"t205","0"
"t195","1"
"t120","1"
"t93","1"
"t45","1"
"t6","0"
"t1","0"
