"accepted_species","trait_ARD"
"t4","0"
"t5","0"
"t6","0"
"t8","0"
"t9","1"
"t7","0"
"t67",NA
"t260","0"
"t261","0"
"t257","0"
"t88","1"
"t114","0"
"t115","1"
"t55","1"
"t132","0"
"t232","0"
"t233","0"
"t192","0"
"t135","1"
"t136","0"
"t131","0"
"t116","0"
"t264","1"
"t265","1"
"t225","0"
"t226","0"
"t107","0"
"t73","0"
"t74","0"
"t25","0"
"t18","0"
"t19",NA
"t14","0"
"t42","1"
"t69","1"
"t91","0"
"t98","1"
"t193","0"
"t194","0"
"t169","0"
"t244","0"
"t245","0"
"t191","1"
"t215","0"
"t216","0"
"t197","0"
"t163","1"
"t151","1"
"t121","1"
"t146","1"
"t147","1"
"t228","1"
"t229","1"
"t152","1"
"t213","1"
"t214",NA
"t170","1"
"t83","1"
"t49","1"
"t104","1"
"t180","1"
"t181","1"
"t240","0"
"t241","0"
"t211","0"
"t184","0"
"t161","1"
"t154","1"
"t242","1"
"t243","1"
"t227","1"
"t120",NA
"t92","1"
"t50","1"
"t51","1"
"t53",NA
"t76","1"
"t160","0"
"t209","0"
"t230","0"
"t231",NA
"t198","1"
"t155",NA
"t156","0"
"t137",NA
"t93","0"
"t145","1"
"t187","0"
"t255","1"
"t256","1"
"t173","1"
"t103","1"
"t46","1"
"t84",NA
"t125","1"
"t126","0"
"t127","1"
"t102","1"
"t75","1"
"t143","1"
"t144","0"
"t171","1"
"t172","1"
"t258","1"
"t259","1"
"t48","1"
"t72","1"
"t89","1"
"t90","0"
"t111","1"
"t208","1"
"t236","1"
"t237","1"
"t190","0"
"t108","1"
"t157","1"
"t158","1"
"t122","1"
"t123","1"
"t40","1"
"t31","0"
"t138","1"
"t139","1"
"t105","1"
"t62",NA
"t41","1"
"t97","1"
"t100",NA
"t101","1"
"t43","1"
"t178","1"
"t179","1"
"t24","1"
"t32","1"
"t45","1"
"t195","1"
"t196","1"
"t148","0"
"t113","1"
"t61","1"
"t63","1"
"t251","0"
"t252","0"
"t117","1"
"t112","1"
"t20","0"
"t21","1"
"t140","0"
"t141","1"
"t189","1"
"t205","0"
"t234",NA
"t235","0"
"t99","0"
"t167","0"
"t199",NA
"t200","0"
"t153","0"
"t81",NA
"t82","1"
"t12","1"
"t188","0"
"t206","0"
"t207","0"
"t165","0"
"t166","1"
"t94","0"
"t95","1"
"t80","0"
"t79","0"
"t70","0"
"t15","1"
"t64","1"
"t128","1"
"t129",NA
"t130","1"
"t220",NA
"t221","1"
"t223","0"
"t224","0"
"t210","0"
"t96","0"
"t16","1"
"t17","1"
"t23","1"
"t29","1"
"t30","1"
"t22","0"
"t39","1"
"t247","1"
"t248","1"
"t246","1"
"t222","1"
"t168","1"
"t142","1"
"t56","1"
"t33","1"
"t34","1"
"t37","1"
"t38","0"
"t68","1"
"t106","1"
"t109","1"
"t110",NA
"t28","1"
"t162","1"
"t203","1"
"t204","1"
"t52","0"
"t182","1"
"t183","1"
"t164","0"
"t217","1"
"t249","1"
"t250","1"
"t212","1"
"t262",NA
"t263","1"
"t238","1"
"t239","1"
"t253","1"
"t254","1"
"t119","0"
"t60","0"
"t59","1"
"t47","1"
"t77","1"
"t78","0"
"t65","1"
"t66","1"
"t44","1"
"t85","1"
"t86",NA
"t13","0"
"t26","1"
"t27","1"
"t118","1"
"t175",NA
"t176","1"
"t174","1"
"t149","0"
"t150","1"
"t87","1"
"t71","0"
"t35","1"
"t36",NA
"t201","1"
"t202",NA
"t159","1"
"t177","1"
"t185",NA
"t186","1"
"t218","1"
"t219","1"
"t124",NA
"t133","1"
"t134","0"
"t54",NA
"t57","1"
"t58","1"
"t10","1"
"t11","0"
"t3","0"
"t2",NA
"t1","0"
