"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90"
"t23",-0.0625673675450606,-0.0890567162761655,-0.0264998406195016,0.479404985355536,-0.0149946301057078,0.00164331739939848,-0.00494280575374952,0.0364145410482765,-0.00148931772729387,0.000554988615274144,-0.000293691316546812,0.00349808179497864,-0.00996217780102634,-0.0105405656968655,0.0104807444125334,-0.00164152169594869,0.000144428540990621,-0.00678579477793982,0.0137390125957039,-0.00077732369716321,0.00111840998560413,-0.00303210625724833,3.6496450317785e-05,-0.000441601533232694,0.0006270245930049,-0.00107769315584942,0.00234557987356177,-0.000680947368218404,0.00132839267561646,4.80375578536861e-05,6.47610848296955e-05,-0.000611308692782932,0.00301713033964607,0.000177755478500608,0.00115553626304716,-0.000183236361912749,-0.000212726137739613,7.20115182574565e-06,0.283018729335991,-0.0020886052856635,0.000459599882595716,7.62848347382324e-05,-1.77765859186313e-17,2.68033174365944e-07,2.98003106393864e-17,1.29137726560075e-17,-7.39705467757901e-05,-3.34251794242087e-05,-9.55651822465424e-17,-8.07556754063069e-14,9.43525148974394e-05,0.000120357230077387,-0.40539807138846,0.707106781186544,6.42052048833313e-05,4.64812667324246e-16,-5.62334479333494e-05,-3.18912122064786e-06,1.63350950436362e-16,1.06513386582164e-05,2.2100992401006e-05,-4.80619495739145e-16,6.22333019839539e-17,-1.12106767046627e-05,-3.2876632559935e-05,4.52393858291019e-14,5.28764828996473e-06,-4.94492460042884e-05,-3.71812485120138e-17,-1.01514198863415e-16,-7.6064370673342e-18,-1.11931996136479e-16,1.72002265057449e-05,7.12184416675538e-17,-3.35368250931055e-17,-3.34060249563255e-06,7.4225547863511e-19,-4.89139612349124e-17,-3.81743920481029e-17,4.63158397054341e-17,-2.11488276804082e-17,-1.43055183056448e-17,-2.07122532561496e-16,-2.48909718547174e-17,-9.91147791548463e-17,-5.4787909237576e-17,2.36232122262196e-17,-1.11545038899495e-16,-1.00627206407312e-16,8.18750373160718e-17
"t24",-0.0625673675450604,-0.0890567162761653,-0.0264998406195017,0.479404985355536,-0.0149946301057077,0.0016433173993983,-0.00494280575374945,0.0364145410482765,-0.0014893177272937,0.000554988615274209,-0.000293691316546573,0.00349808179497863,-0.00996217780102527,-0.0105405656968656,0.0104807444125334,-0.0016415216959479,0.000144428540990428,-0.00678579477793944,0.0137390125957038,-0.000777323697162972,0.00111840998560417,-0.00303210625724835,3.64964503176769e-05,-0.000441601533232448,0.000627024593004934,-0.00107769315584934,0.00234557987356235,-0.000680947368218883,0.00132839267561657,4.80375578540019e-05,6.47610848295612e-05,-0.000611308692782846,0.00301713033964614,0.000177755478500373,0.00115553626304725,-0.000183236361912562,-0.000212726137737646,7.20115182508297e-06,0.283018729335988,-0.00208860528566276,0.000459599882596352,7.62848347391115e-05,-4.4645563314578e-16,2.68033173405288e-07,1.3492761229057e-16,3.381674026857e-16,-7.39705467761124e-05,-3.34251794203071e-05,-5.69734948044099e-16,-7.46765719208485e-14,9.43525148994883e-05,0.000120357230073192,-0.40539807138845,-0.70710678118655,6.4205204884764e-05,-2.97683712646597e-16,-5.62334479342062e-05,-3.18912122088727e-06,9.56248889511911e-17,1.06513386580556e-05,2.21009923999163e-05,7.9291604152179e-16,-5.62372573982341e-17,-1.12106767033161e-05,-3.28766325604712e-05,4.40047348088067e-14,5.28764829036061e-06,-4.94492460027254e-05,-7.65394617152627e-17,-8.58692808927817e-17,8.29029175542962e-17,-6.67618580766291e-18,1.7200226505832e-05,-1.46767260424419e-16,-9.17274937484389e-17,-3.34060249576504e-06,-6.45154458625405e-18,-7.72811509117598e-17,-1.45480379653884e-16,-9.35378375786574e-17,2.54765922082145e-17,3.82611825471134e-17,8.46865395942865e-17,-5.62301575425185e-17,-9.7579947352931e-17,2.44785162474735e-17,-1.94844191164369e-17,1.84521087298281e-16,2.51725419237937e-17,9.1257787143405e-17
"t22",-0.0625458774966808,-0.0889932407225594,-0.0264724389003652,0.478784502845877,-0.0149706356463624,0.00164051798410885,-0.00493395609523114,0.0363332435293757,-0.00148577797828375,0.000553243015898815,-0.000292727315751713,0.00348619566272758,-0.00992660156558512,-0.0104913745511895,0.0104175744034056,-0.00163055537005898,0.000143433307297151,-0.0067368900386268,0.0136322286100358,-0.000771227958933862,0.00110914006668649,-0.00300650442251005,3.61766451515499e-05,-0.000436808300288688,0.000619202143421044,-0.00106365868848628,0.00231447943078344,-0.000671167125197397,0.00130819409908046,4.72800171461384e-05,6.369290207764e-05,-0.000600768555732639,0.00296331415593663,0.00017447487631215,0.00113249031075135,-0.000179536144447684,-0.000206150195684354,6.93916197284618e-06,0.271714054271401,-0.00199797309435242,0.000439064637011723,7.28537243703229e-05,1.25801477011089e-15,2.51022308884142e-07,1.06340297213856e-16,-3.94073605442358e-16,-6.76169591561239e-05,-2.86157637118206e-05,6.01454448495935e-16,-6.56324753810058e-14,7.70720292258387e-05,6.32940835380826e-05,0.81929444747257,5.82867087928207e-15,9.3480892915261e-05,-2.48122758293619e-16,-6.21953332746057e-05,-3.49714507257563e-06,-1.44410322647337e-16,1.1256492791651e-05,2.33238203590265e-05,-2.75919031265592e-16,1.89641255855919e-16,-1.17874289639128e-05,-3.44850498121554e-05,4.58138882295424e-14,5.53533125972535e-06,-5.14950607065116e-05,3.02846865993385e-17,1.17582271055785e-16,1.35231063554477e-17,-7.75258696805784e-17,1.77620955423312e-05,6.26791541205044e-17,-3.27379154572875e-16,-3.44118779591369e-06,1.05652047281333e-16,2.70387579213629e-16,-4.06660527855576e-17,6.74016818050013e-17,4.17021530224919e-17,4.05321979198395e-17,6.19804471152891e-18,-1.22352917444222e-17,-1.58355587286029e-17,-1.39989873298284e-16,-1.32695682397708e-17,-1.46112711178448e-16,-4.15408838241899e-17,4.88372000475749e-17
"t10",-0.0618212630475642,-0.0868395248685835,-0.025537607473063,0.457521859797998,-0.0141440628257955,0.00154391045397258,-0.00462809669324625,0.0335018277887164,-0.0013621858646304,0.000491465683162121,-0.000258528061722248,0.00306365278859298,-0.0086579875224254,-0.00870231496298171,0.00806183208424747,-0.00121655459299126,0.000105711533539093,-0.00487211107332865,0.00951609571260868,-0.000535943716900945,0.000748228150517865,-0.00200671247507635,2.36094585451913e-05,-0.000240379229055985,0.000287618766457632,-0.000461775836172993,0.000973906571695658,-0.000239322609155891,0.000399425533517351,1.27585910781041e-05,1.41984061057638e-05,-0.000103779627492571,0.000389671865523871,1.52308596525115e-05,-2.81067270709462e-05,7.98649964115438e-06,0.000251383146512297,-1.55721869066817e-05,-0.875112880429568,0.00914697582798836,-0.00230313563147529,-0.00039459092811392,-6.07799271449155e-16,9.18619970452897e-06,-3.1476273535045e-16,1.80478517514002e-16,-0.000551966018304606,-0.000142815548912486,9.67926661553545e-17,-3.19038846567613e-13,0.000356940128812079,0.000338657551321532,-0.00783584548001348,9.99200722162641e-16,0.000207034297323402,4.8434231011179e-17,-0.000134164804425517,-7.44000899323759e-06,5.98320630522696e-17,2.16478356699626e-05,4.45927973375059e-05,5.46846780051641e-18,2.40656774713373e-16,-2.2169578023911e-05,-6.41112544471428e-05,8.71772805965547e-14,1.0186667438748e-05,-9.19942472864748e-05,-8.09048916822586e-17,1.20682462232548e-17,-2.84748969777226e-17,-1.02796029170639e-16,2.99337374327618e-05,-3.08877808596318e-17,4.59537578549037e-16,-5.682197664016e-06,6.17423565998719e-17,7.15021515000269e-17,4.09350182739406e-17,-9.80704791506372e-18,-4.64408088678678e-17,1.31115815025436e-17,-9.41112821020935e-17,2.35034559705288e-17,-6.95545978462618e-17,-9.66628995705444e-17,1.06281336078751e-16,6.01200626514494e-17,-4.16428968952033e-17,-1.52274736001366e-17
"t60",-0.024374810420299,-0.238415643450449,0.0663927542490071,-0.0587033793170596,-0.00340356682979379,0.000438581058308591,-0.00141700529545653,0.00295537951655311,-0.000390389100016018,-0.000322751132814207,0.000349076094429824,-0.00833608639725229,0.360022997842762,-0.0135149292448795,0.00398963902591538,-0.0210454641207368,9.8617175482484e-05,-0.00477472482104235,0.00873124599067314,-0.00147666617542121,0.000653762674814345,-0.000485315089320469,2.0028277505365e-05,-9.72911942417386e-05,-0.000135235876252249,0.000704829707681681,-0.0130612741763605,0.00050225365217678,-0.00189194416397535,-0.000102920029041653,-9.93681709979775e-05,0.00589191347746918,-0.403995046325456,0.0023375521480913,0.00494445065004749,-0.000715213233967039,0.793605854850545,4.10617779940818e-06,0.002258406188636,0.000542140954556942,-0.000446712111671913,-8.0088907672705e-05,-2.66227146052611e-16,4.5148272340135e-06,4.24254826277012e-16,7.80050388611877e-16,-0.000333258216587337,-9.92085999446396e-05,-4.20726032779824e-16,-9.15451768399896e-14,0.000256156696686484,0.000257793937444394,-2.83230448288874e-05,1.38777878078145e-15,0.000167148785680469,2.75245836141525e-16,-0.000115480311735881,-6.44434484541203e-06,-6.32724010944767e-17,1.95167063359036e-05,0.000418989844590717,1.89800345201257e-16,1.21151543931849e-16,-2.0130599942215e-05,-5.8450311130091e-05,8.14709462658692e-13,9.31928499196183e-06,-3.5558291872294e-05,-1.11272498279568e-16,-1.23947402788884e-17,-7.466410534658e-17,-3.82245147058356e-17,2.81533577151102e-05,-5.04443458620677e-17,4.6242772479125e-16,-2.26281239630842e-06,-6.54194197207468e-17,9.21012349079734e-17,5.92373299641721e-17,2.29339704452644e-16,-2.20623598346864e-17,9.7833541920823e-18,-2.87026545284925e-16,7.76848294940501e-17,-3.35786496692602e-16,-2.89163698059557e-17,3.99961966625149e-17,1.30114355341252e-16,1.28252514399794e-16,8.1156770035131e-17
"t67",-0.0248792067397245,-0.248993758820736,0.0707934923340141,-0.0636940430158964,-0.0037720146695578,0.000489639887821918,-0.00159188631522842,0.00343114812890666,-0.000458315441222362,-0.000403644357681317,0.000441844495373305,-0.0106608428321923,0.467757933302828,-0.0196086079587765,0.0068576201858159,-0.0399419281774018,0.000193839647567568,-0.00992630740558496,0.0203065270073062,-0.00348636439252928,0.00171277214002457,-0.00132286086504774,5.96307481536633e-05,-0.000846757568847542,0.00167126874829408,-0.00461724064271626,0.0707472303484681,-0.00146810918639342,0.00400458912766705,0.000182098236047286,0.00014375777840798,-0.0070957395155205,0.426032181371122,-0.00216761945550604,-0.00346480493729861,0.00047964165924361,-0.0959757210795385,-1.04259202280044e-07,3.80426865269623e-05,2.63877145197512e-05,-2.62815985685682e-05,-4.890655657391e-06,1.26043856113398e-16,6.74880091892643e-07,-1.53801141917292e-16,2.50431288832736e-16,-6.58136898232564e-05,-2.44074212545966e-05,1.25333302601991e-16,-2.33493873345623e-14,6.66588956440943e-05,7.48377477821088e-05,-8.64667048815215e-06,2.4980018054066e-16,5.44079569006663e-05,2.04036901864625e-16,-4.35900113608558e-05,-2.47148038167069e-06,-1.26397633139946e-16,8.33864578347138e-06,0.000180121624462886,3.83925376999604e-16,2.24223456525277e-17,-8.80459219753468e-06,-2.58787546899936e-05,3.62700115252491e-13,4.17063212231408e-06,-1.64233607378682e-05,-2.36020253981742e-16,1.22140490709136e-16,-5.39463714849283e-16,-1.49283626167036e-16,1.38507523788606e-05,1.15597228943807e-14,0.707106781186547,-1.13862248277884e-06,-4.66199737505075e-16,-2.04999901321993e-15,4.58751629557681e-15,4.21222083735241e-15,1.57491712846415e-15,-1.14599841462089e-15,-5.44874063202495e-16,6.00311539708937e-16,4.29945145112448e-16,-3.60690795660701e-16,-2.58235206985424e-17,-3.30482587176059e-16,5.38961425547491e-17,-1.51573488595435e-16
"t68",-0.0248792067397245,-0.248993758820736,0.0707934923340144,-0.0636940430158964,-0.00377201466955779,0.000489639887821809,-0.00159188631522834,0.00343114812890649,-0.000458315441222256,-0.000403644357681339,0.000441844495373038,-0.0106608428321923,0.467757933302827,-0.0196086079587767,0.0068576201858159,-0.0399419281774021,0.000193839647567391,-0.00992630740558505,0.0203065270073063,-0.00348636439252947,0.00171277214002464,-0.00132286086504765,5.96307481534005e-05,-0.00084675756884765,0.00167126874829446,-0.00461724064271661,0.0707472303484681,-0.00146810918639332,0.0040045891276671,0.000182098236047046,0.000143757778408075,-0.0070957395155208,0.426032181371121,-0.0021676194555061,-0.00346480493729848,0.000479641659243519,-0.0959757210795378,-1.04259202133066e-07,3.80426865262962e-05,2.63877145200804e-05,-2.6281598567842e-05,-4.89065565712925e-06,3.71877926212637e-16,6.74880092177998e-07,3.60617866246066e-17,-2.35233845659962e-16,-6.58136898230964e-05,-2.44074212544447e-05,-1.68045481362005e-16,-2.27213091373813e-14,6.66588956439931e-05,7.48377477824617e-05,-8.64667048844359e-06,1.11022302462516e-16,5.44079569007184e-05,1.54075191262091e-17,-4.35900113615607e-05,-2.47148038173608e-06,3.19705211611329e-16,8.33864578315461e-06,0.000180121624462495,-5.29626217559927e-16,2.47839269776884e-16,-8.8045921975873e-06,-2.58787546904486e-05,3.61076246260131e-13,4.17063212232842e-06,-1.64233607377404e-05,3.06533501208775e-16,-7.01700137290382e-17,5.97311135784488e-16,6.9728949955555e-18,1.38507523831286e-05,-1.15040154307162e-14,-0.707106781186548,-1.1386224782835e-06,5.34329847682721e-16,2.49853227587707e-15,-4.74946150470143e-15,-4.53380645155137e-15,-1.56531713829202e-15,1.18012100799514e-15,6.20524039335767e-16,-6.57501428274004e-16,-5.40985647885618e-16,2.25318511544082e-16,8.94735014923068e-17,3.93793426963098e-16,-2.01382148514706e-16,2.04248309881786e-16
"t15",-0.0242481655695118,-0.235752242639877,0.0652819665788394,-0.057441109631601,-0.00331014839916355,0.000425624463436677,-0.00137259637133139,0.0028341203508103,-0.000373055622185928,-0.000301970358842822,0.000325215421117214,-0.00773751886437446,0.332240065255686,-0.011927006690747,0.00323167382068537,-0.0160149252075448,7.3206066448643e-05,-0.00339486410629255,0.00560944469358213,-0.000934190131538785,0.000366281184550614,-0.000257494110966676,9.21039801411836e-06,0.000113805381556323,-0.000658490332344261,0.00226255144473426,-0.0377065603554027,0.00109540690123185,-0.00370254226365323,-0.00019170235044907,-0.000176617487073717,0.0101117989058916,-0.678951186338399,0.00386281537005193,0.00797004408403516,-0.00115012839442715,-0.593092798313669,3.84626242075736e-06,0.00232533414473607,0.000579608043795887,-0.000481772907245095,-8.65266450871864e-05,-1.2874129052118e-16,5.07640283954109e-06,-3.36139286110104e-16,-6.09998876938206e-16,-0.000377649342058784,-0.000112746676838589,4.39839942572866e-16,-1.04047417893599e-13,0.000291156209457258,0.000292874928956125,-3.21580723072548e-05,-4.9960036108132e-16,0.000189567067197584,-3.56571538634958e-16,-0.000130402995964473,-7.27260456448564e-06,7.80728771259561e-17,2.19138086326133e-05,0.000470293444456588,7.96613245131081e-17,-1.15338961025306e-17,-2.25736103400162e-05,-6.54970610238478e-05,9.12625592558447e-13,1.04360931020979e-05,-3.97403779369002e-05,-1.00855887976494e-16,-8.54772344806409e-17,-3.05727342869163e-17,-1.06909815602572e-16,3.13252223115377e-05,-2.79733085502719e-17,-4.15713453968973e-16,-2.51338066743472e-06,5.42855202638524e-17,2.22974041902274e-17,-3.95570139811268e-17,-6.75955213580721e-17,2.56569270584974e-17,-4.74973318825972e-18,-4.93414048858873e-17,3.13887618654019e-19,-9.52667765137372e-17,-1.78668969341975e-16,2.80557768223545e-17,-4.49799254273552e-17,-1.52005697195354e-16,1.38695471823422e-16
"t36",-0.0259877031149856,-0.276279583672109,0.0841690366395312,-0.0814292221490504,-0.00540770953483904,0.000737210703368352,-0.00251125360112162,0.00782681110154626,-0.00129398778562954,0.000837070180165763,-0.000566065683277158,0.0095718564339428,-0.252160967903197,-0.00415622383375452,0.00469170065964891,-0.39209671695636,-0.0002451204760443,0.0024229699462773,0.00162537666490331,-0.00034333853204226,0.000309597123982805,-0.000264992364220347,1.38574425277534e-05,-0.000295831102817087,0.000894177995565982,-0.0040148394138456,0.102707962540348,0.000280593063023353,-6.51872771722157e-05,3.19742925012834e-06,4.54289438814911e-06,-0.000204603084515089,0.00810554627297566,-7.76199824558123e-06,0.000177023088007758,-2.99761672606963e-05,-0.000518401899776103,6.87052157934192e-07,0.000427879650250484,0.000110543148471233,-9.3045517570158e-05,-1.67580399055007e-05,1.671982577396e-16,1.10668030182301e-06,-7.1980807298164e-17,-4.1119738424309e-16,-8.78780934159736e-05,-2.79553318319889e-05,-1.88440209165919e-16,-2.56622688127054e-14,7.34782794923631e-05,7.65469207491774e-05,-8.53759528874828e-06,2.4980018054066e-16,5.12418060497475e-05,4.90239760539216e-16,-3.52580493646051e-05,-1.94252303798345e-06,4.29613658546554e-16,-1.29872867755879e-05,-0.818592076127817,-4.54264160494672e-15,2.49998710284141e-15,-1.52775681663176e-05,-3.54753494752131e-05,5.30826197089124e-10,5.1356996524057e-06,-1.73653795179549e-05,-3.4093510217056e-16,3.04279301788605e-17,4.22474230159782e-16,1.88640645705201e-16,1.30363648820307e-05,-8.53440612521355e-17,5.6871089455753e-16,-1.04679085354015e-06,-1.01846560521718e-16,6.10103786636974e-16,1.56639050608825e-16,-7.86421383162183e-16,-2.39156204566453e-16,7.88870119078309e-17,3.59499042195847e-16,-8.89634655052084e-17,2.16001985250631e-16,1.62775312588592e-16,-6.75806938728087e-17,4.72813586546816e-16,-1.84487468085943e-16,1.26990595871529e-16
"t40",-0.0260048478862101,-0.276655503299178,0.0843343033804762,-0.0816284937447415,-0.00542398936202915,0.000739569367244723,-0.00251968610937847,0.00785934852605258,-0.00129970124667837,0.000841901356573665,-0.000569467694237279,0.00963129823437522,-0.25380222231521,-0.00419097299623499,0.00474131101334996,-0.396646889509392,-0.000248045274980728,0.00245306412532897,0.00164696544585152,-0.000347934972997028,0.000313949035278725,-0.000268778332498013,1.40619469983685e-05,-0.000301078403222441,0.000911997415928191,-0.00409772807115728,0.104859923725001,0.000286866379850342,-6.67128077993795e-05,3.27445293463863e-06,4.65626673512413e-06,-0.000209888675003206,0.00832050077521151,-7.97329465651348e-06,0.000182133136792365,-3.08495691179131e-05,-0.000538785272558395,7.17034258660437e-07,0.00044764610357298,0.000115905080504618,-9.76352202925596e-05,-1.75878024623115e-05,-3.78396995916684e-17,1.17238369502392e-06,5.48621215867778e-16,-1.11740877863602e-16,-9.38505615026996e-05,-3.02309181119592e-05,-2.14658123258254e-16,-2.8533346363568e-14,7.98601116567149e-05,8.43745122727672e-05,-9.50135245759293e-06,-1.38777878078145e-17,5.80269532160727e-05,3.91180571553604e-16,-4.45247129436549e-05,-2.52622999409216e-06,2.29832891833131e-15,1.76628838366004e-05,0.406141239868993,-2.07397775749086e-16,-5.65375865369096e-15,-4.16181739629993e-06,-1.67398421359721e-05,-0.707106781458104,2.96282226786036e-06,-1.28249134696037e-05,-3.65128687459121e-15,-3.69609196220958e-16,-3.36235732384977e-17,2.14968495347195e-16,1.12153936019942e-05,5.54463169266556e-16,7.3464493614259e-16,-9.23703139237901e-07,4.33085564258477e-16,2.30877868035878e-16,-4.22498704105988e-16,5.05144237043332e-16,2.95877143299377e-16,-7.66684458000181e-17,-5.42300149332561e-17,1.19487077941322e-16,2.72910834560124e-16,2.02966523858799e-16,1.02268645781906e-16,1.71073148275327e-16,9.49868838496766e-17,-2.01924727100476e-16
