accepted_species,estimate
t36,0.33212367
t158,-0.74077874
t177,-0.29798132
t89,-0.08644554
t107,-0.3952322
t164,-0.64202255
t131,0.6185476
t217,-0.08215074
t300,1.0963049
t208,0.045938596
t306,-0.49264526
t210,0.4003002
t166,-0.25634047
t180,0.21431613
t239,0.4108756
t245,0.4108756
t192,-0.053312417
t195,0.019877939
t187,-0.4458119
t188,-0.4458119
t126,-0.20833512
t120,0.4689238
t173,0.017516727
t298,0.21630596
t289,0.24772654
t145,-0.5946104
t215,-0.18761048
t273,0.2788437
t221,-0.5386572
t269,-0.55822057
t86,-0.6126947
