"accepted_species","estimate"
"t153",0.824395821152201
"t174",0.920954087083693
"t357",1.59967115977515
"t362",1.26462517809247
"t273",0.958110605890923
"t352",1.51717379168146
"t281",-0.0796948482773279
"t282",-0.0796948482773279
"t131",0.326782893603999
"t86",0.195824910818561
"t57",0.0518051147475935
"t85",-0.834371597430843
"t171",-1.17005368570723
"t235",-0.491337130066245
"t193",-1.30182283857083
"t34",0.143745498036076
"t28",0.152318188510607
"t290",-0.229132877134477
"t339",-0.266975410023868
"t390",-0.067869874919831
"t213",-0.202651624042544
"t30",0.592114768803249
"t263",1.22640421097655
"t370",2.10873286770178
"t308",1.93288449088236
"t20",0.783120869159484
"t141",-1.5193679653132
"t93",-0.704648230061885
"t118",-0.360850661581081
"t223",-0.0101160432368333
"t249",0.406283235406819
"t207",0.670981460828673
"t162",0.518942491168816
"t371",-0.641659054977244
"t209",-0.0408546149531712
"t229",-0.353779490234785
"t253",-0.975573517782951
"t285",-0.671546278298454
"t303",-1.03017899355059
"t212",-1.25827912874866
