accepted_species,estimate
t41,-0.14266889
t66,-0.049975835
t138,0.7274668
t226,0.8043858
t283,0.7274668
t259,0.46954355
t246,0.46954355
t195,0.79281926
t65,-0.079488024
t260,1.9642435
t261,1.9642435
t171,-0.10337883
t125,-0.23919837
t52,-0.09032398
t102,-0.09032398
t103,-0.09032398
t29,-0.14266889
t91,0.26110917
t67,0.13941263
t55,0.13941263
t69,0.3770729
t118,-0.31871694
t119,-0.31871694
t113,-0.31871694
t129,-0.31871694
t169,-0.66127485
t308,-0.66127485
t121,-0.31871694
t48,0.13941263
t34,0.13941263
